%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1536701659102577020,1436,1536701659102162751,,0.0,20.3390674591,279,0.419999986887,401.100006104,2.83780050278
1536701659373413375,1437,1536701659373105610,,0.0,19.9945831299,279,0.439999997616,401.229980469,6.72033119202
1536701659713350985,1438,1536701659713007783,,0.0,19.4947032928,278,0.330000013113,401.479980469,1.97928094864
1536701660153061667,1439,1536701660150679071,,0.0,19.0442657471,282,0.25,401.579986572,1.5142250061
1536701660532913884,1440,1536701660532617164,,0.0,18.6822376251,290,0.310000002384,400.949981689,-0.454608201981
1536701660746182848,1441,1536701660745933954,,0.0,18.6347141266,295,0.34999999404,400.279998779,-1.64221787453
1536701661231011416,1442,1536701661230729742,,0.0,18.8606033325,304,0.430000007153,398.929992676,-4.90284061432
1536701661643020524,1443,1536701661642726141,,0.0,19.1703643799,315,0.479999989271,397.690002441,-4.45515394211
1536701662075894927,1444,1536701662075566130,,0.0,19.5677242279,326,0.52999997139,396.380004883,-4.85188531876
1536701662531315707,1445,1536701662531039123,,0.0,19.9692745209,340,0.569999992847,395.399993896,-3.39359235764
1536701662822905571,1446,1536701662822203225,,0.0,20.1208572388,347,0.569999992847,395.100006104,-3.63792300224
1536701663337747308,1447,1536701663336946781,,0.0,19.9036159515,0,0.560000002384,395.049987793,-0.997700035572
1536701663601056466,1448,1536701663598880443,,0.0,19.6828041077,4,0.560000002384,395.16998291,0.2635820508
1536701663924927235,1449,1536701663924626577,,0.0,19.3685321808,10,0.540000021458,395.319976807,1.30084443092
1536701664311588329,1450,1536701664311151332,,0.0,18.9013900757,16,0.5,395.709991455,1.94898116589
1536701664729238609,1451,1536701664728120875,,0.0,18.2274932861,19,0.469999998808,396.41998291,0.536473333836
1536701665165002840,1452,1536701665164708873,,0.0,17.5074806213,21,0.430000007153,397.389984131,3.63833475113
1536701665476674406,1453,1536701665476308700,,0.0,17.165063858,23,0.409999996424,397.91998291,1.57267105579
1536701665940325562,1454,1536701665939679462,,0.0,16.7661819458,21,0.389999985695,398.5,1.93936431408
1536701666408241241,1455,1536701666405820230,,0.0,16.5554637909,18,0.379999995232,398.759979248,0.591863393784
1536701666805864656,1456,1536701666805510954,,0.0,16.4723587036,16,0.379999995232,398.75,-0.129383817315
1536701667220902780,1457,1536701667220420742,,0.0,16.4512042999,14,0.379999995232,398.690002441,-0.526293516159
1536701667595709987,1458,1536701667595207909,,0.0,16.403055191,12,0.379999995232,398.619995117,-0.659842789173
1536701668065823265,1459,1536701668065291192,,0.0,16.4001579285,14,0.40000000596,398.399993896,0.286264717579
1536701668435085623,1460,1536701668434493719,,0.0,16.4575595856,17,0.439999997616,398.039978027,-0.960666835308
1536701668885885841,1461,1536701668885363884,,0.0,16.7635936737,23,0.469999998808,397.350006104,-2.66562247276
1536701669327301104,1462,1536701669325767660,,0.0,17.2241191864,33,0.52999997139,396.559997559,-2.30438780785
1536701669764516347,1463,1536701669764259834,,0.0,17.8306159973,43,0.569999992847,395.709991455,-3.24068260193
1536701670127157067,1464,1536701670126734891,,0.0,18.3633937836,51,0.610000014305,395.079986572,-1.70330560207
1536701670563189943,1465,1536701670561625800,,0.0,19.0945339203,65,0.629999995232,394.459991455,-1.90787625313
1536701670977137992,1466,1536701670976822256,,0.0,19.7208518982,77,0.620000004768,394.239990234,-3.29558825493
1536701671231546185,1467,1536701671230832380,,0.0,19.8468170166,83,0.600000023842,394.359985352,0.440154999495
1536701671539743382,1468,1536701671539456074,,0.0,19.7713356018,88,0.569999992847,394.639984131,2.17911601067
1536701671960780254,1469,1536701671960370660,,0.0,19.3866119385,96,0.52999997139,395.339996338,1.22527849674
1536701672371514896,1470,1536701672370468261,,0.0,18.9038562775,97,0.490000009537,396.109985352,3.54178905487
1536701672686823069,1471,1536701672684815366,,0.0,18.443441391,96,0.469999998808,396.729980469,3.68232369423
1536701673079029140,1472,1536701673078724801,,0.0,17.8844585419,96,0.439999997616,397.630004883,2.03610563278
1536701673571540452,1473,1536701673571175322,,0.0,17.2863292694,93,0.389999985695,398.709991455,3.60937619209
1536701673884529028,1474,1536701673884177087,,0.0,17.0003585815,90,0.370000004768,399.179992676,2.2576956749
1536701674168193848,1475,1536701674167876576,,0.0,16.7937393188,88,0.360000014305,399.369995117,1.31063961983
1536701674569704684,1476,1536701674569379953,,0.0,16.6801433563,87,0.370000004768,399.220001221,1.1026828289
1536701675006439809,1477,1536701675005174723,,0.0,16.7922172546,85,0.40000000596,398.649993896,-0.507062673569
1536701675414888819,1478,1536701675413949136,,0.0,17.0147132874,83,0.419999986887,397.970001221,-2.13367676735
1536701675884737550,1479,1536701675884453090,,0.0,17.3555049896,83,0.460000008345,397.069976807,-2.88881731033
1536701676342046660,1480,1536701676341656529,,0.0,17.5585098267,80,0.479999989271,396.479980469,-2.17207431793
1536701676648563478,1481,1536701676647826815,,0.0,17.6424121857,80,0.479999989271,396.299987793,-2.20389580727
1536701677080504279,1482,1536701677080182174,,0.0,17.612493515,84,0.479999989271,396.229980469,-0.73951113224
1536701677567212438,1483,1536701677566271090,,0.0,17.6250362396,87,0.509999990463,395.799987793,0.432047128677
1536701677878949885,1484,1536701677878695069,,0.0,17.6443405151,87,0.509999990463,395.549987793,-1.87176895142
1536701678283987846,1485,1536701678283760496,,0.0,17.5658836365,87,0.509999990463,395.66998291,-0.965820252895
1536701678625405984,1486,1536701678624167051,,0.0,17.4436702728,87,0.490000009537,396.069976807,0.0454568862915
1536701679051290320,1487,1536701679050789010,,0.0,17.2005195618,87,0.469999998808,396.66998291,2.8939011097
1536701679368706617,1488,1536701679368020726,,0.0,17.0418109894,87,0.449999988079,397.069976807,0.964668095112
1536701679760700224,1489,1536701679757022418,,0.0,16.891626358,87,0.439999997616,397.380004883,2.30193376541
1536701680024718834,1490,1536701680024390358,,0.0,16.7992668152,87,0.439999997616,397.519989014,0.459299504757
1536701680372052167,1491,1536701680371535812,,0.0,16.710144043,86,0.430000007153,397.699981689,0.747729420662
1536701680783632697,1492,1536701680777404935,,0.0,16.7073001862,87,0.439999997616,397.66998291,0.61028689146
1536701681124049272,1493,1536701681123727711,,0.0,16.7510547638,87,0.449999988079,397.380004883,-0.439919531345
1536701681508598881,1494,1536701681508260865,,0.0,16.8432331085,85,0.469999998808,396.929992676,-1.47633934021
1536701681911618255,1495,1536701681911042902,,0.0,16.9354724884,81,0.479999989271,396.569976807,-1.6077375412
1536701682328910768,1496,1536701682328568270,,0.0,16.9614620209,82,0.490000009537,396.319976807,-1.60137331486
1536701682644010862,1497,1536701682642245715,,0.0,16.990026474,84,0.5,396.130004883,0.332736998796
1536701683023149017,1498,1536701683022875218,,0.0,16.9318065643,84,0.5,396.029998779,-0.894109010696
1536701683417470703,1499,1536701683414088337,,0.0,16.7076644897,81,0.490000009537,396.209991455,-0.0395820885897
