%time,field.data
1536701775251912343,2
1536701775773412180,2
1536701776249959186,2
1536701776756177823,2
1536701777250048593,2
1536701777754529422,2
1536701778253848395,2
1536701778755105093,2
1536701779254574555,2
1536701779758885047,2
1536701780251630047,2
1536701780751890945,2
1536701781264693511,2
1536701781754761659,2
1536701782261875195,2
1536701782752517577,2
1536701783261572326,2
1536701783756670984,2
1536701784263836539,2
1536701784757589217,2
1536701785259357980,2
1536701785758064658,2
1536701786254884286,2
1536701786751948327,2
1536701787258828719,2
1536701787755857739,2
1536701788255266026,2
1536701788750630448,2
1536701789250900373,2
1536701789753642656,2
1536701790253895935,2
1536701790749004453,2
1536701791252097332,2
1536701791750301068,2
1536701792251159824,2
1536701792750286244,2
1536701793256178966,2
1536701793751285755,2
1536701794258828317,2
1536701794754652273,2
1536701795253724785,2
1536701795755661068,2
1536701796254888743,2
1536701796756059616,2
1536701797254315212,2
1536701797769359905,2
1536701798254913355,2
1536701798751908122,2
1536701799261486717,2
1536701799750455314,2
1536701800258463748,2
1536701800751505533,2
1536701801258072462,2
1536701801748561602,2
1536701802250173378,2
