%time,field.data
1536701658936143839,53.888
1536701659138022481,54.055
1536701659371673709,54.162
1536701659639044338,54.341
1536701659875937528,54.532
1536701660111094861,54.531
1536701660329310526,54.244
1536701660577107389,53.726
1536701660792567613,53.04
1536701661020530643,52.389
1536701661280765422,51.63
1536701661502739020,51.046
1536701661749667171,50.256
1536701661970405710,49.598
1536701662221646498,48.899
1536701662487526900,48.368
1536701662713532166,48.085
1536701662976603442,47.959
1536701663165635084,47.957
1536701663380685105,48.014
1536701663624950489,48.135
1536701663883014016,48.235
1536701664132541581,48.441
1536701664390237513,48.746
1536701664640860340,49.144
1536701664882828055,49.715
1536701665112774555,50.205
1536701665367269821,50.684
1536701665603554941,51.056
1536701665862015546,51.357
1536701666084859041,51.55
1536701666329038120,51.678
1536701666605851326,51.709
1536701666844496474,51.682
1536701667086807679,51.648
1536701667315696659,51.596
1536701667562046799,51.556
1536701667793235688,51.477
1536701668009682525,51.37
1536701668264073656,51.155
1536701668532731619,50.807
1536701668743742098,50.476
1536701668985559196,50.069
1536701669235236385,49.641
1536701669484856273,49.173
1536701669676563999,48.84
1536701669922441160,48.344
1536701670163378854,47.944
1536701670432609482,47.527
1536701670651568629,47.294
1536701670897335412,47.168
1536701671120685402,47.228
1536701671378305626,47.426
1536701671615725638,47.698
1536701671843427225,48.038
1536701672119889739,48.595
1536701672311853017,48.97
1536701672548304728,49.413
1536701672773101409,49.872
1536701673024581648,50.465
1536701673285724931,51.077
1536701673525700309,51.57
1536701673733053213,51.92
1536701674004376984,52.234
1536701674211836648,52.313
1536701674491139659,52.233
1536701674737788568,52.015
1536701674970534846,51.647
1536701675211109811,51.238
1536701675499103499,50.716
1536701675727700176,50.295
1536701675933034749,49.91
1536701676195931015,49.523
1536701676425768353,49.323
1536701676684887351,49.218
1536701676957780260,49.19
1536701677166768278,49.12
1536701677443042016,48.885
1536701677677843406,48.627
1536701677930268675,48.468
1536701678191865953,48.542
1536701678424700457,48.774
1536701678701300686,49.083
1536701678907500418,49.401
1536701679160183127,49.788
1536701679400708442,50.052
1536701679650917768,50.262
1536701679822042898,50.371
1536701680102967707,50.478
1536701680325785303,50.613
1536701680604129809,50.667
1536701680826581571,50.572
1536701681099602528,50.359
1536701681319253424,50.068
1536701681542776632,49.778
1536701681793586025,49.563
1536701682014873924,49.422
1536701682284708460,49.283
1536701682538324738,49.115
1536701682807216455,48.983
1536701683020149771,48.968
1536701683240243331,49.059
1536701683515947414,49.213
1536701683743048198,49.322
1536701684015902788,49.387
1536701684236099970,49.373
1536701684514818985,49.252
1536701684747594329,49.149
1536701684994705205,49.059
1536701685236349374,49.056
1536701685503856567,49.211
1536701685728126905,49.405
1536701685956459578,49.564
1536701686207542131,49.682
1536701686450418958,49.762
1536701686686725493,49.846
1536701686943384650,49.944
1536701687170219701,49.982
1536701687404336545,50.002
1536701687649688835,49.954
1536701687908773965,49.834
1536701688151333072,49.759
1536701688422126435,49.684
1536701688665347520,49.561
1536701688911215781,49.385
1536701689142014667,49.247
1536701689384296133,49.118
1536701689629388165,48.981
1536701689875504553,48.78
1536701690132498075,48.563
1536701690387241756,48.319
1536701690651952147,48.105
1536701690915815371,47.904
1536701691129476547,47.812
1536701691363740934,47.772
1536701691586205854,47.758
1536701691810432848,47.727
1536701692050424584,47.71
1536701692289384058,47.683
1536701692555187631,47.673
1536701692792622625,47.7
1536701693053994891,47.748
1536701693238591449,47.816
1536701693515150319,48.042
1536701693771228392,48.444
1536701693994025917,49.032
1536701694231354727,49.791
1536701694521211904,50.781
1536701694708936076,51.443
1536701694955221840,52.119
1536701695179801223,52.61
1536701695463466203,52.979
1536701695676881942,53.136
1536701695971700418,53.184
1536701696208806103,53.15
1536701696462546685,53.033
1536701696675829574,52.872
1536701696969874925,52.628
1536701697198384082,52.426
1536701697451153544,52.135
1536701697689954558,51.866
1536701697913688597,51.588
1536701698170432810,51.273
1536701698398809116,50.938
1536701698627355854,50.62
1536701698886816742,50.346
1536701699129605055,50.166
1536701699390785889,50.026
1536701699632075492,49.871
1536701699882500420,49.738
1536701700114746124,49.596
1536701700339657761,49.482
1536701700578265998,49.384
1536701700817086572,49.331
1536701701028302248,49.4
1536701701247238538,49.517
1536701701463672826,49.62
1536701701691538987,49.696
1536701701955956692,49.721
1536701702190827005,49.669
1536701702443813861,49.549
1536701702691541289,49.338
1536701702936152852,49.137
1536701703162344140,48.941
1536701703387533193,48.732
1536701703656552670,48.499
1536701703899832145,48.238
1536701704159732238,48.021
1536701704369712567,47.773
1536701704633366783,47.531
1536701704881700457,47.351
1536701705131755101,47.227
1536701705362817350,47.152
1536701705600376359,47.119
1536701705868337932,47.176
1536701706115408568,47.371
1536701706326935753,47.659
1536701706563181722,48.201
1536701706796926265,48.826
1536701707030561871,49.609
1536701707294181834,50.494
1536701707538487233,51.301
1536701707801076631,51.971
1536701708033060509,52.418
1536701708313954137,52.856
1536701708554032659,53.043
1536701708777314783,53.173
1536701709012092229,53.193
1536701709236995190,53.122
1536701709488562822,52.999
1536701709726336408,52.75
1536701709955487695,52.39
1536701710188923449,51.955
1536701710409738433,51.572
1536701710671656825,51.233
1536701710894677763,50.935
1536701711115423057,50.737
1536701711385278689,50.546
1536701711583163598,50.459
1536701711830355016,50.45
1536701712072514035,50.481
1536701712327911787,50.502
1536701712580110633,50.496
1536701712831297321,50.524
1536701713047937191,50.579
1536701713336069076,50.638
1536701713560394923,50.642
1536701713781843426,50.614
1536701714031842657,50.582
1536701714246686744,50.566
1536701714508692946,50.578
1536701714742417321,50.566
1536701714972689448,50.523
1536701715224022463,50.43
1536701715451011077,50.381
1536701715744738420,50.482
1536701715969887714,50.641
1536701716155951771,50.742
1536701716436528352,50.832
1536701716642795373,50.833
1536701716954041722,50.79
1536701717147083009,50.79
1536701717358427949,50.792
1536701717630995967,50.764
1536701717849213265,50.705
1536701718087328420,50.584
1536701718359544945,50.406
1536701718577793102,50.257
1536701718838650134,50.155
1536701719083465837,50.136
1536701719363575234,50.192
1536701719526185913,50.21
1536701719737378796,50.192
1536701720006975259,50.078
1536701720229218271,49.912
1536701720450324981,49.719
1536701720687135643,49.585
1536701720951601334,49.521
1536701721160313023,49.475
1536701721375118280,49.42
1536701721611600530,49.359
1536701721869014883,49.351
1536701722108454283,49.4
1536701722329092304,49.438
1536701722594408621,49.411
1536701722835738079,49.272
1536701723107778697,49.13
1536701723333035424,49.157
1536701723563430669,49.341
1536701723812435764,49.55
1536701724042919171,49.653
1536701724286789942,49.669
1536701724545505971,49.687
1536701724800025727,49.699
1536701725048027691,49.629
1536701725282042929,49.5
1536701725554135727,49.304
1536701725772564401,49.122
1536701726023574030,48.923
1536701726256203880,48.777
1536701726507041764,48.636
1536701726786396347,48.482
1536701726989214800,48.408
1536701727329642644,48.419
1536701727488455984,48.468
1536701727768606612,48.558
1536701728008647743,48.661
1536701728229805577,48.719
1536701728507762223,48.727
1536701728669699336,48.73
1536701728892699594,48.772
1536701729142772741,48.863
1536701729384341138,48.884
1536701729619666150,48.91
1536701729879659047,48.964
1536701730125634805,49.052
1536701730349460655,49.148
1536701730605349216,49.232
1536701730840025952,49.237
1536701731098276141,49.168
1536701731355264830,49.07
1536701731611363391,48.997
1536701731848489532,48.974
1536701732105533634,49.001
1536701732345010648,49.017
1536701732607951379,49.028
1536701732858396922,49.053
1536701733085469023,49.114
1536701733336068193,49.199
1536701733538145759,49.299
1536701733849803048,49.476
1536701734070728441,49.651
1536701734297340240,49.829
1536701734549822458,50.037
1536701734735415297,50.174
1536701735002900401,50.269
1536701735232554246,50.364
1536701735496174658,50.455
1536701735746624235,50.509
1536701735962028310,50.49
1536701736219701257,50.394
1536701736451316323,50.258
1536701736744326020,50.138
1536701736972847597,50.153
1536701737189977828,50.205
1536701737459775230,50.29
1536701737668289117,50.408
1536701737925595590,50.557
1536701738201484959,50.68
1536701738420722098,50.682
1536701738646254417,50.623
1536701738908019504,50.576
1536701739146962716,50.612
1536701739422145002,50.65
1536701739645941657,50.735
1536701739868988748,50.801
1536701740115415461,50.845
1536701740352003799,50.796
1536701740597796768,50.642
