%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1536701658931913888,815,1536701658930558880,NED,-0.229999989271,-430.68560791,-41.1022377014,2
1536701658948133619,816,1536701658947646203,NED,-0.229999989271,-430.68560791,-41.1022377014,2
1536701659006440426,817,1536701659005680651,NED,-0.34999999404,-430.68560791,-39.0730056763,4
1536701659043223449,818,1536701659042326438,NED,-0.34999999404,-430.68560791,-39.0730056763,4
1536701659096841540,819,1536701659094719329,NED,-0.34999999404,-430.68560791,-39.0730056763,4
1536701659139072318,820,1536701659135673433,NED,-0.42999997735,-460.105133057,-37.043964386,6
1536701659185378557,821,1536701659184905642,NED,-0.42999997735,-460.105133057,-37.043964386,6
1536701659243684147,822,1536701659242883493,NED,-0.479999989271,-460.105133057,-35.0154457092,8
1536701659298135673,823,1536701659295645164,NED,-0.519999980927,-440.271575928,-74.2804031372,10
1536701659345922504,824,1536701659343331316,NED,-0.519999980927,-440.271575928,-74.2804031372,10
1536701659368242204,825,1536701659365218565,NED,-0.519999980927,-440.271575928,-74.2804031372,10
1536701659408369467,826,1536701659407612477,NED,-0.569999992847,-340.271575928,-72.3853530884,12
1536701659443513727,827,1536701659442631730,NED,-0.569999992847,-340.271575928,-72.3853530884,12
1536701659502680507,828,1536701659502346749,NED,-0.629999995232,-306.554229736,-70.4901123047,14
1536701659518165944,829,1536701659516802453,NED,-0.629999995232,-306.554229736,-70.4901123047,14
1536701659630795652,830,1536701659630265692,NED,-0.699999988079,-306.554229736,-68.6144638062,16
1536701659650552240,831,1536701659648758698,NED,-0.699999988079,-306.554229736,-68.6144638062,16
1536701659711355094,832,1536701659710589941,NED,-0.789999961853,-284.120544434,-66.7070617676,18
1536701659743496875,833,1536701659742671635,NED,-0.789999961853,-284.120544434,-66.7070617676,18
1536701659816675640,834,1536701659814842403,NED,-0.870000004768,-284.120544434,-64.8350296021,20
1536701659851679879,835,1536701659850727519,NED,-0.870000004768,-284.120544434,-64.8350296021,20
1536701659934740234,836,1536701659930333768,NED,-0.930000007153,-260.239013672,-62.9431114197,22
1536701659944152784,837,1536701659939634116,NED,-0.930000007153,-260.239013672,-62.9431114197,22
1536701660022644500,838,1536701660019279260,NED,-0.949999988079,-260.239013672,-61.0748214722,24
1536701660051821704,839,1536701660051306790,NED,-0.949999988079,-260.239013672,-61.0748214722,24
1536701660101366223,840,1536701660097788839,NED,-0.939999997616,-240.422058105,-59.1945991516,26
1536701660139002817,841,1536701660135356191,NED,-0.939999997616,-240.422058105,-59.1945991516,26
1536701660200592145,842,1536701660199274623,NED,-0.870000004768,-240.422058105,-57.3459587097,28
1536701660217704821,843,1536701660216259155,NED,-0.870000004768,-240.422058105,-57.3459587097,28
1536701660302005773,844,1536701660301334736,NED,-0.75,-227.615539551,-55.4893608093,29
1536701660319379893,845,1536701660316825263,NED,-0.75,-227.615539551,-55.4893608093,29
1536701660389484247,846,1536701660388766087,NED,-0.75,-227.615539551,-55.4893608093,29
1536701660418699385,847,1536701660418129058,NED,-0.560000002384,-227.615539551,-53.6563873291,31
1536701660494423560,848,1536701660492182617,NED,-0.560000002384,-227.615539551,-53.6563873291,31
1536701660532732792,849,1536701660529344407,NED,-0.340000003576,-206.725692749,-51.8233566284,33
1536701660569827517,850,1536701660569341285,NED,-0.340000003576,-206.725692749,-51.8233566284,33
1536701660613052143,851,1536701660612591297,NED,-0.070000000298,-206.725692749,-50.0059967041,35
1536701660662672563,852,1536701660662250931,NED,-0.070000000298,-206.725692749,-50.0059967041,35
1536701660721063754,853,1536701660717940653,NED,0.209999993443,-199.454116821,-48.1765823364,37
1536701660734839809,854,1536701660734366606,NED,0.209999993443,-199.454116821,-48.1765823364,37
1536701660780182419,855,1536701660778670104,NED,0.209999993443,-199.454116821,-48.1765823364,37
1536701660845877267,856,1536701660845244227,NED,0.509999990463,-199.454116821,-46.3548851013,38
1536701660866255145,857,1536701660864303880,NED,0.509999990463,-199.454116821,-46.3548851013,38
1536701660925507558,858,1536701660924940079,NED,0.799999952316,-209.52166748,-44.5369262695,40
1536701660950354837,859,1536701660949861979,NED,0.799999952316,-209.52166748,-44.5369262695,40
1536701661011248510,860,1536701661010460468,NED,1.10000002384,-209.52166748,-42.7226486206,42
1536701661061949498,861,1536701661050698814,NED,1.10000002384,-209.52166748,-42.7226486206,42
1536701661108812235,862,1536701661108064977,NED,1.38999998569,-212.013824463,-40.9160804749,44
1536701661207296725,863,1536701661206065059,NED,1.67999994755,-212.013824463,-39.1250686646,45
1536701661267292746,864,1536701661266526088,NED,1.67999994755,-212.013824463,-39.1250686646,45
1536701661299898414,865,1536701661298627758,NED,1.9699999094,-212.013824463,-37.3298988342,47
1536701661349019125,866,1536701661337737517,NED,1.9699999094,-212.013824463,-37.3298988342,47
1536701661420425475,867,1536701661419624629,NED,2.25999999046,-232.613555908,-35.5898132324,49
1536701661455773652,868,1536701661448991729,NED,2.25999999046,-232.613555908,-35.5898132324,49
1536701661502466982,869,1536701661498763246,NED,2.55999994278,-263.518341064,-33.8495483398,50
1536701661532199372,870,1536701661530944337,NED,2.55999994278,-263.518341064,-33.8495483398,50
1536701661639182081,871,1536701661638512068,NED,2.8599998951,-263.518341064,-32.152557373,52
1536701661720161874,872,1536701661719707014,NED,3.15999984741,-284.090026855,-30.4632835388,54
1536701661766083712,873,1536701661764866708,NED,3.15999984741,-284.090026855,-30.4632835388,54
1536701661796103379,874,1536701661795566184,NED,3.47000002861,-284.090026855,-28.8172836304,55
1536701661835959051,875,1536701661835084417,NED,3.47000002861,-284.090026855,-28.8172836304,55
1536701661907466016,876,1536701661906532703,NED,3.76999998093,-312.792785645,-27.190870285,57
1536701661964297897,877,1536701661963648276,NED,3.76999998093,-312.792785645,-27.190870285,57
1536701661991350394,878,1536701661990640622,NED,4.05999994278,-312.792785645,-25.6077289581,58
1536701662048323193,879,1536701662046918566,NED,4.05999994278,-312.792785645,-25.6077289581,58
1536701662113963076,880,1536701662113267965,NED,4.34999990463,-312.792785645,-24.0599689484,60
1536701662154264197,881,1536701662153294742,NED,4.34999990463,-312.792785645,-24.0599689484,60
1536701662214407538,882,1536701662211523216,NED,4.61000013351,-296.063049316,-22.5831413269,61
1536701662286353420,883,1536701662285844620,NED,4.84999990463,-329.814147949,-21.1654415131,63
1536701662318468311,884,1536701662314944451,NED,4.84999990463,-329.814147949,-21.1654415131,63
1536701662355068737,885,1536701662353002324,NED,4.84999990463,-329.814147949,-21.1654415131,63
1536701662398224537,886,1536701662394939264,NED,5.05999994278,-329.814147949,-19.7987861633,64
1536701662457845185,887,1536701662456914305,NED,5.05999994278,-329.814147949,-19.7987861633,64
1536701662510264486,888,1536701662508646723,NED,5.23999977112,-367.294128418,-18.5150032043,66
1536701662542097030,889,1536701662541378167,NED,5.23999977112,-367.294128418,-18.5150032043,66
1536701662604586570,890,1536701662603101785,NED,5.38000011444,-367.294128418,-17.3178806305,67
1536701662640398763,891,1536701662639764475,NED,5.38000011444,-367.294128418,-17.3178806305,67
1536701662705107061,892,1536701662702348547,NED,5.48999977112,-419.877624512,-16.1759109497,68
1536701662765018090,893,1536701662763773492,NED,5.48999977112,-419.877624512,-16.1759109497,68
1536701662806079819,894,1536701662803839068,NED,5.55999994278,-419.877624512,-15.1325349808,70
1536701662866952812,895,1536701662861884400,NED,5.55999994278,-419.877624512,-15.1325349808,70
1536701662918767597,896,1536701662918235588,NED,5.61999988556,-419.877624512,-14.132557869,71
1536701662945240163,897,1536701662944778901,NED,5.61999988556,-419.877624512,-14.132557869,71
1536701663029773363,898,1536701663029231622,NED,5.65000009537,-448.025695801,-13.2470836639,72
1536701663041209526,899,1536701663040085133,NED,5.65000009537,-448.025695801,-13.2470836639,72
1536701663104721212,900,1536701663103864856,NED,5.65000009537,-449.149719238,-12.4089221954,73
1536701663156319275,901,1536701663155667349,NED,5.65000009537,-449.149719238,-12.4089221954,73
1536701663201985560,902,1536701663196915420,NED,5.63999986649,-449.149719238,-11.665561676,74
1536701663246672563,903,1536701663245968681,NED,5.63999986649,-449.149719238,-11.665561676,74
1536701663334573340,904,1536701663333772749,NED,5.61999988556,-451.630401611,-10.9774045944,75
1536701663375320774,905,1536701663374768085,NED,5.61999988556,-451.630401611,-10.9774045944,75
1536701663427101178,906,1536701663426593402,NED,5.58999967575,-451.630401611,-10.3880281448,76
1536701663434736800,907,1536701663434082953,NED,5.58999967575,-451.630401611,-10.3880281448,76
1536701663517351547,908,1536701663516392560,NED,5.53999996185,-455.64364624,-9.84602069855,78
1536701663561130814,909,1536701663559850266,NED,5.53999996185,-455.64364624,-9.84602069855,78
1536701663615334951,910,1536701663612624870,NED,5.48999977112,-455.64364624,-9.38302326202,79
1536701663647021423,911,1536701663646332971,NED,5.48999977112,-455.64364624,-9.38302326202,79
1536701663763771665,912,1536701663755782629,NED,5.44999980927,-455.64364624,-8.95552635193,80
1536701663794420786,913,1536701663792858979,NED,5.40999984741,-414.470489502,-8.60317993164,80
1536701663877814131,914,1536701663876895672,NED,5.40999984741,-414.470489502,-8.60317993164,80
1536701663913298487,915,1536701663911741675,NED,5.35999965668,-405.655670166,-8.29030990601,81
1536701663938912937,916,1536701663938392324,NED,5.35999965668,-405.655670166,-8.29030990601,81
1536701663999976402,917,1536701663997489382,NED,5.28999996185,-405.655670166,-8.04065799713,82
1536701664040078248,918,1536701664039443992,NED,5.28999996185,-405.655670166,-8.04065799713,82
1536701664125363572,919,1536701664124873659,NED,5.19999980927,-389.026062012,-7.82656669617,83
1536701664149880135,920,1536701664148461486,NED,5.19999980927,-389.026062012,-7.82656669617,83
1536701664230982534,921,1536701664229793252,NED,5.09999990463,-389.026062012,-7.65598726273,84
1536701664248581986,922,1536701664248147902,NED,5.09999990463,-389.026062012,-7.65598726273,84
1536701664308153463,923,1536701664307466387,NED,4.98000001907,-371.54598999,-7.51306915283,85
1536701664357874881,924,1536701664354955826,NED,4.98000001907,-371.54598999,-7.51306915283,85
1536701664430503101,925,1536701664429819066,NED,4.85999965668,-371.54598999,-7.41366386414,86
1536701664446762495,926,1536701664446377453,NED,4.85999965668,-371.54598999,-7.41366386414,86
1536701664527547782,927,1536701664526999319,NED,4.71000003815,-348.171051025,-7.33004951477,87
1536701664549945048,928,1536701664539779958,NED,4.71000003815,-348.171051025,-7.33004951477,87
1536701664631344295,929,1536701664630501609,NED,4.53999996185,-348.171051025,-7.28211212158,88
1536701664676913039,930,1536701664675271715,NED,4.53999996185,-348.171051025,-7.28211212158,88
