%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1536701658937677315,1944,1536701658937044947,map,-175.710464478,50.042514801,53.8887176514,0.00549805804222,0.0130131764251,-0.998861330921,-0.0455683024457
1536701659139836287,1945,1536701659138342026,map,-179.774627686,49.9815216064,54.055973053,0.00847617739148,-0.124906869891,-0.988456138478,-0.0853281347326
1536701659372587719,1946,1536701659371121628,map,-184.598251343,50.0922241211,54.1624221802,0.00847617739148,-0.124906869891,-0.988456138478,-0.0853281347326
1536701659643545720,1947,1536701659642693974,map,-189.681350708,50.5797195435,54.3410797119,-0.00784285761748,-0.241973193292,-0.966568355674,-0.0844575462735
1536701659877596298,1948,1536701659877131707,map,-194.577163696,51.4764480591,54.5322532654,-0.0226643452141,-0.32949335686,-0.941324313729,-0.0694909463452
1536701660112716338,1949,1536701660111919524,map,-198.645706177,52.4245147705,54.5316963196,-0.0226643452141,-0.32949335686,-0.941324313729,-0.0694909463452
1536701660356437227,1950,1536701660355936110,map,-203.304458618,53.6357383728,54.2083435059,0.00585529868078,-0.359453126176,-0.926044962966,-0.114890783462
1536701660577159216,1951,1536701660576874373,map,-206.815948486,54.6944160461,53.7263374329,0.0376851777226,-0.369519860892,-0.90503914166,-0.207217402379
1536701660794400690,1952,1536701660793938339,map,-210.888748169,56.2935523987,53.0404090881,0.0287933055133,-0.38302567772,-0.888034466861,-0.252699547746
1536701661022782374,1953,1536701661021691465,map,-214.448074341,58.1687316895,52.3897361755,0.0287933055133,-0.38302567772,-0.888034466861,-0.252699547746
1536701661282475605,1954,1536701661282108298,map,-218.400024414,60.9010047913,51.6303672791,-0.0113819093054,-0.386156272328,-0.866124392806,-0.317147160903
1536701661506231380,1955,1536701661505642614,map,-221.464523315,63.5751304626,50.986946106,-0.0113819093054,-0.386156272328,-0.866124392806,-0.317147160903
1536701661753029145,1956,1536701661752541441,map,-224.542282104,66.8380355835,50.2567176819,-0.0401874867437,-0.368057046836,-0.840087845917,-0.396448467428
1536701661978855496,1957,1536701661978331938,map,-227.300613403,70.4326782227,49.5400772095,-0.0401874867437,-0.368057046836,-0.840087845917,-0.396448467428
1536701662235954850,1958,1536701662235580405,map,-229.851669312,74.6723632813,48.847743988,-0.0829907611782,-0.351842017131,-0.804128518154,-0.47190788808
1536701662503778355,1959,1536701662502792830,map,-231.785202026,79.2529907227,48.3371887207,-0.0829907611782,-0.351842017131,-0.804128518154,-0.47190788808
1536701662715143015,1960,1536701662714780254,map,-232.899841309,83.3936309814,48.0852775574,-0.137770312276,-0.326596496015,-0.748825848798,-0.560012426664
1536701662978997819,1961,1536701662978191658,map,-233.662338257,88.4205551147,47.9599189758,-0.161182214792,-0.285928932754,-0.724886212102,-0.605644217799
1536701663167669837,1962,1536701663166714052,map,-233.86491394,91.9063796997,47.9598083496,-0.161182214792,-0.285928932754,-0.724886212102,-0.605644217799
1536701663382107275,1963,1536701663381382521,map,-233.766036987,96.1499557495,48.0145072937,-0.189504703363,-0.23686119541,-0.663017329716,-0.684392257414
