%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1532985838179904878,4957,1532985838179027769,,1500,1520,1500,1545,1591,1591,1500,2036
1532985838455073373,4958,1532985838454850648,,1500,1526,1500,1556,1612,1612,1500,2036
1532985838745528000,4959,1532985838738923655,,1500,1530,1532,1532,1565,1565,1500,2036
1532985839108724267,4960,1532985839108270178,,1500,1524,1500,1510,1520,1520,1500,2036
1532985839406881867,4961,1532985839406656710,,1500,1493,1316,1499,1497,1497,1500,2036
1532985839844014177,4962,1532985839843513150,,1500,1506,1276,1488,1476,1476,1500,2036
1532985840185037132,4963,1532985840184717554,,1500,1519,1260,1479,1458,1458,1500,2036
1532985840578203503,4964,1532985840576714529,,1500,1526,1220,1475,1450,1450,1500,2036
1532985840945155282,4965,1532985840944347346,,1500,1535,1220,1475,1448,1448,1500,2036
1532985841298658844,4966,1532985841298368414,,1500,1548,1220,1480,1460,1460,1500,2036
1532985841628337049,4967,1532985841627621614,,1500,1553,1228,1490,1480,1480,1500,2036
1532985842053603589,4968,1532985842052817313,,1500,1556,1228,1500,1500,1500,1500,2036
1532985842406783503,4969,1532985842406351042,,1500,1557,1228,1513,1527,1527,1500,2036
1532985842799612090,4970,1532985842799403154,,1500,1557,1236,1520,1540,1540,1500,2036
1532985843145102107,4971,1532985843144655663,,1500,1553,1252,1512,1524,1524,1500,2036
1532985843439179652,4972,1532985843438574986,,1500,1543,1244,1512,1524,1524,1500,2036
1532985843746931647,4973,1532985843746726327,,1500,1531,1220,1510,1521,1521,1500,2036
1532985844136900180,4974,1532985844136513057,,1500,1520,1188,1504,1509,1509,1500,2036
1532985844351082991,4975,1532985844350772627,,1500,1515,1164,1500,1500,1500,1500,2036
1532985844679986974,4976,1532985844678413234,,1500,1508,1140,1506,1512,1512,1500,2036
1532985844942473631,4977,1532985844939049287,,1500,1506,1140,1510,1520,1520,1500,2036
1532985845263655886,4978,1532985845263290999,,1500,1502,1140,1515,1530,1530,1500,2036
1532985845607713578,4979,1532985845607397933,,1500,1506,1156,1521,1542,1542,1500,2036
1532985845943111930,4980,1532985845940502913,,1500,1508,1156,1535,1570,1570,1500,2036
1532985846299589294,4981,1532985846299169501,,1500,1505,1188,1521,1543,1543,1500,2036
1532985846753472404,4982,1532985846751955741,,1500,1500,1268,1532,1564,1564,1500,2036
1532985847044426350,4983,1532985847043913607,,1500,1492,1332,1525,1550,1550,1500,2036
1532985847406317489,4984,1532985847406069645,,1500,1485,1332,1519,1538,1538,1500,2036
1532985847774158882,4985,1532985847773908254,,1500,1472,1380,1516,1533,1533,1500,2036
1532985848038430505,4986,1532985848038222368,,1500,1455,1436,1509,1518,1518,1500,2036
1532985848510495408,4987,1532985848509516636,,1500,1457,1476,1508,1516,1516,1500,2036
1532985848831532843,4988,1532985848828875118,,1500,1464,1452,1509,1519,1519,1500,2036
1532985849243605827,4989,1532985849241670581,,1500,1453,1444,1503,1507,1507,1500,2036
1532985849546466168,4990,1532985849544689241,,1500,1458,1444,1501,1502,1502,1500,2036
1532985849857664327,4991,1532985849857445279,,1500,1464,1460,1499,1497,1497,1500,2036
1532985850140568085,4992,1532985850140000978,,1500,1472,1460,1500,1500,1500,1500,2036
1532985850499134993,4993,1532985850498878988,,1500,1472,1452,1500,1499,1499,1500,2036
1532985850839181098,4994,1532985850836757421,,1500,1469,1476,1500,1500,1500,1500,2036
1532985851203791444,4995,1532985851201908763,,1500,1473,1500,1499,1497,1497,1500,2036
1532985851503101951,4996,1532985851502749988,,1500,1479,1484,1488,1475,1475,1500,2036
1532985851819661321,4997,1532985851819195995,,1500,1481,1492,1478,1456,1456,1500,2036
1532985852105554142,4998,1532985852105296249,,1500,1497,1468,1474,1447,1447,1500,2036
1532985852431045118,4999,1532985852430214356,,1500,1507,1444,1461,1422,1422,1500,2036
1532985852825899333,5000,1532985852825570568,,1500,1528,1452,1460,1419,1419,1500,2036
