%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1532985838145650666,1567,1532985838144340106,,1,1,1,GUIDED,4
1532985839144194473,1568,1532985839140642454,,1,1,1,GUIDED,4
1532985840132789143,1569,1532985840131733365,,1,1,1,GUIDED,4
1532985841108479715,1570,1532985841107435647,,1,1,1,GUIDED,4
1532985842144041197,1571,1532985842143613375,,1,1,1,GUIDED,4
1532985843144717767,1572,1532985843144465029,,1,1,1,GUIDED,4
1532985844165341213,1573,1532985844165026273,,1,1,1,GUIDED,4
1532985845135609005,1574,1532985845134734256,,1,1,1,GUIDED,4
1532985846142038835,1575,1532985846141745492,,1,1,1,GUIDED,4
1532985847135346653,1576,1532985847135089817,,1,1,1,GUIDED,4
1532985848138618130,1577,1532985848132194994,,1,1,1,GUIDED,4
1532985849135173371,1578,1532985849134307673,,1,1,1,GUIDED,4
1532985850131671757,1579,1532985850131023475,,1,1,1,GUIDED,4
1532985851143153668,1580,1532985851141672449,,1,1,1,GUIDED,4
1532985852140455771,1581,1532985852138164267,,1,1,1,GUIDED,4
1532985853205839800,1582,1532985853205410821,,1,1,1,GUIDED,4
1532985854136099946,1583,1532985854133898411,,1,1,1,GUIDED,4
1532985855148740078,1584,1532985855148378131,,1,1,1,GUIDED,4
1532985856143469918,1585,1532985856142983854,,1,1,1,GUIDED,4
1532985857126167823,1586,1532985857125544077,,1,1,1,GUIDED,4
1532985858130588274,1587,1532985858129841819,,1,1,1,GUIDED,4
1532985859129712341,1588,1532985859129338297,,1,1,1,GUIDED,4
1532985860116162426,1589,1532985860115877525,,1,1,1,GUIDED,4
1532985861140386141,1590,1532985861139972100,,1,1,1,GUIDED,4
1532985862136658079,1591,1532985862136235430,,1,1,1,GUIDED,4
1532985863131936168,1592,1532985863131178766,,1,1,1,GUIDED,4
1532985864166813793,1593,1532985864166083299,,1,1,1,GUIDED,4
1532985865183464590,1594,1532985865181070085,,1,1,1,GUIDED,4
1532985866135644788,1595,1532985866135152672,,1,1,1,GUIDED,4
1532985867136571856,1596,1532985867134916130,,1,1,1,GUIDED,4
1532985868127987184,1597,1532985868127423840,,1,1,1,GUIDED,4
1532985869167216545,1598,1532985869166433764,,1,1,1,GUIDED,4
1532985870143167013,1599,1532985870141289571,,1,1,1,GUIDED,4
