%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1532985838222726105,3648,1532985838221979445,,1532985838079000000,fcu
1532985838699902091,3649,1532985838699652265,,1532985838559000000,fcu
1532985839147671748,3650,1532985839147006484,,1532985838983000000,fcu
1532985839637188474,3651,1532985839636667513,,1532985839484000000,fcu
1532985840238156985,3652,1532985840237764360,,1532985840080000000,fcu
1532985840833839767,3653,1532985840833229408,,1532985840680000000,fcu
1532985841307116499,3654,1532985841306891981,,1532985841140000000,fcu
1532985841720222880,3655,1532985841719896647,,1532985841580000000,fcu
1532985842324947897,3656,1532985842324693527,,1532985842180000000,fcu
1532985842903076077,3657,1532985842901855996,,1532985842741000000,fcu
1532985843307133208,3658,1532985843306177255,,1532985843159000000,fcu
1532985843657141528,3659,1532985843656925361,,1532985843519000000,fcu
1532985843920075414,3660,1532985843919727902,,1532985843780000000,fcu
1532985844405378440,3661,1532985844404845285,,1532985844240000000,fcu
1532985844848921908,3662,1532985844848599513,,1532985844700000000,fcu
1532985845192047928,3663,1532985845191807251,,1532985845023000000,fcu
1532985845640631387,3664,1532985845640309696,,1532985845502000000,fcu
1532985846250801700,3665,1532985846249040713,,1532985846100000000,fcu
1532985846794627924,3666,1532985846794460487,,1532985846659000000,fcu
1532985847323074992,3667,1532985847322693498,,1532985847180000000,fcu
1532985847798423908,3668,1532985847798217243,,1532985847641000000,fcu
1532985848385951953,3669,1532985848385154824,,1532985848241000000,fcu
1532985848907402075,3670,1532985848902785844,,1532985848760000000,fcu
1532985849400348031,3671,1532985849399647019,,1532985849259000000,fcu
1532985849794135779,3672,1532985849793711185,,1532985849659000000,fcu
1532985850201407494,3673,1532985850201204124,,1532985850062000000,fcu
1532985850717365910,3674,1532985850717097939,,1532985850581000000,fcu
1532985851149532353,3675,1532985851149297722,,1532985850981000000,fcu
1532985851452686389,3676,1532985851452432016,,1532985851319000000,fcu
1532985851857563999,3677,1532985851857288380,,1532985851682000000,fcu
1532985852299562903,3678,1532985852298900797,,1532985852158000000,fcu
1532985852907901156,3679,1532985852902377797,,1532985852759000000,fcu
1532985853459397674,3680,1532985853458992660,,1532985853301000000,fcu
1532985853902886658,3681,1532985853902511592,,1532985853760000000,fcu
