%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1532985838080527846,15457,1532985838080137845,base_link,96894.128418,0.0
1532985838185797693,15458,1532985838184239643,base_link,96896.8200684,0.0
1532985838277968982,15459,1532985838277656124,base_link,96906.4208984,0.0
1532985838426977865,15460,1532985838426595416,base_link,96907.5683594,0.0
1532985838493704329,15461,1532985838493414605,base_link,96907.5683594,0.0
1532985838582747105,15462,1532985838582307991,base_link,96906.1462402,0.0
1532985838683974215,15463,1532985838681213112,base_link,96915.5456543,0.0
1532985838792597380,15464,1532985838789552312,base_link,96916.8884277,0.0
1532985838948294661,15465,1532985838947739689,base_link,96923.1018066,0.0
1532985838990531032,15466,1532985838990051603,base_link,96923.1018066,0.0
1532985839088475644,15467,1532985839087980664,base_link,96924.7253418,0.0
1532985839229105930,15468,1532985839227201584,base_link,96928.9428711,0.0
1532985839298927917,15469,1532985839298529373,base_link,96928.9428711,0.0
1532985839406254583,15470,1532985839405095299,base_link,96929.1748047,0.0
1532985839478628549,15471,1532985839478327433,base_link,96929.5593262,0.0
1532985839598034426,15472,1532985839597789239,base_link,96929.5593262,0.0
1532985839675203268,15473,1532985839674516311,base_link,96926.0375977,0.0
1532985839779583986,15474,1532985839779214975,base_link,96932.7636719,0.0
1532985839908261158,15475,1532985839907781152,base_link,96930.9753418,0.0
1532985840013568846,15476,1532985840013075209,base_link,96939.9414062,0.0
1532985840077171957,15477,1532985840076332249,base_link,96940.3747559,0.0
1532985840192604643,15478,1532985840192079617,base_link,96941.3818359,0.0
1532985840301070706,15479,1532985840300645701,base_link,96944.4519043,0.0
1532985840392722045,15480,1532985840392276051,base_link,96948.2788086,0.0
1532985840505887002,15481,1532985840505379607,base_link,96951.1230469,0.0
1532985840591625225,15482,1532985840591083466,base_link,96951.1230469,0.0
1532985840689388537,15483,1532985840687714785,base_link,96951.8676758,0.0
1532985840792080571,15484,1532985840791731813,base_link,96956.237793,0.0
1532985840908165755,15485,1532985840907592224,base_link,96958.5144043,0.0
1532985840979008064,15486,1532985840978716994,base_link,96957.989502,0.0
1532985841068064626,15487,1532985841067698365,base_link,96961.1022949,0.0
1532985841186357124,15488,1532985841185747692,base_link,96962.5549316,0.0
1532985841297890871,15489,1532985841297482023,base_link,96966.5161133,0.0
1532985841406042521,15490,1532985841405231609,base_link,96970.1843262,0.0
1532985841498525914,15491,1532985841497853353,base_link,96969.5129395,0.0
1532985841603422877,15492,1532985841602676406,base_link,96969.0673828,0.0
1532985841713539031,15493,1532985841713146406,base_link,96974.0356445,0.0
1532985841792191708,15494,1532985841790124241,base_link,96975.9460449,0.0
1532985841900765869,15495,1532985841899790656,base_link,96983.1542969,0.0
1532985841988683722,15496,1532985841988295767,base_link,96981.2072754,0.0
1532985842116770372,15497,1532985842116468904,base_link,96983.6364746,0.0
1532985842187148472,15498,1532985842186915379,base_link,96989.84375,0.0
1532985842323144236,15499,1532985842322603083,base_link,96993.572998,0.0
1532985842383742616,15500,1532985842382762283,base_link,96993.572998,0.0
