%time,field.header.seq,field.header.stamp,field.header.frame_id,field.commanded,field.measured
1532985838145164358,4747,1532985838134943911,NED,25.9699993134,2.12005710602
1532985838158697519,4748,1532985838157769632,NED,25.9699993134,2.12005710602
1532985838204305446,4749,1532985838203204460,NED,25.9599990845,2.12005710602
1532985838249666267,4750,1532985838247183658,NED,28.7799987793,2.12005710602
1532985838267691711,4751,1532985838266798156,NED,28.7799987793,2.12005710602
1532985838351919939,4752,1532985838348826781,NED,39.3600006104,11.7128143311
1532985838420280220,4753,1532985838417609250,NED,39.3699989319,11.7128143311
1532985838444678324,4754,1532985838435923139,NED,39.1800003052,11.7128143311
1532985838487022426,4755,1532985838486508793,NED,39.1899986267,11.7128143311
1532985838558712316,4756,1532985838557749842,NED,38.7599983215,11.7128143311
1532985838575645669,4757,1532985838575112582,NED,38.75,11.7128143311
1532985838624687480,4758,1532985838623291843,NED,38.219997406,11.7128143311
1532985838670288944,4759,1532985838669653182,NED,38.219997406,23.5578117371
1532985838735532774,4760,1532985838734552094,NED,37.5200004578,23.5578117371
1532985838774470412,4761,1532985838771235192,NED,37.5099983215,23.5578117371
1532985838824430895,4762,1532985838823343796,NED,36.75,23.5578117371
1532985838894039663,4763,1532985838893339973,NED,36.7299995422,23.5578117371
1532985838956273749,4764,1532985838954917051,NED,35.8400001526,23.5578117371
1532985838984114537,4765,1532985838982628286,NED,35.8299980164,31.2704811096
1532985839047501848,4766,1532985839046403485,NED,34.8299980164,31.2704811096
1532985839067818207,4767,1532985839067027614,NED,34.8299980164,31.2704811096
1532985839134210304,4768,1532985839132879873,NED,33.6599998474,31.2704811096
1532985839221513696,4769,1532985839218910555,NED,33.6399993896,31.2704811096
1532985839238561586,4770,1532985839237802734,NED,32.2999992371,31.2704811096
1532985839287817484,4771,1532985839286894300,NED,32.2900009155,31.2704811096
1532985839340275331,4772,1532985839336130457,NED,30.9399986267,31.2704811096
1532985839364351395,4773,1532985839363096091,NED,30.9299983978,34.5207939148
1532985839443006393,4774,1532985839442278833,NED,29.4099998474,34.5207939148
1532985839470386442,4775,1532985839468549224,NED,29.4099998474,34.5207939148
1532985839544959501,4776,1532985839541740659,NED,27.609998703,34.5207939148
1532985839593488352,4777,1532985839592634599,NED,27.609998703,34.5207939148
1532985839626992075,4778,1532985839626062076,NED,25.5399990082,34.5207939148
1532985839665478236,4779,1532985839663919928,NED,25.5499992371,34.5207939148
1532985839706395879,4780,1532985839705436347,NED,25.5499992371,34.5207939148
1532985839742528916,4781,1532985839740659030,NED,23.1800003052,34.5207939148
1532985839818655612,4782,1532985839818189077,NED,20.6299991608,34.5207939148
1532985839859318598,4783,1532985839858330813,NED,20.6399993896,34.5207939148
1532985839966971721,4784,1532985839966191271,NED,17.9499988556,31.6524791718
1532985840025843058,4785,1532985840024807053,NED,17.9499988556,31.6524791718
1532985840057048668,4786,1532985840055880040,NED,15.1499996185,31.6524791718
1532985840114512033,4787,1532985840110887091,NED,15.1599998474,31.6524791718
1532985840177839081,4788,1532985840177473013,NED,12.4499998093,31.6524791718
