%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1532987297179538589,304,1532987297178835391,NED,0.070000000298,-223.221115112,-43.1739387512,1
1532987297211171230,305,1532987297206046798,NED,0.070000000298,-223.221115112,-43.1739387512,1
1532987297265772378,306,1532987297264890781,NED,0.159999996424,-315.184783936,-41.2502059937,3
1532987297316894945,307,1532987297315600933,NED,0.159999996424,-315.184783936,-41.2502059937,3
1532987297386776431,308,1532987297382914810,NED,0.25,-332.961273193,-299.579437256,5
1532987297419506220,309,1532987297417007572,NED,0.25,-332.961273193,-299.579437256,5
1532987297478488891,310,1532987297475801731,NED,0.319999992847,-239.944274902,-297.711181641,7
1532987297506009256,311,1532987297505361930,NED,0.319999992847,-239.944274902,-297.711181641,7
1532987297572025474,312,1532987297566551123,NED,0.370000004768,-241.533279419,-295.851501465,9
1532987297625112995,313,1532987297622504074,NED,0.370000004768,-241.533279419,-295.851501465,9
1532987297671837910,314,1532987297669724253,NED,0.389999985695,-238.672821045,-293.983337402,11
1532987297709048326,315,1532987297707465483,NED,0.389999985695,-238.672821045,-293.983337402,11
1532987297795287715,316,1532987297794658437,NED,0.389999985695,-252.055740356,-292.132110596,13
1532987297810057047,317,1532987297809071130,NED,0.389999985695,-252.055740356,-292.132110596,13
1532987297903766973,318,1532987297901327173,NED,0.370000004768,-254.671295166,-290.289337158,15
1532987297974050506,319,1532987297972858254,NED,0.329999983311,-252.063568115,-288.480194092,16
1532987298010389789,320,1532987298006919240,NED,0.329999983311,-252.063568115,-288.480194092,16
1532987298081581959,321,1532987298080813833,NED,0.299999982119,-247.328567505,-286.654327393,18
1532987298108933589,322,1532987298105527071,NED,0.299999982119,-247.328567505,-286.654327393,18
1532987298188001543,323,1532987298185762702,NED,0.280000001192,-233.60748291,-284.845336914,20
1532987298226343092,324,1532987298225616566,NED,0.280000001192,-233.60748291,-284.845336914,20
1532987298262800167,325,1532987298261841258,NED,0.289999991655,-226.308258057,-283.061737061,22
1532987298314666443,326,1532987298313985997,NED,0.289999991655,-226.308258057,-283.061737061,22
1532987298388636749,327,1532987298386799698,NED,0.340000003576,-214.9480896,-281.286560059,24
1532987298432731080,328,1532987298429967440,NED,0.340000003576,-214.9480896,-281.286560059,24
1532987298465863845,329,1532987298462830190,NED,0.439999997616,-207.195663452,-279.519805908,26
1532987298533102203,330,1532987298532017854,NED,0.439999997616,-207.195663452,-279.519805908,26
1532987298579650767,331,1532987298577554837,NED,0.579999983311,-193.509490967,-277.770019531,28
1532987298618731801,332,1532987298617532317,NED,0.579999983311,-193.509490967,-277.770019531,28
1532987298682374810,333,1532987298680397504,NED,0.759999990463,-195.855712891,-276.053985596,30
1532987298725371769,334,1532987298723157664,NED,0.759999990463,-195.855712891,-276.053985596,30
1532987298785546628,335,1532987298781704656,NED,0.959999978542,-199.4972229,-274.380249023,32
1532987298830742940,336,1532987298829468224,NED,0.959999978542,-199.4972229,-274.380249023,32
1532987298879645129,337,1532987298877667023,NED,1.17999994755,-204.067047119,-272.689605713,34
1532987298945373668,338,1532987298943355498,NED,1.17999994755,-204.067047119,-272.689605713,34
1532987298990443741,339,1532987298987795429,NED,1.39999997616,-202.346038818,-271.032623291,36
1532987299001629115,340,1532987299001007325,NED,1.39999997616,-202.346038818,-271.032623291,36
1532987299083767460,341,1532987299082293929,NED,1.64999997616,-201.769256592,-269.401184082,38
1532987299139062174,342,1532987299137937825,NED,1.64999997616,-201.769256592,-269.401184082,38
1532987299174370356,343,1532987299173812790,NED,1.90999996662,-199.672317505,-267.795043945,40
1532987299215636344,344,1532987299214857498,NED,1.90999996662,-199.672317505,-267.795043945,40
1532987299278387867,345,1532987299271999855,NED,2.19000005722,-198.468963623,-266.231201172,41
1532987299365841749,346,1532987299358248683,NED,2.19000005722,-198.468963623,-266.231201172,41
1532987299386545526,347,1532987299383506720,NED,2.49000000954,-203.043945312,-264.675842285,43
1532987299448613532,348,1532987299447648255,NED,2.49000000954,-203.043945312,-264.675842285,43
1532987299479596191,349,1532987299476662440,NED,2.78999996185,-202.626419067,-263.137329102,45
1532987299550262155,350,1532987299545860984,NED,2.78999996185,-202.626419067,-263.137329102,45
1532987299584805507,351,1532987299578791157,NED,3.09999990463,-210.226623535,-261.632659912,47
1532987299611947633,352,1532987299609388825,NED,3.09999990463,-210.226623535,-261.632659912,47
1532987299673589176,353,1532987299672263420,NED,3.41999983788,-200.281906128,-260.144714355,49
1532987299732809510,354,1532987299730423469,NED,3.41999983788,-200.281906128,-260.144714355,49
1532987299782438353,355,1532987299767968509,NED,3.75999999046,-193.390472412,-258.690795898,51
1532987299829911490,356,1532987299828366119,NED,3.75999999046,-193.390472412,-258.690795898,51
1532987299881855494,357,1532987299880555434,NED,4.09999990463,-198.173339844,-257.245300293,53
1532987299935662053,358,1532987299925773090,NED,4.09999990463,-198.173339844,-257.245300293,53
1532987299972785333,359,1532987299971758552,NED,4.44999980927,-202.90814209,-255.825149536,55
1532987300002018749,360,1532987300001297343,NED,4.44999980927,-202.90814209,-255.825149536,55
1532987300081729006,361,1532987300080678769,NED,4.7999997139,-214.354522705,-254.430374146,57
1532987300160380418,362,1532987300157932457,NED,4.7999997139,-214.354522705,-254.430374146,57
1532987300179133321,363,1532987300175910131,NED,5.17000007629,-225.016967773,-253.035430908,59
1532987300224986719,364,1532987300224153442,NED,5.17000007629,-225.016967773,-253.035430908,59
1532987300291754423,365,1532987300282741266,NED,5.5499997139,-227.503387451,-251.640670776,61
