%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1532987297185684203,152,1532987297185308844,,1,1,1,GUIDED,4
1532987298195092498,153,1532987298194763027,,1,1,1,GUIDED,4
1532987299184632405,154,1532987299180276898,,1,1,1,GUIDED,4
1532987300182731550,155,1532987300181445890,,1,1,1,GUIDED,4
1532987301180176074,156,1532987301179263276,,1,1,1,GUIDED,4
1532987302184176993,157,1532987302183643299,,1,1,1,GUIDED,4
1532987303177904824,158,1532987303176926362,,1,1,1,GUIDED,4
1532987304169451956,159,1532987304167594842,,1,1,1,GUIDED,4
1532987305178901724,160,1532987305178679356,,1,1,1,GUIDED,4
1532987306204524914,161,1532987306204009044,,1,1,1,GUIDED,4
1532987307166184297,162,1532987307165943850,,1,1,1,GUIDED,4
1532987308184288726,163,1532987308183755704,,1,1,1,GUIDED,4
1532987309181933281,164,1532987309181661058,,1,1,1,GUIDED,4
1532987310156400753,165,1532987310156056882,,1,1,1,GUIDED,4
1532987311185870364,166,1532987311185515261,,1,1,1,GUIDED,4
1532987312194986404,167,1532987312194776005,,1,1,1,GUIDED,4
1532987313235928813,168,1532987313235596718,,1,1,1,GUIDED,4
1532987314194209038,169,1532987314180794710,,1,1,1,GUIDED,4
1532987315169731899,170,1532987315168298271,,1,1,1,GUIDED,4
1532987316200972576,171,1532987316200524034,,1,1,1,GUIDED,4
1532987317186346448,172,1532987317185847857,,1,1,1,GUIDED,4
1532987318172133022,173,1532987318171345792,,1,1,1,GUIDED,4
1532987319187116053,174,1532987319186232183,,1,1,1,GUIDED,4
1532987320188294869,175,1532987320179797966,,1,1,1,GUIDED,4
1532987321162344486,176,1532987321162013927,,1,1,1,GUIDED,4
1532987322206759876,177,1532987322206393253,,1,1,1,GUIDED,4
1532987323210935451,178,1532987323210610524,,1,1,1,GUIDED,4
1532987324203564501,179,1532987324200347263,,1,1,1,GUIDED,4
1532987325175677388,180,1532987325175038862,,1,1,1,GUIDED,4
1532987326183239769,181,1532987326174729555,,1,1,1,GUIDED,4
1532987327187297264,182,1532987327183998970,,1,1,1,GUIDED,4
1532987328172827967,183,1532987328172124898,,1,1,1,GUIDED,4
1532987329190884845,184,1532987329187999093,,1,1,1,GUIDED,4
1532987330180883086,185,1532987330180531983,,1,1,1,GUIDED,4
1532987331172738986,186,1532987331172425131,,1,1,1,GUIDED,4
1532987332173567947,187,1532987332173237996,,1,1,1,GUIDED,4
1532987333165040201,188,1532987333164678474,,1,1,1,GUIDED,4
1532987334161932725,189,1532987334161648374,,1,1,1,GUIDED,4
1532987335196297170,190,1532987335195215317,,1,1,1,GUIDED,4
1532987336173732665,191,1532987336173386074,,1,1,1,GUIDED,4
1532987337198907857,192,1532987337198422002,,1,1,1,GUIDED,4
1532987338171828646,193,1532987338168791119,,1,1,1,GUIDED,4
1532987339152890818,194,1532987339152644451,,1,1,1,GUIDED,4
1532987340181790351,195,1532987340181368976,,1,1,1,GUIDED,4
1532987341165490916,196,1532987341164808838,,1,1,1,GUIDED,4
1532987342184617070,197,1532987342180257211,,1,1,1,GUIDED,4
1532987343195455793,198,1532987343194552563,,1,1,1,GUIDED,4
1532987344149636894,199,1532987344149353055,,1,1,1,GUIDED,4
1532987345178499211,200,1532987345178186796,,1,1,1,GUIDED,4
1532987346171203556,201,1532987346170858597,,1,1,1,GUIDED,4
1532987347170614921,202,1532987347170318986,,1,1,1,GUIDED,4
1532987348168122900,203,1532987348165168765,,1,1,1,GUIDED,4
1532987349179938741,204,1532987349179250903,,1,1,1,GUIDED,4
1532987350186574500,205,1532987350185481287,,1,1,1,GUIDED,4
1532987351172275539,206,1532987351171841524,,1,1,1,GUIDED,4
