%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1532987297211444125,1325,1532987297210212545,base_link,-64000.0,-176000.0,-468000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987297357638246,1326,1532987297356958056,base_link,-84000.0,-165000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987297428945616,1327,1532987297428242610,base_link,-61000.0,-160000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987297514561615,1328,1532987297512867636,base_link,-46000.0,-182000.0,-452000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987297631600911,1329,1532987297631157328,base_link,-44000.0,-214000.0,-437000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987297723019644,1330,1532987297721636545,base_link,-56000.0,-247000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987297818386878,1331,1532987297817713312,base_link,-54000.0,-278000.0,-404000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987297955862497,1332,1532987297955284867,base_link,-45000.0,-304000.0,-380000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987298024640402,1333,1532987298023039095,base_link,-39000.0,-330000.0,-355000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987298119403734,1334,1532987298118786263,base_link,-30000.0,-349000.0,-324000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987298230991494,1335,1532987298229991337,base_link,-20000.0,-359000.0,-316000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987298321820437,1336,1532987298320983896,base_link,-14000.0,-365000.0,-309000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987298439932947,1337,1532987298439333300,base_link,6000.0,-369000.0,-294000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987298542044736,1338,1532987298541460161,base_link,25000.0,-375000.0,-282000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987298622558670,1339,1532987298621372465,base_link,42000.0,-377000.0,-273000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987298742260486,1340,1532987298741412713,base_link,56000.0,-375000.0,-269000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987298834880816,1341,1532987298833690196,base_link,61000.0,-373000.0,-270000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987298963313550,1342,1532987298962396945,base_link,82000.0,-362000.0,-276000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987299015049363,1343,1532987299014077814,base_link,82000.0,-362000.0,-276000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987299145977577,1344,1532987299144402030,base_link,90000.0,-351000.0,-282000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987299218871086,1345,1532987299218046129,base_link,97000.0,-343000.0,-291000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987299367027953,1346,1532987299362560447,base_link,101000.0,-335000.0,-294000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987299453741037,1347,1532987299453188206,base_link,108000.0,-333000.0,-297000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987299550456874,1348,1532987299547494291,base_link,115000.0,-327000.0,-298000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987299618457982,1349,1532987299617962975,base_link,121000.0,-316000.0,-305000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987299741358604,1350,1532987299738881460,base_link,124000.0,-305000.0,-316000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987299833546551,1351,1532987299832679066,base_link,133000.0,-292000.0,-323000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987299936494274,1352,1532987299931167122,base_link,136000.0,-274000.0,-336000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987300022665215,1353,1532987300021695202,base_link,140000.0,-254000.0,-348000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987300164651573,1354,1532987300162218556,base_link,145000.0,-225000.0,-362000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987300230790542,1355,1532987300229711409,base_link,145000.0,-208000.0,-375000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987300325274930,1356,1532987300321460830,base_link,146000.0,-194000.0,-380000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987300443180816,1357,1532987300439577435,base_link,147000.0,-173000.0,-388000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987300526516181,1358,1532987300525715000,base_link,147000.0,-173000.0,-388000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987300596178468,1359,1532987300595677254,base_link,142000.0,-158000.0,-398000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987300717711223,1360,1532987300717162713,base_link,141000.0,-148000.0,-403000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987300817768842,1361,1532987300817399276,base_link,140000.0,-144000.0,-406000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987300953663314,1362,1532987300952206487,base_link,140000.0,-140000.0,-407000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987301044494913,1363,1532987301043786083,base_link,135000.0,-134000.0,-413000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987301127474152,1364,1532987301127017321,base_link,131000.0,-127000.0,-416000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987301245218886,1365,1532987301242728270,base_link,131000.0,-120000.0,-417000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987301338909837,1366,1532987301334619066,base_link,127000.0,-111000.0,-422000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987301497405424,1367,1532987301496813650,base_link,129000.0,-101000.0,-423000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987301569036985,1368,1532987301567860349,base_link,129000.0,-101000.0,-423000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987301622717496,1369,1532987301622284473,base_link,127000.0,-97000.0,-424000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987301750049209,1370,1532987301741016245,base_link,128000.0,-91000.0,-425000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987301819456521,1371,1532987301818802635,base_link,126000.0,-89000.0,-428000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987301946436683,1372,1532987301943955699,base_link,128000.0,-89000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532987302095147021,1373,1532987302093194418,base_link,125000.0,-89000.0,-427000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
