%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1538767917518551111,3418,1538767917517611911,base_link,538000.0,-27000.0,-91000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767917615115719,3419,1538767917614591271,base_link,546000.0,-42000.0,-99000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767917729489575,3420,1538767917728687975,base_link,529000.0,-49000.0,-98000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767917805843431,3421,1538767917799760647,base_link,537000.0,-72000.0,-104000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767917898567559,3422,1538767917897984775,base_link,358000.0,-30000.0,-226000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767918046317351,3423,1538767918045414695,base_link,197000.0,-19000.0,-362000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767918144896871,3424,1538767918143477095,base_link,130000.0,-58000.0,-398000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767918247282055,3425,1538767918246302183,base_link,117000.0,-82000.0,-408000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767918315486471,3426,1538767918314141255,base_link,90000.0,-146000.0,-415000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767918438948391,3427,1538767918437745895,base_link,114000.0,-192000.0,-391000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767918534224359,3428,1538767918533465671,base_link,102000.0,-238000.0,-380000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767918609239911,3429,1538767918607893191,base_link,127000.0,-268000.0,-345000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538767918746732711,3430,1538767918745761927,base_link,136000.0,-303000.0,-327000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
