%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1538767917851750471,382,1538767917851263175,,1,1,1,GUIDED,4
1538767918902790695,383,1538767918901811815,,1,1,1,GUIDED,4
1538767919891684551,384,1538767919891058695,,1,1,1,GUIDED,4
1538767920864914823,385,1538767920864400391,,1,1,1,GUIDED,4
1538767921873069991,386,1538767921872135527,,1,1,1,GUIDED,4
1538767922845411463,387,1538767922845263207,,1,1,1,GUIDED,4
1538767923871776519,388,1538767923871288231,,1,1,1,GUIDED,4
1538767924869813223,389,1538767924869603591,,1,1,1,GUIDED,4
1538767925863904775,390,1538767925863677767,,1,1,1,GUIDED,4
1538767926868342503,391,1538767926868147495,,1,1,1,GUIDED,4
1538767927868455559,392,1538767927868284967,,1,1,1,GUIDED,4
1538767928879450919,393,1538767928879164295,,1,1,1,GUIDED,4
1538767929866383495,394,1538767929865531175,,1,1,1,GUIDED,4
1538767930857171015,395,1538767930856953063,,1,1,1,GUIDED,4
1538767931863917671,396,1538767931863637095,,1,1,1,GUIDED,4
1538767932864902087,397,1538767932864656231,,1,1,1,GUIDED,4
1538767933845326983,398,1538767933845070151,,1,1,1,GUIDED,4
1538767934858890535,399,1538767934858427399,,1,1,1,GUIDED,4
1538767935869685223,400,1538767935869475463,,1,1,1,GUIDED,4
1538767936873734247,401,1538767936873362727,,1,1,1,GUIDED,4
1538767937904283335,402,1538767937903988903,,1,1,1,GUIDED,4
1538767938862048231,403,1538767938861718759,,1,1,1,GUIDED,4
1538767939868316167,404,1538767939868091335,,1,1,1,GUIDED,4
1538767940880968615,405,1538767940880730919,,1,1,1,GUIDED,4
1538767941873452135,406,1538767941871698407,,1,1,1,GUIDED,4
1538767942882686055,407,1538767942875368743,,1,1,1,GUIDED,4
1538767943893938983,408,1538767943892554151,,1,1,1,GUIDED,4
1538767944892426663,409,1538767944892181127,,1,1,1,GUIDED,4
1538767945898075687,410,1538767945897889895,,1,1,1,GUIDED,4
1538767946860337479,411,1538767946859300199,,1,1,1,GUIDED,4
1538767947849881831,412,1538767947849479943,,1,1,1,GUIDED,4
1538767948862182279,413,1538767948860864327,,1,1,1,GUIDED,4
1538767949863411591,414,1538767949862962631,,1,1,1,GUIDED,4
1538767950863646599,415,1538767950863454983,,1,1,1,GUIDED,4
1538767951853999719,416,1538767951853792039,,1,1,1,GUIDED,4
1538767952898629415,417,1538767952898309191,,1,1,1,GUIDED,4
1538767953847331175,418,1538767953846954983,,1,1,1,GUIDED,4
1538767954865091943,419,1538767954864536615,,1,1,1,GUIDED,4
1538767955868494759,420,1538767955865593767,,1,1,1,GUIDED,4
1538767956880799303,421,1538767956880393831,,1,1,1,GUIDED,4
1538767957861881255,422,1538767957856269863,,1,1,1,GUIDED,4
1538767958893707719,423,1538767958893336711,,1,1,1,GUIDED,4
1538767959897870791,424,1538767959897026983,,1,1,1,GUIDED,4
1538767960860318599,425,1538767960859959623,,1,1,1,GUIDED,4
1538767961863383687,426,1538767961863030055,,1,1,1,GUIDED,4
1538767962909936167,427,1538767962909368903,,1,1,1,GUIDED,4
1538767963882030663,428,1538767963881298055,,1,1,1,GUIDED,4
1538767964886877479,429,1538767964886554599,,1,1,1,GUIDED,4
1538767965885964359,430,1538767965885480007,,1,1,1,GUIDED,4
1538767966863856935,431,1538767966863380487,,1,1,1,GUIDED,4
1538767967864869031,432,1538767967864630855,,1,1,1,GUIDED,4
1538767968851789959,433,1538767968850318407,,1,1,1,GUIDED,4
1538767969864706983,434,1538767969864516359,,1,1,1,GUIDED,4
1538767970886460391,435,1538767970886250791,,1,1,1,GUIDED,4
1538767971874911431,436,1538767971863793511,,1,1,1,GUIDED,4
1538767972879812487,437,1538767972879172935,,1,1,1,GUIDED,4
1538767973878418215,438,1538767973873413863,,1,1,1,GUIDED,4
1538767974888254823,439,1538767974887705895,,1,1,1,GUIDED,4
1538767975896952039,440,1538767975895875751,,1,1,1,GUIDED,4
1538767976861756519,441,1538767976860168199,,1,1,1,GUIDED,4
1538767977870581575,442,1538767977870085127,,1,1,1,GUIDED,4
1538767978863374759,443,1538767978863092807,,1,1,1,GUIDED,4
1538767979859326823,444,1538767979859045863,,1,1,1,GUIDED,4
1538767980856039175,445,1538767980855769927,,1,1,1,GUIDED,4
1538767981871759111,446,1538767981871538023,,1,1,1,GUIDED,4
1538767982871756167,447,1538767982870011367,,1,1,1,GUIDED,4
1538767983861442055,448,1538767983861020839,,1,1,1,GUIDED,4
1538767984890104999,449,1538767984889080935,,1,1,1,GUIDED,4
1538767985883543047,450,1538767985879920967,,1,1,1,GUIDED,4
1538767986874150919,451,1538767986873822919,,1,1,1,GUIDED,4
1538767987855826759,452,1538767987849805607,,1,1,1,GUIDED,4
1538767988877505095,453,1538767988877256551,,1,1,1,GUIDED,4
1538767989872559111,454,1538767989872235719,,1,1,1,GUIDED,4
