%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.des_x,field.des_y,field.des_z,field.meas_x,field.meas_y,field.meas_z
1538767917495617031,277,1538767917493437895,NED,5,0.0,0.0,0.0,4.07526493073,-21.1246585846,-3.23366737366
1538767917517117735,278,1538767917515595783,NED,5,0.0,0.0,0.0,3.82125377655,-21.1228256226,-3.20704865456
1538767917566064327,279,1538767917563587047,NED,5,0.0,0.0,0.0,3.56031370163,-21.1216545105,-3.19300746918
1538767917613814823,280,1538767917613345383,NED,5,0.0,0.0,0.0,3.11497879028,-21.1108570099,-3.27261090279
1538767917648616199,281,1538767917646768263,NED,5,0.0,0.0,0.0,2.84819173813,-21.0924758911,-3.27995538712
1538767917727061095,282,1538767917725007847,NED,5,0.0,0.0,0.0,2.47405695915,-21.0630607605,-3.157954216
1538767917780919879,283,1538767917779004295,NED,5,0.0,0.0,0.0,2.35098791122,-21.0495166779,-3.0439696312
1538767917812962663,284,1538767917799260487,NED,5,0.0,0.0,0.0,2.28222846985,-21.0290355682,-3.01997470856
1538767917849630503,285,1538767917849001927,NED,5,0.0,0.0,0.0,2.07410264015,-20.9845848083,-2.92088532448
1538767917890105991,286,1538767917882626599,NED,5,0.0,0.0,0.0,1.94583106041,-20.9287052155,-2.86502528191
1538767917960526919,287,1538767917957402823,NED,5,0.0,0.0,0.0,1.73866415024,-20.8344211578,-2.80654549599
1538767918043181543,288,1538767918042333255,NED,5,0.0,0.0,0.0,1.42656350136,-20.6663188934,-2.98357486725
1538767918064436519,289,1538767918063363079,NED,5,0.0,0.0,0.0,1.36584925652,-20.620059967,-3.0260746479
1538767918141540295,290,1538767918140440903,NED,5,0.0,0.0,0.0,1.21023333073,-20.4396419525,-3.05072236061
1538767918165539111,291,1538767918164807463,NED,5,0.0,0.0,0.0,1.19332921505,-20.3961811066,-3.0449860096
1538767918246640775,292,1538767918244092551,NED,5,0.0,0.0,0.0,1.17180323601,-20.2235050201,-2.91286635399
1538767918269308999,293,1538767918266690023,NED,5,0.0,0.0,0.0,1.17218315601,-20.1859874725,-2.86181378365
1538767918299232775,294,1538767918298294887,NED,5,0.0,0.0,0.0,1.17649722099,-20.1046085358,-2.79607534409
1538767918350138567,295,1538767918349106631,NED,5,0.0,0.0,0.0,1.19699978828,-19.9828071594,-2.67586565018
1538767918435746599,296,1538767918435231047,NED,5,0.0,0.0,0.0,1.30032086372,-19.8153991699,-2.49989819527
1538767918467429031,297,1538767918465439751,NED,5,0.0,0.0,0.0,1.33355784416,-19.771156311,-2.46077370644
1538767918531647207,298,1538767918530490119,NED,5,0.0,0.0,0.0,1.5154594183,-19.6041584015,-2.42938756943
1538767918554586375,299,1538767918553611431,NED,5,0.0,0.0,0.0,1.56300210953,-19.5626029968,-2.42527103424
1538767918608472871,300,1538767918607218791,NED,5,0.0,0.0,0.0,1.74388813972,-19.4425239563,-2.36974787712
1538767918643787335,301,1538767918642509191,NED,5,0.0,0.0,0.0,1.85605823994,-19.3736553192,-2.27183675766
1538767918732485319,302,1538767918731911367,NED,5,0.0,0.0,0.0,2.10586190224,-19.2346134186,-2.13438200951
1538767918814069351,303,1538767918805838439,NED,5,0.0,0.0,0.0,2.3520526886,-19.1303195953,-2.081823349
1538767918902153831,304,1538767918899843175,NED,5,0.0,0.0,0.0,2.82057952881,-18.9674453735,-2.00759506226
1538767918949259751,305,1538767918947683367,NED,5,0.0,0.0,0.0,3.06325554848,-18.8787345886,-1.86423659325
1538767918995928615,306,1538767918995058823,NED,5,0.0,0.0,0.0,3.22633481026,-18.8209896088,-1.72589790821
1538767919046052007,307,1538767919044724999,NED,5,0.0,0.0,0.0,3.48471140862,-18.7327957153,-1.52680790424
1538767919094382343,308,1538767919093806631,NED,5,0.0,0.0,0.0,3.67069649696,-18.6755466461,-1.41952395439
1538767919135499655,309,1538767919131537287,NED,5,0.0,0.0,0.0,3.86858773232,-18.6160507202,-1.32750821114
1538767919207099591,310,1538767919205484103,NED,5,0.0,0.0,0.0,4.18487596512,-18.5271224976,-1.16933858395
1538767919259802983,311,1538767919259117863,NED,5,0.0,0.0,0.0,4.48546504974,-18.4379959106,-0.992938876152
1538767919297563143,312,1538767919296526759,NED,5,0.0,0.0,0.0,4.67863035202,-18.3803520203,-0.848840773106
1538767919414514439,313,1538767919411870023,NED,5,0.0,0.0,0.0,5.13989543915,-18.2406368256,-0.474736452103
1538767919445916423,314,1538767919440411751,NED,5,0.0,0.0,0.0,5.33011722565,-18.1792583466,-0.318096756935
1538767919482714727,315,1538767919480852071,NED,5,0.0,0.0,0.0,5.53324651718,-18.1180877686,-0.185164883733
1538767919546110695,316,1538767919545781895,NED,5,0.0,0.0,0.0,5.92079544067,-18.005607605,0.0903636366129
1538767919614684071,317,1538767919610126183,NED,5,0.0,0.0,0.0,6.13643407822,-17.9422187805,0.228126049042
1538767919637911047,318,1538767919635976327,NED,5,0.0,0.0,0.0,6.43012523651,-17.8552379608,0.445641160011
1538767919677930983,319,1538767919677201735,NED,5,0.0,0.0,0.0,6.54659986496,-17.8194217682,0.507285892963
1538767919772830151,320,1538767919771356679,NED,5,0.0,0.0,0.0,6.93850231171,-17.7042884827,0.785385668278
1538767919809941063,321,1538767919801087431,NED,5,0.0,0.0,0.0,7.15554094315,-17.640460968,0.90511649847
1538767919844439751,322,1538767919843579911,NED,5,0.0,0.0,0.0,7.4620885849,-17.5482902527,1.11545801163
1538767919890608839,323,1538767919888367111,NED,5,0.0,0.0,0.0,7.55276679993,-17.5127849579,1.19688272476
1538767919977907815,324,1538767919977241447,NED,5,0.0,0.0,0.0,7.99976587296,-17.361907959,1.60808706284
1538767920030032487,325,1538767920029092871,NED,5,0.0,0.0,0.0,8.30107212067,-17.2647914886,1.82648444176
1538767920106933703,326,1538767920105472071,NED,5,0.0,0.0,0.0,8.68313980103,-17.1466751099,1.9386330843
