%time,field.data
1538767917504345671,279.01
1538767917747730855,275.35
1538767917964432135,272.36
1538767918257550407,270.1
1538767918469621543,269.84
1538767918753769479,271.76
1538767918968955143,273.45
1538767919211950247,275.31
1538767919446526695,277.64
1538767919684870887,280.81
1538767919980502407,285.07
1538767920228476295,287.99
1538767920426160359,289.39
1538767920654340871,291.21
1538767920927841991,291.56
1538767921194137511,288.68
1538767921440534119,284.97
1538767921655590407,280.91
1538767921930517607,275.31
1538767922160426215,269.76
1538767922452218887,263.0
1538767922654834215,258.6
1538767922928133031,251.81
1538767923153089511,245.59
1538767923402933543,238.33
1538767923602420711,232.89
1538767923855289927,226.35
1538767924060454183,221.07
1538767924311818887,213.35
1538767924542261351,208.18
1538767924799262343,202.47
1538767925010275719,196.31
1538767925310176327,186.49
1538767925516232135,181.35
1538767925763118631,175.44
1538767925983673159,168.13
1538767926218600487,162.29
1538767926463249863,155.62
1538767926708568807,148.81
1538767926984656743,141.29
1538767927205975367,136.59
1538767927463940615,132.47
1538767927729429543,126.75
1538767927963295975,118.94
1538767928204917895,115.7
1538767928460555399,112.61
1538767928686127719,106.78
1538767928922929895,100.16
1538767929169259111,94.47
1538767929435657319,88.87
1538767929663113319,82.39
1538767929926762855,76.55
1538767930166710599,72.01
1538767930415518087,66.76
1538767930679521447,60.12
1538767930928393287,53.09
1538767931164371559,47.52
1538767931438056039,40.99
1538767931631224615,36.49
1538767931898161031,28.75
1538767932148103623,22.01
1538767932365408199,15.22
1538767932600611239,9.0
1538767932852378279,4.67
1538767933125280647,1.03
1538767933318836199,359.93
1538767933571018567,0.89
1538767933822617223,2.83
1538767934058267207,4.75
1538767934322611527,7.08
1538767934561535111,10.09
1538767934827944615,13.09
1538767935057917799,16.94
1538767935308110343,20.89
1538767935583979559,25.95
1538767935800249543,30.06
1538767936083020263,36.06
1538767936339900775,40.82
1538767936560995271,46.92
1538767936787458887,51.94
1538767937029656839,57.08
1538767937265713703,63.68
1538767937477177287,69.37
1538767937766051175,74.37
1538767937991429767,79.07
1538767938227993639,83.89
1538767938502406919,90.62
1538767938744676903,96.15
1538767938961199175,101.84
1538767939234604231,107.24
1538767939468424039,112.49
1538767939724002343,118.78
1538767939951833703,124.6
1538767940225920455,130.67
1538767940458283335,136.22
1538767940651021031,141.09
1538767940882952167,148.13
1538767941107123207,154.63
1538767941352454951,160.85
1538767941625359431,167.15
1538767941851845063,172.76
1538767942080751079,179.49
1538767942326227815,185.47
1538767942564106919,189.9
1538767942838104839,195.06
1538767943056467911,199.92
1538767943355360231,205.16
1538767943589148711,209.2
1538767943817169671,213.53
1538767944044993063,217.72
1538767944298352359,221.11
1538767944545709031,223.86
1538767944769662919,225.95
1538767945048891847,228.01
1538767945250719015,228.75
1538767945490732839,228.72
1538767945718612775,228.85
1538767945989027207,229.05
1538767946212773319,227.64
1538767946454379527,225.58
1538767946707877607,224.61
1538767946962476775,224.09
1538767947187640679,222.54
1538767947467954119,220.83
1538767947698623559,218.73
1538767947964715527,216.2
1538767948182304167,215.44
1538767948425118407,215.9
1538767948694634663,218.04
1538767948918995303,219.58
1538767949157638311,221.22
1538767949431407783,223.6
1538767949659028839,225.48
1538767949911495879,228.06
1538767950160650599,231.46
1538767950420732871,236.11
1538767950670794695,240.05
1538767950876344679,242.98
1538767951140079591,246.46
1538767951403457863,250.24
1538767951657279879,254.29
1538767951876253767,258.19
1538767952123602215,262.59
1538767952361009287,266.31
1538767952607994983,269.45
1538767952836911975,273.13
1538767953098199431,277.98
1538767953323611975,282.82
1538767953590044039,289.46
1538767953754311367,294.25
1538767954031768423,301.04
1538767954264814823,308.53
1538767954527560167,316.8
