%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1538770094652101152,2943,1538770094651710688,,0,1247,1409,1613,1660,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770094945870080,2944,1538770094945444512,,0,1262,1416,1613,1648,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770095320226432,2945,1538770095319609600,,0,1486,1482,1613,1537,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770095655521280,2946,1538770095655350016,,0,1498,1524,1613,1513,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770095963633984,2947,1538770095963050912,,0,1498,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770096331448544,2948,1538770096331196288,,0,1498,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770096738886400,2949,1538770096738681600,,0,1330,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770096964742400,2950,1538770096963575872,,0,1575,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770097257932704,2951,1538770097257712800,,0,1468,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770097559885984,2952,1538770097559339776,,0,1255,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770097985769728,2953,1538770097984745920,,0,1495,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770098301551648,2954,1538770098301336960,,0,1495,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770098635647616,2955,1538770098635498752,,0,1496,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770098985635392,2956,1538770098980457888,,0,1496,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770099342765152,2957,1538770099342218784,,0,1496,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770099639259488,2958,1538770099639006912,,0,1496,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770099952385504,2959,1538770099952158880,,0,1496,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770100325488800,2960,1538770100324750496,,0,1496,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770100561298144,2961,1538770100561116448,,0,1496,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770100899868768,2962,1538770100899710944,,0,1496,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770101336330560,2963,1538770101336072448,,0,1496,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538770101641995712,2964,1538770101641736128,,0,1496,1535,1613,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
