%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1538770094650820736,2941,1538770094646667744,,1500,1492,1532,1344,1437,1437,1500,1926
1538770094943260192,2942,1538770094942986912,,1500,1487,1372,1371,1476,1476,1500,1926
1538770095319657120,2943,1538770095319024608,,1500,1486,1396,1493,1485,1485,1500,1926
1538770095638102208,2944,1538770095637957504,,1500,1488,1412,1493,1486,1486,1500,1926
1538770095960363904,2945,1538770095959719072,,1500,1487,1412,1487,1474,1474,1500,1926
1538770096324463744,2946,1538770096324222112,,1500,1476,1436,1491,1482,1482,1500,1926
1538770096736667680,2947,1538770096736244096,,1500,1470,1460,1490,1480,1480,1500,1926
1538770096964756480,2948,1538770096962705312,,1500,1468,1468,1500,1500,1500,1500,1926
1538770097245638432,2949,1538770097243645120,,1500,1466,1492,1486,1472,1472,1500,1926
1538770097555013856,2950,1538770097554736128,,1500,1464,1508,1487,1473,1473,1500,1926
1538770097985772000,2951,1538770097982820768,,1500,1468,1532,1487,1474,1474,1500,1926
1538770098289013792,2952,1538770098288372160,,1500,1476,1532,1488,1475,1475,1500,1926
1538770098633895488,2953,1538770098633339456,,1500,1474,1540,1494,1488,1488,1500,1926
1538770098978578976,2954,1538770098977785312,,1500,1477,1556,1508,1516,1516,1500,1926
1538770099340392064,2955,1538770099340092960,,1500,1480,1548,1530,1560,1560,1500,1926
1538770099637156128,2956,1538770099636918112,,1500,1487,1532,1545,1591,1591,1500,1926
1538770099950660768,2957,1538770099950333248,,1500,1499,1508,1540,1581,1581,1500,1926
1538770100321526304,2958,1538770100321092192,,1500,1506,1492,1531,1562,1562,1500,1926
1538770100559991936,2959,1538770100559548448,,1500,1509,1484,1525,1551,1551,1500,1926
1538770100898096672,2960,1538770100897872736,,1500,1511,1476,1512,1525,1525,1500,1926
1538770101333962656,2961,1538770101333661536,,1500,1510,1468,1497,1493,1493,1500,1926
1538770101639817792,2962,1538770101638846176,,1500,1510,1468,1494,1488,1488,1500,1926
1538770102058542624,2963,1538770102057535904,,1500,1500,1468,1491,1480,1480,1500,1926
1538770102383748640,2964,1538770102383564256,,1500,1495,1476,1487,1474,1474,1500,1926
1538770102715829952,2965,1538770102715546528,,1500,1493,1484,1488,1476,1476,1500,1926
