%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1538770094306920960,2182,1538770094305373536,,1538772346919000000,fcu
1538770094802473344,2183,1538770094798935872,,1538772347402000000,fcu
1538770095249586432,2184,1538770095249240832,,1538772347859000000,fcu
1538770095744115712,2185,1538770095743709120,,1538772348360000000,fcu
1538770096073324320,2186,1538770096073104544,,1538772348683000000,fcu
1538770096521761792,2187,1538770096519779136,,1538772349120000000,fcu
1538770097041989760,2188,1538770097041857024,,1538772349641000000,fcu
1538770097362514112,2189,1538770097362227744,,1538772349960000000,fcu
1538770097985788256,2190,1538770097981773120,,1538772350578000000,fcu
1538770098456842240,2191,1538770098456646336,,1538772351078000000,fcu
1538770098768130464,2192,1538770098766206528,,1538772351379000000,fcu
1538770099363574144,2193,1538770099363363968,,1538772351960000000,fcu
1538770099912011008,2194,1538770099908858752,,1538772352520000000,fcu
1538770100340297696,2195,1538770100339327104,,1538772352939000000,fcu
1538770100623934080,2196,1538770100623710208,,1538772353240000000,fcu
1538770101159807264,2197,1538770101159603712,,1538772353759000000,fcu
1538770101799051552,2198,1538770101796420096,,1538772354421000000,fcu
1538770102178037248,2199,1538770102176677984,,1538772354801000000,fcu
1538770102839622784,2200,1538770102839361440,,1538772355460000000,fcu
1538770103242426528,2201,1538770103242229312,,1538772355860000000,fcu
1538770103904739200,2202,1538770103904368832,,1538772356518000000,fcu
1538770104421773376,2203,1538770104421337760,,1538772357038000000,fcu
1538770104900910176,2204,1538770104900592896,,1538772357518000000,fcu
1538770105370645504,2205,1538770105368408000,,1538772357978000000,fcu
1538770105860604736,2206,1538770105860404416,,1538772358479000000,fcu
1538770106430229504,2207,1538770106430051968,,1538772359039000000,fcu
1538770107012381888,2208,1538770107012042304,,1538772359602000000,fcu
1538770107529743072,2209,1538770107529254112,,1538772360120000000,fcu
1538770108008233216,2210,1538770108006959008,,1538772360622000000,fcu
1538770108492428064,2211,1538770108492167360,,1538772361118000000,fcu
1538770108900170080,2212,1538770108899831296,,1538772361518000000,fcu
1538770109437625536,2213,1538770109437117504,,1538772362042000000,fcu
1538770109719716576,2214,1538770109719386976,,1538772362338000000,fcu
1538770110216639360,2215,1538770110214142816,,1538772362839000000,fcu
1538770110810700864,2216,1538770110810489248,,1538772363422000000,fcu
1538770111454579136,2217,1538770111454313824,,1538772364059000000,fcu
1538770111876420832,2218,1538770111874177248,,1538772364479000000,fcu
1538770112353422080,2219,1538770112353130912,,1538772364959000000,fcu
1538770112880406880,2220,1538770112880036128,,1538772365481000000,fcu
1538770113305902528,2221,1538770113305464672,,1538772365940000000,fcu
1538770113998709792,2222,1538770113998467552,,1538772366623000000,fcu
1538770114485321248,2223,1538770114485057792,,1538772367100000000,fcu
1538770114904846816,2224,1538770114904662528,,1538772367520000000,fcu
1538770115325620608,2225,1538770115325451328,,1538772367941000000,fcu
1538770115803434464,2226,1538770115803190240,,1538772368422000000,fcu
1538770116157717312,2227,1538770116157439008,,1538772368762000000,fcu
1538770116780311104,2228,1538770116779957280,,1538772369399000000,fcu
1538770117159562528,2229,1538770117159194656,,1538772369761000000,fcu
1538770117648544416,2230,1538770117646702816,,1538772370279000000,fcu
1538770118095540992,2231,1538770118094726912,,1538772370720000000,fcu
1538770118527887392,2232,1538770118526845184,,1538772371140000000,fcu
1538770119098131936,2233,1538770119097948128,,1538772371718000000,fcu
1538770119566098624,2234,1538770119565722976,,1538772372179000000,fcu
1538770119981804064,2235,1538770119981379424,,1538772372602000000,fcu
1538770120445309440,2236,1538770120445079232,,1538772373039000000,fcu
1538770120951027712,2237,1538770120950623776,,1538772373560000000,fcu
1538770121324395936,2238,1538770121324081728,,1538772373939000000,fcu
1538770121856164896,2239,1538770121855203680,,1538772374481000000,fcu
1538770122314667264,2240,1538770122314397088,,1538772374921000000,fcu
1538770122751636864,2241,1538770122751445888,,1538772375361000000,fcu
1538770123248433600,2242,1538770123247467776,,1538772375880000000,fcu
1538770123738073024,2243,1538770123737780992,,1538772376340000000,fcu
1538770124285508576,2244,1538770124285047744,,1538772376882000000,fcu
1538770124688413440,2245,1538770124688207104,,1538772377280000000,fcu
1538770125138079040,2246,1538770125137796032,,1538772377759000000,fcu
1538770125640503680,2247,1538770125640278784,,1538772378259000000,fcu
1538770126236517312,2248,1538770126236325216,,1538772378838000000,fcu
1538770126670719520,2249,1538770126670518304,,1538772379278000000,fcu
1538770127149596800,2250,1538770127149354912,,1538772379760000000,fcu
