%time,field.data
1536703529070325689,27.114
1536703529311213975,26.859
1536703529579260038,26.668
1536703529836134747,26.637
1536703530082564931,26.71
1536703530323447349,26.875
1536703530569004007,27.134
1536703530827510670,27.452
1536703531071612955,27.992
1536703531345527638,28.782
1536703531581921945,29.741
1536703531819293481,30.792
1536703532054613792,31.857
1536703532276321642,33.083
1536703532524488238,34.277
1536703532768174927,35.807
1536703533019846090,37.378
1536703533270175413,38.857
1536703533505627126,40.445
1536703533777825658,42.099
1536703533971211270,43.745
1536703534211480953,45.312
1536703534470729630,46.865
1536703534718475540,48.07
1536703534983678685,49.14
1536703535210539580,49.861
1536703535477676593,50.422
1536703535725620631,50.615
1536703535958201758,50.542
1536703536213836825,50.215
1536703536455187133,49.669
1536703536689754159,48.927
1536703536949888970,48.216
1536703537171891676,47.281
1536703537412376775,46.489
1536703537688554502,45.537
1536703537905753753,44.906
1536703538171586121,44.392
1536703538409216069,44.201
1536703538609170522,44.088
1536703538833598732,44.023
1536703539080593855,44.006
1536703539330987460,44.033
1536703539572358887,44.101
1536703539816312659,44.113
1536703540063080737,44.143
1536703540287849592,44.206
1536703540551370716,44.283
1536703540778688412,44.356
1536703541087621726,44.47
1536703541247061617,44.519
1536703541505134908,44.62
1536703541761131668,44.777
1536703541997806244,44.957
1536703542182115905,45.076
1536703542422986990,45.254
1536703542657915385,45.449
1536703542897304549,45.813
1536703543131169345,46.226
1536703543410763724,46.809
1536703543631529274,47.294
1536703543883693164,47.964
1536703544146988396,48.781
1536703544369117555,49.364
1536703544621618739,49.928
1536703544864596318,50.288
1536703545082510971,50.468
1536703545325283936,50.505
1536703545562063973,50.396
1536703545824953725,50.166
1536703546073847516,49.906
1536703546322668341,49.632
1536703546571185045,49.262
1536703546780367517,48.942
1536703547055626527,48.561
1536703547280039064,48.316
1536703547492800235,48.197
1536703547724175184,48.137
1536703547966885377,48.079
1536703548222453014,48.007
1536703548422202359,47.98
1536703548666956818,47.972
1536703548930906194,48.004
1536703549197009947,48.088
1536703549415943959,48.147
1536703549701977712,48.19
1536703549924890999,48.26
1536703550179875557,48.473
1536703550408187918,48.699
1536703550679311645,48.929
1536703550918088165,49.066
1536703551187836330,49.124
1536703551439748076,49.011
1536703551706748424,48.747
1536703551935735482,48.525
1536703552135846741,48.283
1536703552408715687,48.023
1536703552637327351,47.851
1536703552872833362,47.735
1536703553117987128,47.67
1536703553370312252,47.632
1536703553597996855,47.682
1536703553852177236,47.812
1536703554133483647,47.933
1536703554342883326,48.036
1536703554612911480,48.216
1536703554838892398,48.336
1536703555081939280,48.358
1536703555333099001,48.284
1536703555577701042,48.166
1536703555828196970,48.017
1536703556078177003,47.75
1536703556325116743,47.525
1536703556570294857,47.282
1536703556825524880,47.066
1536703557071067912,46.885
1536703557317013840,46.839
1536703557580042210,46.954
1536703557855740897,47.231
1536703558078674940,47.437
1536703558336006209,47.647
1536703558575625738,47.929
1536703558819266490,48.225
1536703559097442804,48.626
1536703559286714178,48.778
1536703559516959535,48.892
1536703559769907914,48.974
1536703559976101126,49.075
1536703560246364060,49.154
1536703560509449967,49.151
1536703560692268740,49.131
1536703560957287180,49.121
1536703561194861000,49.182
1536703561464855097,49.23
1536703561706663542,49.186
1536703561932999431,49.1
1536703562186937170,48.979
1536703562444753573,48.905
1536703562680653819,48.914
1536703562939519447,49.007
1536703563099831754,49.133
1536703563393875604,49.445
1536703563586759510,49.742
1536703563840525656,50.041
1536703564085300222,50.141
1536703564323958757,50.08
1536703564569983978,49.93
1536703564825236706,49.751
1536703565077737077,49.56
1536703565330034757,49.45
1536703565550354841,49.45
1536703565799725515,49.593
1536703566036946215,49.698
1536703566269530788,49.766
1536703566517107923,49.758
1536703566764400457,49.694
1536703567052600403,49.593
1536703567275241092,49.479
1536703567500957296,49.305
1536703567735483032,49.058
1536703567998195375,48.824
1536703568245117884,48.67
1536703568473368583,48.563
1536703568707356627,48.496
1536703568936354542,48.437
1536703569163876485,48.375
1536703569391127070,48.32
1536703569617796549,48.232
1536703569861429074,48.137
1536703570114993694,48.068
1536703570372949826,48.121
1536703570628314561,48.329
1536703570863952279,48.761
1536703571118373639,49.379
1536703571430068401,50.072
1536703571625389636,50.563
1536703571840917812,51.133
1536703572123517925,51.778
1536703572341732241,52.121
1536703572569137327,52.389
1536703572815198635,52.496
1536703573033313689,52.496
1536703573273244246,52.419
1536703573474369594,52.315
1536703573737763401,52.147
1536703573957058357,51.923
1536703574245543498,51.644
1536703574473029111,51.395
1536703574719223776,51.232
1536703574969339536,51.122
1536703575234520135,50.986
1536703575447813323,50.823
1536703575737026148,50.669
1536703575949838355,50.573
1536703576161635027,50.472
1536703576398400415,50.447
1536703576650737261,50.53
1536703576931587704,50.747
1536703577172611263,50.914
1536703577394715054,50.943
1536703577654032598,50.873
1536703577881679591,50.78
1536703578123214908,50.653
1536703578373932221,50.529
1536703578589078370,50.419
1536703578844712116,50.279
1536703579036193678,50.154
1536703579313062968,49.962
1536703579509747255,49.834
1536703579762511745,49.643
1536703579987476769,49.468
1536703580225582224,49.36
1536703580460571301,49.332
1536703580695850163,49.405
1536703580936661924,49.505
1536703581183482343,49.731
1536703581440022444,50.062
1536703581678560648,50.384
1536703581923000063,50.539
1536703582191271220,50.502
1536703582412837162,50.371
1536703582657784334,50.273
1536703582872859864,50.193
1536703583091755272,50.127
1536703583351617777,50.061
1536703583570914612,49.99
1536703583819744407,49.96
1536703584049103572,49.978
1536703584273582202,49.964
1536703584517775583,49.814
1536703584736698787,49.662
1536703584968518594,49.445
1536703585208794330,49.312
1536703585473463300,49.249
1536703585716787701,49.286
1536703585955713387,49.41
1536703586199688455,49.569
1536703586446603838,49.696
1536703586673856855,49.845
1536703586906885355,49.985
1536703587157796835,50.099
1536703587414906153,50.071
1536703587613558409,49.964
1536703587828593810,49.798
1536703588054855993,49.709
1536703588276431621,49.669
1536703588516056532,49.624
1536703588738739047,49.575
1536703588939827273,49.554
1536703589195276904,49.591
1536703589442237351,49.629
1536703589692994256,49.688
1536703589900191519,49.753
1536703590168593742,49.81
1536703590403055173,49.848
1536703590646410704,49.851
1536703590911903550,49.809
1536703591124718467,49.78
1536703591361664378,49.712
1536703591625048304,49.674
1536703591884291302,49.723
1536703592114835085,49.843
1536703592380163503,49.944
1536703592609284691,49.967
1536703592847167853,49.953
1536703593092798867,49.925
1536703593314560473,49.965
1536703593550767475,50.058
1536703593810398097,50.244
1536703594009275431,50.403
1536703594272287311,50.553
1536703594509439372,50.628
1536703594773162084,50.751
1536703595008866498,50.913
1536703595279434739,51.063
1536703595512723587,51.163
1536703595774629213,51.243
1536703596007606419,51.301
1536703596237319726,51.371
1536703596516520272,51.411
1536703596730517943,51.412
1536703596973006987,51.364
1536703597194802136,51.296
1536703597437127817,51.172
1536703597650082114,51.084
1536703597937433951,50.972
1536703598177918293,50.814
1536703598403079469,50.607
1536703598670673772,50.319
1536703598908227172,50.116
1536703599159880945,49.961
1536703599388187673,49.894
1536703599590871925,49.887
1536703599804435699,49.892
1536703600073544902,49.89
1536703600336388709,49.914
1536703600527059090,49.896
1536703600772384552,49.881
1536703601035943413,49.914
1536703601274496546,50.079
1536703601519019908,50.269
1536703601783516245,50.472
1536703602001429602,50.624
1536703602258326141,50.758
1536703602515019804,50.81
1536703602762227769,50.821
1536703603007994167,50.734
1536703603314598050,50.525
1536703603490890640,50.361
1536703603749154883,50.077
1536703603993480188,49.758
1536703604203755819,49.539
1536703604475204387,49.245
1536703604735919031,49.017
1536703604960755248,48.829
1536703605254958575,48.533
1536703605416141587,48.355
1536703605672919612,48.131
1536703605916663861,47.985
1536703606184688658,47.877
1536703606441367094,47.878
1536703606669923660,47.959
1536703606925265519,48.115
1536703607168485290,48.377
1536703607421024200,48.662
1536703607662353101,48.966
1536703607924154834,49.394
1536703608111963516,49.771
1536703608392203593,50.423
1536703608611236019,50.977
1536703608887538844,51.674
1536703609095207983,52.13
1536703609314224244,52.586
1536703609580142442,53.014
1536703609802536671,53.156
1536703610028885975,53.136
1536703610302727020,52.945
