%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1536703529070284474,2792,1536703529068173222,base_link,0,1,40.5914502,-79.8986607,336.87307667,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703529310883582,2793,1536703529309826164,base_link,0,1,40.5914572,-79.898714,336.613019299,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703529579030443,2794,1536703529578298394,base_link,0,1,40.5914679,-79.8987747,336.42295283,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703529835676484,2795,1536703529834142148,base_link,0,1,40.59148,-79.8988256,336.392895792,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703530082520452,2796,1536703530081366300,base_link,0,1,40.5914968,-79.898879,336.472834246,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703530323401686,2797,1536703530322269774,base_link,0,1,40.5915165,-79.8989262,336.632777829,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703530568940585,2798,1536703530567981052,base_link,0,1,40.5915401,-79.8989703,336.892722957,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703530827475791,2799,1536703530824842981,base_link,0,1,40.5915668,-79.8990108,337.212670476,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703531071227971,2800,1536703531069716098,base_link,0,1,40.591602,-79.8990522,337.752613542,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703531345435192,2801,1536703531343475520,base_link,0,1,40.5916376,-79.8990837,338.542566559,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703531581654687,2802,1536703531580329626,base_link,0,1,40.5916715,-79.8991074,339.502528254,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703531818999887,2803,1536703531818170400,base_link,0,1,40.5917055,-79.899128,340.55249308,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703532054380933,2804,1536703532049042132,base_link,0,1,40.5917361,-79.8991456,341.612462389,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703532276219308,2805,1536703532274717035,base_link,0,1,40.5917688,-79.8991642,342.842429811,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703532524370576,2806,1536703532523837595,base_link,0,1,40.591798,-79.8991814,344.032400123,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703532767933588,2807,1536703532766455186,base_link,0,1,40.591831,-79.899202,345.562365395,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703533019825194,2808,1536703533015465637,base_link,0,1,40.591863,-79.8992235,347.13233017,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703533270143798,2809,1536703533269486755,base_link,0,1,40.5918914,-79.8992438,348.612297672,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703533505527992,2810,1536703533504886661,base_link,0,1,40.5919184,-79.8992651,350.202264741,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703533777799067,2811,1536703533774546655,base_link,0,1,40.5919439,-79.8992876,351.852231214,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703533971167783,2812,1536703533970249338,base_link,0,1,40.5919683,-79.8993105,353.50219774,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703534211373627,2813,1536703534210550348,base_link,0,1,40.5919921,-79.899333,355.072164928,0.31360000267,0.0,0.0,0.0,0.31360000267,0.0,0.0,0.0,1.25440001068,1
1536703534470685439,2814,1536703534469813937,base_link,0,1,40.5920172,-79.8993568,356.622130257,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1536703534718412661,2815,1536703534716342336,base_link,0,1,40.5920399,-79.8993786,357.832098624,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1536703534983080682,2816,1536703534981728582,base_link,0,1,40.5920643,-79.8994015,358.902065171,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1536703535210490109,2817,1536703535209542865,base_link,0,1,40.5920849,-79.8994203,359.622037476,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1536703535477614643,2818,1536703535474075228,base_link,0,1,40.5921113,-79.8994434,360.182003001,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1536703535725507865,2819,1536703535723436581,base_link,0,1,40.5921345,-79.8994619,360.371974544,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1536703535958191646,2820,1536703535957082997,base_link,0,1,40.5921585,-79.8994787,360.301947494,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1536703536213548351,2821,1536703536212846638,base_link,0,1,40.5921834,-79.8994936,359.971922012,0.36000002861,0.0,0.0,0.0,0.36000002861,0.0,0.0,0.0,1.44000011444,1
1536703536455155710,2822,1536703536453961431,base_link,0,1,40.5922096,-79.8995062,359.421898343,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703536689440630,2823,1536703536688680166,base_link,0,1,40.5922398,-79.8995157,358.681876185,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703536949509842,2824,1536703536948583942,base_link,0,1,40.5922668,-79.8995196,357.97186106,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703537171860796,2825,1536703537170727220,base_link,0,1,40.5923001,-79.899519,357.041847926,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703537412337224,2826,1536703537411555800,base_link,0,1,40.5923293,-79.8995139,356.241841074,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703537688524262,2827,1536703537687586138,base_link,0,1,40.5923671,-79.8995005,355.291839138,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1536703537905414592,2828,1536703537904747534,base_link,0,1,40.5923965,-79.8994839,354.661843932,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
