%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1536703529131882533,1545,1536703529128008853,,1536703529002000000,fcu
1536703529405100458,1546,1536703529404874702,,1536703529281000000,fcu
1536703529873028931,1547,1536703529872796168,,1536703529759000000,fcu
1536703530312429625,1548,1536703530312124959,,1536703530179000000,fcu
1536703530748305585,1549,1536703530748078678,,1536703530622000000,fcu
1536703531006113574,1550,1536703531004748226,,1536703530881000000,fcu
1536703531513811099,1551,1536703531513540257,,1536703531399000000,fcu
1536703532113978001,1552,1536703532113660600,,1536703531980000000,fcu
1536703532568421278,1553,1536703532568170148,,1536703532459000000,fcu
1536703532937571925,1554,1536703532936767238,,1536703532799000000,fcu
1536703533531880692,1555,1536703533531594490,,1536703533403000000,fcu
1536703534120604926,1556,1536703534120065897,,1536703533999000000,fcu
1536703534661485271,1557,1536703534661290459,,1536703534542000000,fcu
1536703535195249276,1558,1536703535194626633,,1536703535060000000,fcu
1536703535834360504,1559,1536703535833309998,,1536703535699000000,fcu
1536703536394869676,1560,1536703536394382358,,1536703536280000000,fcu
1536703536796976907,1561,1536703536795972928,,1536703536681000000,fcu
1536703537370301754,1562,1536703537369959969,,1536703537240000000,fcu
1536703537839658596,1563,1536703537839343722,,1536703537719000000,fcu
1536703538375660967,1564,1536703538374926614,,1536703538240000000,fcu
1536703538693700201,1565,1536703538693338096,,1536703538580000000,fcu
1536703539115996278,1566,1536703539115524928,,1536703538999000000,fcu
1536703539721203911,1567,1536703539720926573,,1536703539599000000,fcu
1536703540112503758,1568,1536703540109476750,,1536703539979000000,fcu
1536703540509142231,1569,1536703540508859421,,1536703540379000000,fcu
1536703541119966098,1570,1536703541119698903,,1536703540998000000,fcu
1536703541485252097,1571,1536703541484204503,,1536703541360000000,fcu
1536703541878414114,1572,1536703541878128200,,1536703541758000000,fcu
1536703542286630745,1573,1536703542286323455,,1536703542160000000,fcu
1536703542664723880,1574,1536703542664460974,,1536703542540000000,fcu
1536703543112331057,1575,1536703543109713577,,1536703542979000000,fcu
1536703543429781624,1576,1536703543429564637,,1536703543298000000,fcu
1536703544008243190,1577,1536703544007776896,,1536703543879000000,fcu
1536703544473604802,1578,1536703544473430534,,1536703544360000000,fcu
1536703544822950485,1579,1536703544822677179,,1536703544698000000,fcu
1536703545393911304,1580,1536703545393671789,,1536703545279000000,fcu
1536703545877861300,1581,1536703545877629113,,1536703545759000000,fcu
1536703546370075520,1582,1536703546368528289,,1536703546241000000,fcu
1536703546754301546,1583,1536703546753870356,,1536703546621000000,fcu
1536703547130734550,1584,1536703547130292192,,1536703546999000000,fcu
1536703547654077933,1585,1536703547653714709,,1536703547539000000,fcu
1536703548132016107,1586,1536703548131056095,,1536703548002000000,fcu
1536703548769633591,1587,1536703548769180801,,1536703548658000000,fcu
1536703549158036865,1588,1536703549153010765,,1536703549039000000,fcu
1536703549788212402,1589,1536703549787903929,,1536703549640000000,fcu
1536703550272883409,1590,1536703550272588952,,1536703550160000000,fcu
1536703550612745111,1591,1536703550612599450,,1536703550500000000,fcu
1536703551195471013,1592,1536703551195074509,,1536703551060000000,fcu
1536703551673926349,1593,1536703551673615028,,1536703551560000000,fcu
1536703552049957334,1594,1536703552049565375,,1536703551919000000,fcu
1536703552691287880,1595,1536703552688110253,,1536703552580000000,fcu
1536703553203461948,1596,1536703553198418441,,1536703553080000000,fcu
1536703553558714666,1597,1536703553556232800,,1536703553422000000,fcu
1536703554034926363,1598,1536703554034684736,,1536703553921000000,fcu
1536703554494389061,1599,1536703554493877648,,1536703554361000000,fcu
1536703554913553306,1600,1536703554910341503,,1536703554781000000,fcu
1536703555514192055,1601,1536703555513934749,,1536703555399000000,fcu
1536703556113456010,1602,1536703556113066355,,1536703555999000000,fcu
1536703556519313824,1603,1536703556517541062,,1536703556402000000,fcu
1536703557119852383,1604,1536703557119643811,,1536703557000000000,fcu
1536703557671724241,1605,1536703557670724295,,1536703557560000000,fcu
1536703558131138401,1606,1536703558130932805,,1536703557999000000,fcu
1536703558657444973,1607,1536703558657228305,,1536703558540000000,fcu
1536703559140461926,1608,1536703559139859827,,1536703559001000000,fcu
1536703559568282827,1609,1536703559565567334,,1536703559459000000,fcu
1536703560080941866,1610,1536703560080553939,,1536703559960000000,fcu
1536703560632188970,1611,1536703560630062137,,1536703560499000000,fcu
1536703561143399859,1612,1536703561139371500,,1536703561022000000,fcu
1536703561622080921,1613,1536703561619696398,,1536703561482000000,fcu
1536703562157446076,1614,1536703562156246902,,1536703562023000000,fcu
1536703562428964417,1615,1536703562428374574,,1536703562299000000,fcu
1536703562979100719,1616,1536703562978886644,,1536703562861000000,fcu
1536703563415287772,1617,1536703563414536812,,1536703563301000000,fcu
1536703563793330217,1618,1536703563793151501,,1536703563659000000,fcu
1536703564393712448,1619,1536703564393199244,,1536703564259000000,fcu
1536703564873886991,1620,1536703564871628449,,1536703564758000000,fcu
1536703565353219268,1621,1536703565351971296,,1536703565222000000,fcu
1536703565887544915,1622,1536703565887262265,,1536703565758000000,fcu
1536703566363087594,1623,1536703566360162891,,1536703566240000000,fcu
1536703566806016655,1624,1536703566805234720,,1536703566681000000,fcu
1536703567300822444,1625,1536703567300669391,,1536703567181000000,fcu
1536703567814365153,1626,1536703567813921547,,1536703567700000000,fcu
1536703568423274561,1627,1536703568423061990,,1536703568299000000,fcu
1536703568772676999,1628,1536703568772470795,,1536703568658000000,fcu
1536703569262692939,1629,1536703569262408818,,1536703569139000000,fcu
1536703569667076091,1630,1536703569666712931,,1536703569558000000,fcu
1536703570025736037,1631,1536703570025609096,,1536703569899000000,fcu
1536703570600587147,1632,1536703570598366269,,1536703570479000000,fcu
1536703571073214168,1633,1536703571072941022,,1536703570940000000,fcu
1536703571665379687,1634,1536703571660027710,,1536703571539000000,fcu
1536703572027111794,1635,1536703572026759322,,1536703571918000000,fcu
1536703572455327618,1636,1536703572448934353,,1536703572317000000,fcu
1536703572921116969,1637,1536703572920543862,,1536703572780000000,fcu
1536703573384899983,1638,1536703573384523384,,1536703573279000000,fcu
1536703573883732385,1639,1536703573883463271,,1536703573758000000,fcu
1536703574446473899,1640,1536703574445955703,,1536703574317000000,fcu
1536703574831197454,1641,1536703574830834518,,1536703574720000000,fcu
1536703575338916891,1642,1536703575338702016,,1536703575202000000,fcu
1536703575848037220,1643,1536703575847479952,,1536703575717000000,fcu
1536703576287368644,1644,1536703576287148233,,1536703576179000000,fcu
1536703577034428459,1645,1536703577034152946,,1536703576917000000,fcu
1536703577430700930,1646,1536703577429890677,,1536703577318000000,fcu
1536703578032205060,1647,1536703578031924522,,1536703577918000000,fcu
1536703578543570342,1648,1536703578543261933,,1536703578421000000,fcu
1536703579117738010,1649,1536703579115303633,,1536703579001000000,fcu
1536703579566445972,1650,1536703579565594792,,1536703579440000000,fcu
1536703580015508710,1651,1536703580015289259,,1536703579881000000,fcu
1536703580499855211,1652,1536703580499192058,,1536703580359000000,fcu
1536703581012118679,1653,1536703581011914779,,1536703580878000000,fcu
1536703581272418054,1654,1536703581272064878,,1536703581158000000,fcu
1536703581813861291,1655,1536703581813617969,,1536703581699000000,fcu
1536703582361569495,1656,1536703582361272574,,1536703582239000000,fcu
1536703582916053314,1657,1536703582914705505,,1536703582802000000,fcu
1536703583525878772,1658,1536703583525755671,,1536703583402000000,fcu
1536703583927141388,1659,1536703583926340958,,1536703583799000000,fcu
1536703584325222529,1660,1536703584324978119,,1536703584180000000,fcu
1536703584692583216,1661,1536703584692129019,,1536703584560000000,fcu
1536703585121754684,1662,1536703585117436894,,1536703584999000000,fcu
1536703585657083175,1663,1536703585656670545,,1536703585540000000,fcu
1536703586153719745,1664,1536703586153407016,,1536703586039000000,fcu
1536703586587056438,1665,1536703586586890297,,1536703586458000000,fcu
1536703587038616073,1666,1536703587038317136,,1536703586919000000,fcu
1536703587576367644,1667,1536703587576183264,,1536703587461000000,fcu
1536703588009754402,1668,1536703588009436649,,1536703587900000000,fcu
1536703588366703185,1669,1536703588364167851,,1536703588258000000,fcu
1536703588863696377,1670,1536703588858198967,,1536703588720000000,fcu
1536703589335434649,1671,1536703589335212222,,1536703589221000000,fcu
1536703589788087179,1672,1536703589787833872,,1536703589679000000,fcu
1536703590339975214,1673,1536703590339714132,,1536703590220000000,fcu
1536703590931754262,1674,1536703590931139940,,1536703590803000000,fcu
1536703591265205124,1675,1536703591264793709,,1536703591158000000,fcu
1536703591725027573,1676,1536703591720573340,,1536703591599000000,fcu
1536703592271595187,1677,1536703592271265531,,1536703592158000000,fcu
1536703592749102784,1678,1536703592747633153,,1536703592621000000,fcu
1536703593171189539,1679,1536703593170903242,,1536703593057000000,fcu
1536703593629666936,1680,1536703593629444637,,1536703593519000000,fcu
1536703594073412894,1681,1536703594073170212,,1536703593958000000,fcu
1536703594517428916,1682,1536703594517178745,,1536703594399000000,fcu
1536703594973977703,1683,1536703594973827499,,1536703594858000000,fcu
1536703595320499902,1684,1536703595320210021,,1536703595198000000,fcu
1536703595884624750,1685,1536703595883599014,,1536703595758000000,fcu
1536703596231563732,1686,1536703596231334745,,1536703596099000000,fcu
1536703596825034764,1687,1536703596824754162,,1536703596719000000,fcu
1536703597316603346,1688,1536703597315831555,,1536703597180000000,fcu
1536703597770221890,1689,1536703597769983111,,1536703597639000000,fcu
1536703598310994917,1690,1536703598310368564,,1536703598181000000,fcu
1536703598836777406,1691,1536703598835918770,,1536703598701000000,fcu
1536703599349429278,1692,1536703599349215875,,1536703599220000000,fcu
1536703599777862301,1693,1536703599771784650,,1536703599657000000,fcu
1536703600135788926,1694,1536703600135608771,,1536703600020000000,fcu
1536703600737295032,1695,1536703600736177490,,1536703600621000000,fcu
1536703601171153865,1696,1536703601170408570,,1536703601058000000,fcu
1536703601494714330,1697,1536703601494363650,,1536703601360000000,fcu
1536703601891088748,1698,1536703601889388499,,1536703601739000000,fcu
1536703602313540374,1699,1536703602313336987,,1536703602180000000,fcu
1536703602718973161,1700,1536703602718668497,,1536703602599000000,fcu
1536703603359101620,1701,1536703603358761116,,1536703603239000000,fcu
1536703603690913939,1702,1536703603690592602,,1536703603579000000,fcu
1536703604294212873,1703,1536703604293888112,,1536703604178000000,fcu
1536703604798740123,1704,1536703604798553119,,1536703604680000000,fcu
1536703605258175491,1705,1536703605257757485,,1536703605117000000,fcu
1536703605620855262,1706,1536703605619093703,,1536703605499000000,fcu
1536703606108506250,1707,1536703606108148659,,1536703605999000000,fcu
1536703606605718700,1708,1536703606605299958,,1536703606480000000,fcu
1536703607103396417,1709,1536703607102561300,,1536703606981000000,fcu
1536703607624310473,1710,1536703607624082863,,1536703607500000000,fcu
1536703607956737910,1711,1536703607955825996,,1536703607838000000,fcu
1536703608402666611,1712,1536703608402267068,,1536703608280000000,fcu
1536703608917238339,1713,1536703608916356248,,1536703608779000000,fcu
1536703609446670667,1714,1536703609446237109,,1536703609318000000,fcu
1536703609813018857,1715,1536703609812715504,,1536703609699000000,fcu
1536703610286514890,1716,1536703610285542912,,1536703610157000000,fcu
