%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1536703529072987395,2792,1536703529072624170,map,-45.832447052,22.2107257843,27.0932044983,0.0283020348189,-0.0526197818096,-0.990834008387,-0.121153296329
1536703529321731007,2793,1536703529312783287,map,-49.959526062,22.9285469055,26.8593349457,0.0283020348189,-0.0526197818096,-0.990834008387,-0.121153296329
1536703529580789447,2794,1536703529580268497,map,-55.0928497314,24.1135444641,26.6687526703,-0.00209684583771,-0.17760611125,-0.974736158292,-0.135429295954
1536703529841422062,2795,1536703529840379139,map,-59.3957862854,25.458738327,26.6377944946,-0.0525283981873,-0.261143916088,-0.952298551562,-0.148902958894
1536703530085254091,2796,1536703530084812724,map,-63.914730072,27.3393440247,26.7109985352,-0.0870570425688,-0.298989162626,-0.931210624243,-0.189402548211
1536703530327956888,2797,1536703530326475607,map,-67.8987731934,29.5276870728,26.8754081726,-0.0870570425688,-0.298989162626,-0.931210624243,-0.189402548211
1536703530569969715,2798,1536703530569518813,map,-71.6302185059,32.1503219604,27.134016037,-0.145417223234,-0.314757815045,-0.900796539287,-0.261432484333
1536703530827568557,2799,1536703530825785393,map,-75.0554199219,35.1279220581,27.4528961182,-0.145417223234,-0.314757815045,-0.900796539287,-0.261432484333
1536703531072313580,2800,1536703531071790455,map,-78.5555419922,39.039981842,27.9920825958,-0.181621154174,-0.311366369032,-0.875384892847,-0.322127350543
1536703531345552661,2801,1536703531344280720,map,-81.2153244019,43.0027542114,28.7820415497,-0.223519294427,-0.255159047876,-0.858415530852,-0.384780147225
1536703531585540911,2802,1536703531583848690,map,-83.2137908936,46.7820129395,29.7419548035,-0.217826828089,-0.19139799557,-0.850431202194,-0.438959053434
1536703531820275061,2803,1536703531819881565,map,-84.9614944458,50.5617485046,30.7929496765,-0.217826828089,-0.19139799557,-0.850431202194,-0.438959053434
1536703532074353479,2804,1536703532073883057,map,-86.7105407715,54.5874328613,32.056552887,-0.168298023003,-0.0567172955237,-0.847942190843,-0.499452665255
1536703532281162117,2805,1536703532280494451,map,-88.0205459595,57.6120872498,33.0830307007,-0.168298023003,-0.0567172955237,-0.847942190843,-0.499452665255
1536703532524948068,2806,1536703532524507949,map,-89.4714202881,60.8595161438,34.2777137756,-0.121359118262,0.0407688867039,-0.840136263483,-0.527049258678
1536703532770370913,2807,1536703532769701711,map,-91.2182006836,64.538520813,35.8074150085,-0.113705846228,0.0859793942219,-0.834892130563,-0.531633007465
1536703533019862313,2808,1536703533017559865,map,-93.0302963257,68.0952148438,37.3786849976,-0.113705846228,0.0859793942219,-0.834892130563,-0.531633007465
1536703533272629058,2809,1536703533272061870,map,-94.7516708374,71.2648162842,38.8570365906,-0.111838035576,0.114479668498,-0.835800778282,-0.525189221445
1536703533507815592,2810,1536703533507086487,map,-96.5514450073,74.2687225342,40.4454803467,-0.105496692543,0.149096859575,-0.837998885766,-0.514196890094
1536703533778669801,2811,1536703533775582185,map,-98.4527587891,77.099609375,42.0998840332,-0.105496692543,0.149096859575,-0.837998885766,-0.514196890094
1536703533996434809,2812,1536703533995720712,map,-100.545272827,80.0387878418,43.8798103333,-0.138992592863,0.109978357267,-0.845222608353,-0.504167196861
1536703534213370321,2813,1536703534212681056,map,-102.287574768,82.4651794434,45.3123893738,-0.138992592863,0.109978357267,-0.845222608353,-0.504167196861
1536703534472677238,2814,1536703534472296414,map,-104.300361633,85.2615585327,46.865070343,-0.147227029408,0.0461318222689,-0.865302493294,-0.476914721816
1536703534727077441,2815,1536703534722303172,map,-106.140701294,87.7926177979,48.0704917908,-0.147227029408,0.0461318222689,-0.865302493294,-0.476914721816
