%time,field.data
1536703529070362073,284.34
1536703529311227991,285.37
1536703529579281766,286.48
1536703529836148891,290.33
1536703530082630946,295.57
1536703530323457557,300.72
1536703530569014535,306.53
1536703530827523758,312.45
1536703531071632186,319.59
1536703531345525974,325.68
1536703531581942553,329.31
1536703531819319720,331.63
1536703532054702335,333.55
1536703532276335689,334.53
1536703532524520045,334.83
1536703532768270829,334.68
1536703533019847082,333.9
1536703533270218484,332.49
1536703533505670677,331.67
1536703533777868250,332.11
1536703533971246245,330.71
1536703534211498776,329.21
1536703534470740894,328.27
1536703534718491283,329.09
1536703534984062613,329.83
1536703535210720025,329.51
1536703535477672785,330.12
1536703535725624855,330.86
1536703535958211325,332.53
1536703536213860824,336.55
1536703536455191037,342.54
1536703536689781231,349.09
1536703536949913418,353.69
1536703537171948251,359.95
1536703537412385767,6.16
1536703537688568197,14.52
1536703537905780057,20.9
1536703538171597577,28.71
1536703538409242405,34.62
1536703538609182905,39.85
1536703538833851846,45.94
1536703539080611999,51.94
1536703539331006340,59.85
1536703539573524526,65.43
1536703539816411537,72.32
1536703540063096033,79.01
1536703540287858359,84.84
1536703540551386619,91.64
1536703540778702780,97.85
1536703541087640126,107.65
1536703541247074800,112.72
1536703541505135772,120.45
1536703541761145747,127.05
1536703541997825092,134.03
1536703542182127008,139.32
1536703542423018317,145.67
1536703542657938680,151.53
1536703542897308165,157.55
1536703543131191808,161.51
1536703543410774988,164.96
1536703543631541722,165.7
1536703543883814954,164.34
1536703544146949133,161.55
1536703544369122483,159.69
1536703544621645811,158.18
1536703544864606782,155.9
1536703545082614745,152.77
1536703545325298880,149.08
1536703545562281792,145.09
1536703545824958877,140.81
1536703546073838588,136.86
1536703546322870801,133.39
1536703546571191285,129.58
1536703546780544377,126.22
1536703547055633663,121.9
1536703547280089975,118.8
1536703547492858506,116.92
1536703547724189551,115.52
1536703547966911169,115.1
1536703548223254693,115.09
1536703548422215895,114.98
1536703548666990738,114.79
1536703548931016047,114.57
1536703549197132728,114.58
1536703549415957687,115.57
1536703549702365544,117.45
1536703549924911671,118.21
1536703550179877989,118.48
1536703550408217998,118.03
1536703550679316029,117.04
1536703550918207682,116.39
1536703551187849481,116.37
1536703551439765835,116.34
1536703551707062338,115.97
1536703551935786648,116.3
1536703552135875380,116.59
1536703552408721799,116.18
1536703552637362167,115.54
1536703552872848530,114.87
1536703553118004887,114.3
1536703553370326844,113.83
1536703553598011863,112.99
1536703553852292081,112.12
1536703554133976181,110.07
1536703554342902557,107.54
1536703554612922360,103.42
1536703554838908206,99.94
1536703555082145547,97.52
1536703555333120185,94.49
1536703555577719569,90.89
1536703555828356423,86.88
1536703556078192490,80.13
1536703556325116775,73.85
1536703556570285897,67.27
1536703556825533392,60.61
1536703557071238148,52.68
1536703557317052367,45.18
1536703557580059490,37.54
1536703557855839103,32.18
1536703558078712027,28.63
1536703558336010017,24.69
1536703558576007393,21.27
1536703558819274202,18.2
1536703559097686415,14.9
1536703559286725890,13.93
1536703559516987886,12.97
1536703559769921290,11.14
1536703559976131781,9.13
1536703560246376604,7.48
1536703560509473807,6.65
1536703560692291139,5.89
1536703560957270253,4.41
1536703561194874952,2.51
1536703561464873529,1.5
1536703561706708213,1.61
1536703561933012903,1.87
1536703562187078159,1.81
1536703562445047711,1.18
1536703562680701722,359.92
1536703562939535703,359.3
1536703563099843273,359.08
1536703563393892244,357.75
1536703563586813300,355.23
1536703563840542232,353.74
1536703564085435323,355.71
1536703564323999237,357.07
1536703564570299011,355.96
1536703564825259490,353.82
1536703565077750901,352.41
1536703565330091076,350.58
1536703565550365529,348.63
1536703565799868519,345.52
1536703566036946215,343.77
1536703566269571971,342.32
1536703566517131955,339.66
1536703566764421833,336.01
1536703567052632562,330.58
1536703567275303426,327.33
1536703567500968463,323.37
1536703567735499448,317.76
1536703567998216847,311.13
1536703568245140699,304.37
1536703568473382887,298.43
