%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1536703528933219806,5896,1536703528931586592,,5,65528,40.5914409,-79.8985804,371.769989014,1.29194498062,15.9477548599,-1.79481906049e-15,-18.8234996796,3.25803136826,-0.626220107079,-15.0,-0.0
1536703528965728610,5897,1536703528964448668,,5,65528,40.5914409,-79.8985804,371.769989014,1.29194498062,15.9477548599,-1.79481906049e-15,-18.8274765015,3.25658369064,-0.671057879925,-15.0,-0.0
1536703529007400457,5898,1536703529006693688,,5,65528,40.5914409,-79.8985804,371.769989014,1.29194498062,15.9477548599,-1.79481906049e-15,-18.8317508698,3.26821875572,-0.783872485161,-15.0,-0.0
1536703529064644942,5899,1536703529063829151,,5,65528,40.5914409,-79.8985804,371.769989014,1.29194498062,15.9477548599,-1.79481906049e-15,-18.8211631775,3.3117120266,-0.861661732197,-15.0,-0.0
1536703529131860742,5900,1536703529127075176,,5,65528,40.5914409,-79.8985804,371.769989014,4.94022083282,15.2182197571,-1.25869184359e-15,-18.799905777,3.4021794796,-0.887326836586,-15.0,-0.0
1536703529149104739,5901,1536703529148081464,,5,65528,40.5914409,-79.8985804,371.769989014,4.94022083282,15.2182197571,-1.25869184359e-15,-18.7873268127,3.43813347816,-0.891623735428,-16.0,-0.0
1536703529208319615,5902,1536703529207408658,,5,65528,40.5914409,-79.8985804,371.769989014,4.94022083282,15.2182197571,-1.25869184359e-15,-18.7502212524,3.56124448776,-0.876102387905,-16.0,-0.0
1536703529254224141,5903,1536703529253539803,,5,65528,40.5914409,-79.8985804,371.769989014,4.94022083282,15.2182197571,-1.25869184359e-15,-18.7190074921,3.66449379921,-0.866429448128,-16.0,-0.0
1536703529310019952,5904,1536703529309467419,,5,65528,40.5914409,-79.8985804,371.769989014,4.94022083282,15.2182197571,-1.25869184359e-15,-18.6570930481,3.84789061546,-0.837994158268,-16.0,-0.0
1536703529351439995,5905,1536703529349604065,,5,65528,40.5914409,-79.8985804,371.769989014,4.94022083282,15.2182197571,-1.25869184359e-15,-18.6188526154,3.97271609306,-0.810002326965,-16.0,-0.0
1536703529402542750,5906,1536703529402295939,,5,65528,40.5914409,-79.8985804,371.769989014,4.94022083282,15.2182197571,-1.25869184359e-15,-18.5487155914,4.17892360687,-0.774091720581,-16.0,-0.0
1536703529442532518,5907,1536703529439689633,,5,65528,40.5914409,-79.8985804,371.769989014,4.94022083282,15.2182197571,-1.25869184359e-15,-18.4948062897,4.34016895294,-0.72804826498,-16.0,-0.0
1536703529504121522,5908,1536703529502571538,,5,65528,40.5914409,-79.8985804,371.769989014,4.94022083282,15.2182197571,-1.25869184359e-15,-18.4133815765,4.59325790405,-0.632148683071,-16.0,-0.0
1536703529571703202,5909,1536703529570397309,,5,65528,40.5914409,-79.8985804,371.769989014,4.94022083282,15.2182197571,-1.25869184359e-15,-18.3217430115,4.8678650856,-0.513489663601,-16.0,-0.0
1536703529611041591,5910,1536703529610382469,,5,65528,40.5914409,-79.8985804,371.769989014,4.94022083282,15.2182197571,-1.25869184359e-15,-18.2230186462,5.13712644577,-0.424767643213,-16.0,-0.0
