%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1536703528967785720,6570,1536703528967281250,base_link,37.9,0.0
1536703529070454775,6571,1536703529067535859,base_link,37.9,0.0
1536703529153839393,6572,1536703529152759031,base_link,37.9,0.0
1536703529260544747,6573,1536703529260267185,base_link,37.9,0.0
1536703529383460263,6574,1536703529381255029,base_link,37.9,0.0
1536703529460582611,6575,1536703529460339704,base_link,37.89,0.0
1536703529576385729,6576,1536703529575885676,base_link,37.89,0.0
1536703529668940271,6577,1536703529668266493,base_link,37.9,0.0
1536703529823222949,6578,1536703529822552851,base_link,37.89,0.0
1536703529864190713,6579,1536703529863260492,base_link,37.89,0.0
1536703529953370188,6580,1536703529953050867,base_link,37.89,0.0
1536703530053569882,6581,1536703530053136706,base_link,37.89,0.0
1536703530235356848,6582,1536703530232840644,base_link,37.89,0.0
1536703530261956203,6583,1536703530261577907,base_link,37.88,0.0
1536703530361959322,6584,1536703530360023554,base_link,37.88,0.0
1536703530449109491,6585,1536703530448776378,base_link,37.88,0.0
1536703530564843901,6586,1536703530564096429,base_link,37.88,0.0
1536703530700064693,6587,1536703530699635838,base_link,37.88,0.0
1536703530769851060,6588,1536703530769653240,base_link,37.88,0.0
1536703530867237434,6589,1536703530866924832,base_link,37.88,0.0
1536703530954401010,6590,1536703530954105528,base_link,37.88,0.0
1536703531061896292,6591,1536703531061604746,base_link,37.87,0.0
1536703531187509884,6592,1536703531186865577,base_link,37.88,0.0
1536703531263567318,6593,1536703531260777680,base_link,37.87,0.0
1536703531373116507,6594,1536703531372098704,base_link,37.87,0.0
1536703531477158866,6595,1536703531475798766,base_link,37.87,0.0
1536703531579618921,6596,1536703531578247366,base_link,37.87,0.0
1536703531672753058,6597,1536703531672317835,base_link,37.87,0.0
1536703531767688341,6598,1536703531767441978,base_link,37.87,0.0
1536703531875779320,6599,1536703531875548061,base_link,37.87,0.0
1536703531994227717,6600,1536703531993841837,base_link,37.86,0.0
1536703532048303715,6601,1536703532047497524,base_link,37.86,0.0
1536703532162229544,6602,1536703532161981229,base_link,37.86,0.0
1536703532255376412,6603,1536703532254675243,base_link,37.86,0.0
1536703532364978170,6604,1536703532364728128,base_link,37.86,0.0
1536703532491480122,6605,1536703532491215232,base_link,37.86,0.0
1536703532564190646,6606,1536703532563835805,base_link,37.85,0.0
1536703532659658074,6607,1536703532659105157,base_link,37.85,0.0
1536703532763345139,6608,1536703532763139991,base_link,37.85,0.0
1536703532895475390,6609,1536703532893853888,base_link,37.85,0.0
1536703532961005967,6610,1536703532960768980,base_link,37.85,0.0
1536703533074898481,6611,1536703533074423675,base_link,37.85,0.0
1536703533187139923,6612,1536703533186384323,base_link,37.85,0.0
1536703533266985079,6613,1536703533266723997,base_link,37.84,0.0
1536703533361048372,6614,1536703533360600285,base_link,37.84,0.0
1536703533458030291,6615,1536703533457736729,base_link,37.84,0.0
1536703533561252113,6616,1536703533560895833,base_link,37.84,0.0
1536703533680789308,6617,1536703533680398980,base_link,37.83,0.0
1536703533778531628,6618,1536703533776345497,base_link,37.83,0.0
1536703533840284648,6619,1536703533839035618,base_link,37.83,0.0
1536703533967791981,6620,1536703533959603351,base_link,37.83,0.0
1536703534056871502,6621,1536703534056284251,base_link,37.83,0.0
1536703534150806857,6622,1536703534150394385,base_link,37.83,0.0
1536703534319471182,6623,1536703534318924186,base_link,37.83,0.0
1536703534384496579,6624,1536703534384248424,base_link,37.83,0.0
1536703534455382654,6625,1536703534449954799,base_link,37.82,0.0
1536703534559590211,6626,1536703534559375143,base_link,37.82,0.0
1536703534659239846,6627,1536703534658768336,base_link,37.82,0.0
1536703534782108166,6628,1536703534781822444,base_link,37.82,0.0
1536703534854301061,6629,1536703534853932237,base_link,37.82,0.0
1536703534981282223,6630,1536703534980902295,base_link,37.82,0.0
1536703535059909862,6631,1536703535059678667,base_link,37.81,0.0
1536703535193501760,6632,1536703535193053258,base_link,37.81,0.0
1536703535312254672,6633,1536703535311200006,base_link,37.81,0.0
1536703535362493943,6634,1536703535362305083,base_link,37.81,0.0
1536703535454642386,6635,1536703535454185596,base_link,37.81,0.0
1536703535589256471,6636,1536703535587615289,base_link,37.81,0.0
1536703535657787296,6637,1536703535657562468,base_link,37.8,0.0
1536703535760900374,6638,1536703535760491711,base_link,37.8,0.0
1536703535859927266,6639,1536703535859515531,base_link,37.8,0.0
1536703535956585631,6640,1536703535956254694,base_link,37.8,0.0
1536703536109838138,6641,1536703536108568916,base_link,37.8,0.0
1536703536155431999,6642,1536703536155229700,base_link,37.8,0.0
1536703536253798836,6643,1536703536253435676,base_link,37.8,0.0
1536703536367694884,6644,1536703536367479945,base_link,37.8,0.0
1536703536453426850,6645,1536703536452859150,base_link,37.79,0.0
1536703536559840975,6646,1536703536559691538,base_link,37.79,0.0
1536703536659419082,6647,1536703536659156560,base_link,37.79,0.0
1536703536758941223,6648,1536703536758538768,base_link,37.79,0.0
1536703536853257297,6649,1536703536852876601,base_link,37.79,0.0
1536703536963809639,6650,1536703536963489038,base_link,37.79,0.0
1536703537046325958,6651,1536703537045914158,base_link,37.79,0.0
1536703537154859361,6652,1536703537154367851,base_link,37.78,0.0
1536703537288756520,6653,1536703537288468686,base_link,37.78,0.0
1536703537388150339,6654,1536703537387866217,base_link,37.78,0.0
1536703537468817767,6655,1536703537468545933,base_link,37.78,0.0
1536703537562137121,6656,1536703537561502639,base_link,37.77,0.0
1536703537680873927,6657,1536703537680608876,base_link,37.78,0.0
1536703537754405024,6658,1536703537754166757,base_link,37.77,0.0
1536703537894343209,6659,1536703537893880690,base_link,37.77,0.0
1536703537974325819,6660,1536703537973891780,base_link,37.77,0.0
1536703538057934046,6661,1536703538057752962,base_link,37.77,0.0
1536703538159627301,6662,1536703538158926387,base_link,37.77,0.0
1536703538257422365,6663,1536703538256976134,base_link,37.77,0.0
1536703538382549814,6664,1536703538382225533,base_link,37.77,0.0
1536703538448236401,6665,1536703538447997014,base_link,37.77,0.0
1536703538581457664,6666,1536703538581266276,base_link,37.77,0.0
1536703538662288381,6667,1536703538661959044,base_link,37.77,0.0
1536703538755615219,6668,1536703538755282906,base_link,37.77,0.0
1536703538872135521,6669,1536703538871889863,base_link,37.76,0.0
1536703538957750074,6670,1536703538957152326,base_link,37.76,0.0
1536703539059082693,6671,1536703539056560858,base_link,37.76,0.0
1536703539192158449,6672,1536703539191818840,base_link,37.76,0.0
1536703539255992752,6673,1536703539255693622,base_link,37.76,0.0
1536703539422184579,6674,1536703539421825354,base_link,37.75,0.0
1536703539456060505,6675,1536703539455750624,base_link,37.76,0.0
1536703539570589452,6676,1536703539568383227,base_link,37.76,0.0
1536703539667531634,6677,1536703539662671896,base_link,37.75,0.0
1536703539798481323,6678,1536703539797716155,base_link,37.75,0.0
1536703539854593484,6679,1536703539854140854,base_link,37.75,0.0
1536703539964492129,6680,1536703539964231911,base_link,37.75,0.0
1536703540058368517,6681,1536703540058169961,base_link,37.75,0.0
1536703540154338491,6682,1536703540153754471,base_link,37.75,0.0
1536703540263910161,6683,1536703540261261577,base_link,37.75,0.0
1536703540372526684,6684,1536703540372157636,base_link,37.74,0.0
1536703540452090412,6685,1536703540451740723,base_link,37.75,0.0
1536703540567479080,6686,1536703540564316107,base_link,37.74,0.0
1536703540636143742,6687,1536703540635901219,base_link,37.74,0.0
1536703540777826703,6688,1536703540774984843,base_link,37.74,0.0
1536703540868161947,6689,1536703540866906102,base_link,37.74,0.0
1536703541031025035,6690,1536703541030736210,base_link,37.74,0.0
1536703541102825852,6691,1536703541102500963,base_link,37.74,0.0
1536703541183636366,6692,1536703541183286742,base_link,37.74,0.0
1536703541251180569,6693,1536703541250956254,base_link,37.73,0.0
1536703541367861909,6694,1536703541367664185,base_link,37.73,0.0
1536703541488473789,6695,1536703541488167587,base_link,37.73,0.0
1536703541567953451,6696,1536703541567689361,base_link,37.73,0.0
1536703541683452287,6697,1536703541683208356,base_link,37.73,0.0
1536703541767197619,6698,1536703541766654719,base_link,37.73,0.0
1536703541837357607,6699,1536703541836598647,base_link,37.72,0.0
1536703541966060484,6700,1536703541965836809,base_link,37.72,0.0
1536703542067667355,6701,1536703542064381633,base_link,37.73,0.0
1536703542161989323,6702,1536703542161606835,base_link,37.72,0.0
1536703542263941434,6703,1536703542263258888,base_link,37.72,0.0
1536703542359407602,6704,1536703542356999557,base_link,37.72,0.0
1536703542473235172,6705,1536703542472566610,base_link,37.72,0.0
1536703542578069301,6706,1536703542577742108,base_link,37.71,0.0
1536703542653856783,6707,1536703542653491318,base_link,37.71,0.0
1536703542763518138,6708,1536703542763261599,base_link,37.72,0.0
1536703542880231215,6709,1536703542879853815,base_link,37.71,0.0
1536703542960358156,6710,1536703542959972468,base_link,37.71,0.0
1536703543047363797,6711,1536703543047128442,base_link,37.71,0.0
1536703543168686116,6712,1536703543168294828,base_link,37.71,0.0
1536703543245157291,6713,1536703543244873809,base_link,37.71,0.0
1536703543407379124,6714,1536703543407044923,base_link,37.7,0.0
1536703543507793663,6715,1536703543507488069,base_link,37.7,0.0
1536703543601935503,6716,1536703543601349723,base_link,37.7,0.0
1536703543658296929,6717,1536703543658070374,base_link,37.7,0.0
1536703543767032251,6718,1536703543766831327,base_link,37.7,0.0
1536703543880122296,6719,1536703543878418492,base_link,37.7,0.0
1536703543991765716,6720,1536703543989435654,base_link,37.7,0.0
1536703544057848534,6721,1536703544057596443,base_link,37.7,0.0
1536703544213658337,6722,1536703544213378471,base_link,37.69,0.0
1536703544258943997,6723,1536703544258557061,base_link,37.69,0.0
1536703544367044863,6724,1536703544366712358,base_link,37.69,0.0
1536703544448494169,6725,1536703544446996377,base_link,37.69,0.0
1536703544578417035,6726,1536703544577993300,base_link,37.69,0.0
1536703544660967150,6727,1536703544660743922,base_link,37.69,0.0
1536703544807057351,6728,1536703544806772909,base_link,37.69,0.0
1536703544857545812,6729,1536703544857254491,base_link,37.68,0.0
1536703544956161985,6730,1536703544955490255,base_link,37.68,0.0
1536703545051615791,6731,1536703545051377620,base_link,37.68,0.0
1536703545159810314,6732,1536703545159182296,base_link,37.68,0.0
1536703545263026416,6733,1536703545261185080,base_link,37.68,0.0
1536703545384090746,6734,1536703545383258060,base_link,37.68,0.0
1536703545478657688,6735,1536703545478330783,base_link,37.68,0.0
1536703545562306208,6736,1536703545559502204,base_link,37.68,0.0
1536703545671489639,6737,1536703545671202573,base_link,37.68,0.0
1536703545761981692,6738,1536703545761252396,base_link,37.67,0.0
1536703545866692866,6739,1536703545866058608,base_link,37.68,0.0
1536703546008020251,6740,1536703546002596303,base_link,37.68,0.0
1536703546071926885,6741,1536703546071585612,base_link,37.67,0.0
1536703546153632050,6742,1536703546153101182,base_link,37.67,0.0
1536703546263575716,6743,1536703546263356329,base_link,37.67,0.0
1536703546363943139,6744,1536703546362244839,base_link,37.67,0.0
1536703546450268878,6745,1536703546449849846,base_link,37.67,0.0
1536703546579232745,6746,1536703546577540589,base_link,37.67,0.0
1536703546658333358,6747,1536703546657887639,base_link,37.66,0.0
1536703546766498086,6748,1536703546759889459,base_link,37.66,0.0
1536703546859259943,6749,1536703546858898255,base_link,37.67,0.0
1536703546970989779,6750,1536703546968497480,base_link,37.66,0.0
1536703547108314359,6751,1536703547107982398,base_link,37.67,0.0
1536703547169711156,6752,1536703547164273480,base_link,37.66,0.0
1536703547277587661,6753,1536703547276642625,base_link,37.66,0.0
1536703547358622021,6754,1536703547357787767,base_link,37.66,0.0
1536703547456299609,6755,1536703547456010751,base_link,37.66,0.0
1536703547598550898,6756,1536703547597649062,base_link,37.66,0.0
1536703547671513368,6757,1536703547670984963,base_link,37.66,0.0
1536703547750607225,6758,1536703547750217634,base_link,37.65,0.0
1536703547847849399,6759,1536703547847360385,base_link,37.66,0.0
1536703547963127442,6760,1536703547962481183,base_link,37.66,0.0
1536703548064470100,6761,1536703548064069085,base_link,37.65,0.0
1536703548180751925,6762,1536703548180526362,base_link,37.65,0.0
1536703548245192270,6763,1536703548244715512,base_link,37.65,0.0
1536703548348931036,6764,1536703548348696801,base_link,37.65,0.0
1536703548494431401,6765,1536703548492513490,base_link,37.65,0.0
1536703548607260596,6766,1536703548606988057,base_link,37.65,0.0
1536703548662197561,6767,1536703548661919614,base_link,37.65,0.0
1536703548766351773,6768,1536703548766076931,base_link,37.65,0.0
1536703548885017483,6769,1536703548884694897,base_link,37.64,0.0
1536703548973736379,6770,1536703548969330457,base_link,37.64,0.0
1536703549114088818,6771,1536703549113692858,base_link,37.64,0.0
1536703549187868447,6772,1536703549187046673,base_link,37.64,0.0
1536703549253095685,6773,1536703549252845834,base_link,37.64,0.0
1536703549377759820,6774,1536703549372459070,base_link,37.64,0.0
1536703549495126480,6775,1536703549492516521,base_link,37.64,0.0
1536703549580612674,6776,1536703549579236064,base_link,37.64,0.0
1536703549699999579,6777,1536703549699635939,base_link,37.64,0.0
1536703549786206877,6778,1536703549785872452,base_link,37.64,0.0
1536703549866244964,6779,1536703549861190385,base_link,37.63,0.0
1536703549962378961,6780,1536703549961965114,base_link,37.63,0.0
1536703550058186211,6781,1536703550057509681,base_link,37.63,0.0
1536703550151503976,6782,1536703550151266061,base_link,37.63,0.0
1536703550254214180,6783,1536703550253932778,base_link,37.63,0.0
1536703550395239045,6784,1536703550394764399,base_link,37.63,0.0
1536703550459508541,6785,1536703550459025095,base_link,37.63,0.0
1536703550569090916,6786,1536703550567911677,base_link,37.63,0.0
1536703550651779534,6787,1536703550651566451,base_link,37.63,0.0
1536703550779866119,6788,1536703550774772244,base_link,37.63,0.0
1536703550861631685,6789,1536703550861257837,base_link,37.62,0.0
1536703550985999533,6790,1536703550985579159,base_link,37.63,0.0
1536703551054833057,6791,1536703551053258563,base_link,37.63,0.0
1536703551185845973,6792,1536703551185211586,base_link,37.62,0.0
1536703551273964006,6793,1536703551270199896,base_link,37.62,0.0
