%time,field.header.seq,field.header.stamp,field.header.frame_id,field.voltage,field.current,field.charge,field.capacity,field.design_capacity,field.percentage,field.power_supply_status,field.power_supply_health,field.power_supply_technology,field.present,field.location,field.serial_number
1536703528938082234,13746,1536703528936904498,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703528968458538,13747,1536703528968153392,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529033786506,13748,1536703529033435313,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529101351610,13749,1536703529100963394,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529131868486,13750,1536703529128840452,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529168978249,13751,1536703529168737806,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529246489645,13752,1536703529244856590,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529291394288,13753,1536703529291111925,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529325668206,13754,1536703529325258550,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529383533638,13755,1536703529383107855,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529409863751,13756,1536703529409632972,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529482522255,13757,1536703529482025433,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529534274341,13758,1536703529533793967,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529593918936,13759,1536703529593460770,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529632071142,13760,1536703529631636559,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529671674806,13761,1536703529670938982,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529780475029,13762,1536703529780207931,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529826328997,13763,1536703529825818639,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529843872379,13764,1536703529843427205,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529874189995,13765,1536703529873964592,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703529921465725,13766,1536703529920345940,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530007051354,13767,1536703530006718881,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530026942783,13768,1536703530026632582,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530085959197,13769,1536703530085588420,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530170522699,13770,1536703530170022965,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530245947926,13771,1536703530245676027,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530313674655,13772,1536703530313151978,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530328095797,13773,1536703530327486498,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530395195052,13774,1536703530394763093,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530420896857,13775,1536703530420045931,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530488907453,13776,1536703530488440775,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530510418337,13777,1536703530509997386,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530584411049,13778,1536703530584213965,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530629380201,13779,1536703530628944178,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530708268012,13780,1536703530707799254,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530749352380,13781,1536703530749093569,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530807386253,13782,1536703530806948662,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530846501286,13783,1536703530846099918,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530870480119,13784,1536703530870222204,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530924514331,13785,1536703530923980582,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703530970456870,13786,1536703530970219723,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531033357778,13787,1536703531033063704,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531093857198,13788,1536703531093496374,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531146189555,13789,1536703531145726909,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531200099895,13790,1536703531199743135,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531216242281,13791,1536703531215883985,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531303776342,13792,1536703531303455229,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531364489325,13793,1536703531364228147,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531374760857,13794,1536703531374402176,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531415739049,13795,1536703531415076214,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531486383571,13796,1536703531485996731,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531514530764,13797,1536703531514269810,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531585641101,13798,1536703531584631041,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531633299602,13799,1536703531633045943,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531673540177,13800,1536703531673279671,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531737180044,13801,1536703531736864915,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531794034644,13802,1536703531793760889,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531829096158,13803,1536703531828888738,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531926896502,13804,1536703531925571346,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531955465927,13805,1536703531953664908,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703531996746001,13806,1536703531996155261,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532024329013,13807,1536703532023569188,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532078710989,13808,1536703532076165825,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532124796945,13809,1536703532124400697,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532164556152,13810,1536703532164329437,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532223969767,13811,1536703532223619791,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532229539796,13812,1536703532228928961,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532282692581,13813,1536703532281539581,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532311854824,13814,1536703532311475984,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532390047314,13815,1536703532389791224,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532430497035,13816,1536703532430110131,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532510835241,13817,1536703532509405351,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532545565112,13818,1536703532545331293,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532596256445,13819,1536703532591205414,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532645138055,13820,1536703532644683952,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532701568436,13821,1536703532701220668,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532723178260,13822,1536703532722688254,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1536703532774067061,13823,1536703532773730876,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
