%time,field.data
1531930511278612424,82.393
1531930511517452168,83.418
1531930511741650152,84.491
1531930511995475880,85.525
1531930512251578952,86.418
1531930512537022696,87.079
1531930512779142952,87.43
1531930513010578856,87.432
1531930513242241960,87.026
1531930513512463784,86.176
1531930513756724040,85.264
1531930514007484360,84.068
1531930514232327304,82.862
1531930514462765000,81.584
1531930514727723144,79.843
1531930514989702440,78.243
1531930515232689928,76.446
1531930515450062536,75.023
1531930515731075144,73.227
1531930515944286920,71.792
1531930516220487816,70.211
1531930516435494280,68.835
1531930516722499656,66.921
1531930516950865672,65.663
1531930517206333736,63.932
1531930517483502120,62.393
1531930517710588072,61.0
1531930517943959176,59.707
1531930518190776360,58.208
1531930518458029576,56.726
1531930518706096744,55.197
1531930518966800936,53.329
1531930519209605224,51.815
1531930519476996680,50.421
1531930519705820872,49.198
1531930519961964520,48.045
1531930520211321320,47.339
1531930520442138312,47.132
1531930520709538152,47.279
1531930520938376456,47.54
1531930521206088744,47.837
1531930521432319848,48.061
1531930521717253608,48.281
1531930521952610568,48.491
1531930522206658696,48.618
1531930522461739816,48.698
1531930522710351080,48.976
1531930522930868392,49.262
1531930523147239400,49.475
1531930523422862056,49.618
1531930523651832872,49.716
1531930523951821640,50.03
1531930524150603816,50.307
1531930524399414568,50.638
1531930524646545032,50.943
1531930524928780200,51.644
1531930525143955368,52.345
1531930525460877064,53.43
1531930525628738824,53.994
1531930525855726568,54.659
1531930526115576392,55.331
1531930526351864168,55.726
1531930526598267400,55.979
1531930526862892872,56.088
1531930527073560840,56.005
1531930527312993992,55.824
1531930527539483400,55.579
1531930527798773416,55.334
1531930528044007176,55.124
1531930528295522504,55.021
1531930528546613544,55.079
1531930528814990792,55.284
1531930529076573832,55.52
1531930529270616200,55.628
1531930529493100808,55.62
1531930529747106984,55.458
1531930530000005928,55.251
1531930530273106696,54.975
1531930530508051112,54.677
1531930530741662088,54.271
1531930530964187048,53.953
1531930531222750184,53.621
1531930531461006376,53.454
1531930531727406280,53.388
1531930531945371976,53.437
1531930532212860456,53.506
1531930532457749832,53.514
1531930532698823720,53.407
1531930532927662376,53.241
1531930533167250760,53.041
1531930533415187592,52.746
1531930533667058312,52.336
1531930533906094536,51.904
1531930534181118408,51.462
1531930534413139176,51.077
1531930534644349960,50.784
1531930534878979688,50.636
1531930535101265192,50.509
1531930535343873096,50.292
1531930535585238856,49.807
1531930535902024360,48.981
1531930536089283656,48.366
1531930536340931368,47.553
1531930536581304712,46.893
1531930536827608808,46.243
1531930537069074920,45.719
1531930537300328552,45.253
1531930537549596968,44.86
1531930537788206536,44.754
1531930538089363912,44.893
1531930538306337064,45.17
1531930538552603464,45.548
1531930538792297832,45.978
1531930539042075112,46.728
1531930539319980520,47.812
1531930539546427912,48.979
1531930539806835656,50.41
1531930540033545128,51.817
1531930540312391144,53.683
1531930540556842728,55.229
1531930540781453192,56.427
1531930541023056584,57.417
1531930541263415720,58.087
1531930541533775048,58.474
1531930541775589256,58.578
1531930542027286024,58.275
1531930542319055720,57.596
1531930542525384168,57.022
1531930542730666056,56.351
1531930543010853512,55.305
1531930543233255496,54.357
1531930543516507112,53.243
1531930543747123752,52.376
1531930544003653128,51.528
1531930544284423592,50.494
1531930544541311144,49.604
1531930544764946920,48.693
1531930545001422376,47.875
1531930545213554568,47.207
1531930545500057960,46.468
1531930545709338760,46.07
1531930545967699816,45.617
1531930546188405352,45.359
1531930546452144392,45.09
1531930546693568424,44.956
1531930546950904584,45.02
1531930547171564104,45.134
1531930547400721736,45.344
1531930547637561800,45.635
1531930547910251528,46.027
1531930548155202088,46.458
1531930548401253608,47.028
1531930548649317320,47.778
1531930548904887752,48.975
1531930549140334824,50.433
1531930549396052328,51.644
1531930549627359720,52.945
1531930549877670248,54.179
1531930550136212008,55.063
1531930550372511976,55.705
