%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1531930511389703944,0,1531930511387851464,NED,-82.6399993896,-2169.93066406,0.0,0
1531930511452448936,1,1531930511451163752,NED,-0.259999990463,-2169.93066406,-42.859375,1
1531930511481111720,2,1531930511480616424,NED,-0.259999990463,-2169.93066406,-42.859375,1
1531930511526704328,3,1531930511526090632,NED,-0.259999990463,-2169.93066406,-42.859375,1
1531930511565698408,4,1531930511565250504,NED,-0.689999997616,-640.903076172,-40.8977470398,3
1531930511640622440,5,1531930511639925032,NED,-0.689999997616,-640.903076172,-40.8977470398,3
1531930511691147464,6,1531930511690576136,NED,-1.13999998569,-640.903076172,-38.9532470703,5
1531930511732709352,7,1531930511732175816,NED,-1.58999991417,-608.022338867,-37.0338745117,7
1531930511783773544,8,1531930511783040360,NED,-1.58999991417,-608.022338867,-37.0338745117,7
1531930511834787720,9,1531930511831135752,NED,-1.58999991417,-608.022338867,-37.0338745117,7
1531930511906409160,10,1531930511905697032,NED,-2.02999997139,-608.022338867,-271.505584717,8
1531930511955210216,11,1531930511954536328,NED,-2.47000002861,-468.455505371,-269.628997803,10
1531930511970929192,12,1531930511970474120,NED,-2.47000002861,-468.455505371,-269.628997803,10
1531930512040062088,13,1531930512039362664,NED,-2.47000002861,-468.455505371,-269.628997803,10
1531930512070111912,14,1531930512069014024,NED,-2.8599998951,-468.455505371,-267.777740479,12
1531930512128517992,15,1531930512127927656,NED,-2.8599998951,-468.455505371,-267.777740479,12
1531930512182457448,16,1531930512181937320,NED,-3.22000002861,-437.395477295,-265.934967041,14
1531930512226568616,17,1531930512225627624,NED,-3.22000002861,-437.395477295,-265.934967041,14
1531930512267042504,18,1531930512266406024,NED,-3.53999996185,-437.395477295,-264.142913818,16
1531930512325500488,19,1531930512325153512,NED,-3.81999993324,-412.126922607,-262.333953857,18
1531930512374406760,20,1531930512373782920,NED,-3.81999993324,-412.126922607,-262.333953857,18
1531930512428220040,21,1531930512426967016,NED,-3.81999993324,-412.126922607,-262.333953857,18
1531930512503360680,22,1531930512502991816,NED,-4.06999969482,-412.126922607,-260.541870117,19
1531930512547013800,23,1531930512546666984,NED,-4.25999975204,-333.788116455,-258.775177002,21
1531930512572610760,24,1531930512572196168,NED,-4.25999975204,-333.788116455,-258.775177002,21
1531930512649480296,25,1531930512648729576,NED,-4.42999982834,-333.788116455,-257.025390625,23
1531930512697820392,26,1531930512697408776,NED,-4.42999982834,-333.788116455,-257.025390625,23
1531930512746562952,27,1531930512745605480,NED,-4.56999969482,-305.278015137,-255.300949097,25
1531930512786975720,28,1531930512786546952,NED,-4.56999969482,-305.278015137,-255.300949097,25
1531930512826096680,29,1531930512825524200,NED,-4.56999969482,-305.278015137,-255.300949097,25
1531930512898750376,30,1531930512897770504,NED,-4.65999984741,-305.278015137,-253.618774414,26
1531930512976854600,31,1531930512976038792,NED,-4.67000007629,-280.717285156,-251.928146362,28
1531930513022706312,32,1531930513021413448,NED,-4.67000007629,-280.717285156,-251.928146362,28
1531930513115577608,33,1531930513114900808,NED,-4.59999990463,-280.717285156,-250.254440308,30
1531930513144163848,34,1531930513143127176,NED,-4.42999982834,-262.555877686,-248.59753418,31
1531930513193697448,35,1531930513193002536,NED,-4.42999982834,-262.555877686,-248.59753418,31
1531930513237652200,36,1531930513233199432,NED,-4.42999982834,-262.555877686,-248.59753418,31
1531930513270659880,37,1531930513267641832,NED,-4.21000003815,-262.555877686,-246.957641602,33
