%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1531930511392281512,0,1531930511391505000,,5,65528,40.5918818,-79.897438,427.410003662,0.0,0.0,0.0,-19.78399086,-0.285821050405,4.24662494659,-15.0,-0.0
1531930511452955016,1,1531930511452525256,,5,65528,40.5918818,-79.897438,427.410003662,0.0,0.0,0.0,-19.6840896606,-0.270661205053,4.29764986038,-15.0,-0.0
1531930511484258536,2,1531930511482751048,,5,65528,40.5918818,-79.897438,427.410003662,0.0,0.0,0.0,-19.6165752411,-0.278271913528,4.31600666046,-15.0,-0.0
1531930511543539400,3,1531930511543303720,,5,65528,40.5918818,-79.897438,427.410003662,0.0,0.0,0.0,-19.5135574341,-0.255732238293,4.34969997406,-15.0,-0.0
1531930511570349832,4,1531930511568367304,,5,65528,40.5918818,-79.897438,427.410003662,0.0,0.0,0.0,-19.4680156708,-0.253125727177,4.36574363708,-15.0,-0.0
1531930511641880680,5,1531930511641594856,,5,65528,40.5918818,-79.897438,427.410003662,0.0,0.0,0.0,-19.3581256866,-0.237617775798,4.37016248703,-15.0,-0.0
1531930511693007592,6,1531930511692582568,,5,65528,40.5918818,-79.897438,427.410003662,0.0,0.0,0.0,-19.236333847,-0.211247652769,4.38432121277,-15.0,-0.0
1531930511734702344,7,1531930511734461160,,5,65528,40.5918818,-79.897438,427.410003662,0.0,0.0,0.0,-19.145067215,-0.186402872205,4.39209508896,-15.0,-0.0
1531930511786282568,8,1531930511785896520,,5,65528,40.5918818,-79.897438,427.410003662,3.94430452611e-31,16.0,-1.95943496414e-15,-19.0790901184,-0.144730463624,4.36422681808,-15.0,-0.0
1531930511834811816,9,1531930511832914600,,5,65528,40.5918818,-79.897438,427.410003662,3.94430452611e-31,16.0,-1.95943496414e-15,-18.9747409821,-0.0833733230829,4.25840425491,-15.0,-0.0
1531930511938787784,10,1531930511938453640,,5,65528,40.5918818,-79.897438,427.410003662,3.94430452611e-31,16.0,-1.95943496414e-15,-18.8039569855,0.0316345505416,3.95757579803,-16.0,-0.0
1531930511973636200,11,1531930511972094664,,5,65528,40.5918818,-79.897438,427.410003662,3.94430452611e-31,16.0,-1.95943496414e-15,-18.7384586334,0.0779462233186,3.80512237549,-16.0,-0.0
