%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1531930511163672040,13277,1531930511163276680,base_link,96869.4763184,0.0
1531930511289658760,13278,1531930511288131464,base_link,96877.6611328,0.0
1531930511411562856,13279,1531930511411208520,base_link,96864.263916,0.0
1531930511514961672,13280,1531930511514041640,base_link,96858.026123,0.0
1531930511601792776,13281,1531930511599864072,base_link,96861.5905762,0.0
1531930511695216616,13282,1531930511694861256,base_link,96842.1020508,0.0
1531930511798341544,13283,1531930511789405928,base_link,96838.6291504,0.0
1531930511946006184,13284,1531930511945651528,base_link,96825.1403809,0.0
1531930511991091944,13285,1531930511990595240,base_link,96825.1403809,0.0
1531930512110477448,13286,1531930512110004104,base_link,96818.6706543,0.0
1531930512188467176,13287,1531930512188027592,base_link,96814.3249512,0.0
1531930512299494344,13288,1531930512298927528,base_link,96808.1542969,0.0
1531930512378510440,13289,1531930512378112776,base_link,96801.0070801,0.0
1531930512534914856,13290,1531930512534529768,base_link,96797.5341797,0.0
1531930512583732360,13291,1531930512583275144,base_link,96796.8017578,0.0
1531930512703323720,13292,1531930512703054376,base_link,96794.2932129,0.0
1531930512794241320,13293,1531930512793657032,base_link,96792.4682617,0.0
1531930512904648104,13294,1531930512904414952,base_link,96785.0891113,0.0
1531930512987599208,13295,1531930512987145000,base_link,96786.0473633,0.0
1531930513123013128,13296,1531930513122799688,base_link,96786.9506836,0.0
1531930513212598184,13297,1531930513211745128,base_link,96786.9506836,0.0
1531930513294250664,13298,1531930513293673064,base_link,96788.7939453,0.0
1531930513402828104,13299,1531930513402434632,base_link,96790.3625488,0.0
1531930513509374984,13300,1531930513508772648,base_link,96796.5454102,0.0
1531930513587276584,13301,1531930513586846728,base_link,96798.425293,0.0
1531930513730169576,13302,1531930513729809864,base_link,96805.4504395,0.0
1531930513803816808,13303,1531930513798254024,base_link,96809.7717285,0.0
1531930513902143816,13304,1531930513901878792,base_link,96814.3005371,0.0
1531930513990159144,13305,1531930513989793352,base_link,96820.5078125,0.0
1531930514091440072,13306,1531930514090481064,base_link,96826.1047363,0.0
1531930514194115976,13307,1531930514193776456,base_link,96832.1228027,0.0
1531930514299973800,13308,1531930514299712968,base_link,96840.222168,0.0
1531930514387504232,13309,1531930514387196136,base_link,96849.005127,0.0
1531930514479132936,13310,1531930514478679464,base_link,96854.3823242,0.0
1531930514586817928,13311,1531930514586105192,base_link,96862.0910645,0.0
1531930514693749480,13312,1531930514693465448,base_link,96869.8242188,0.0
1531930514781929416,13313,1531930514781514728,base_link,96876.6479492,0.0
1531930514892927400,13314,1531930514891555464,base_link,96883.9355469,0.0
1531930514996149352,13315,1531930514995497640,base_link,96892.3339844,0.0
1531930515095995080,13316,1531930515093799976,base_link,96902.1362305,0.0
1531930515218822312,13317,1531930515217812840,base_link,96908.8439941,0.0
1531930515288849480,13318,1531930515288535848,base_link,96919.5129395,0.0
1531930515376690056,13319,1531930515375567880,base_link,96926.3244629,0.0
1531930515541331784,13320,1531930515540755400,base_link,96935.3942871,0.0
1531930515591991688,13321,1531930515591258600,base_link,96943.2189941,0.0
1531930515729146536,13322,1531930515728579816,base_link,96945.2819824,0.0
