%time,field.header.seq,field.header.stamp,field.header.frame_id,field.airspeed,field.groundspeed,field.heading,field.throttle,field.altitude,field.climb
1531930511311369704,4084,1531930511311094536,,0.0,19.8847980499,273,0.52999997139,427.160003662,4.16021060944
1531930511642648360,4085,1531930511642390408,,0.0,19.3595848083,273,0.460000008345,428.549987793,4.95316505432
1531930512055377000,4086,1531930512055110696,,0.0,18.6007175446,275,0.239999994636,430.269989014,6.0223698616
1531930512413333800,4087,1531930512412793928,,0.0,17.9524059296,278,0.170000001788,431.380004883,5.94723939896
1531930512812187848,4088,1531930512811897320,,0.0,17.2465229034,281,0.0599999986589,432.039978027,2.81642198563
1531930513219006344,4089,1531930513217957256,,0.0,16.7152557373,284,0.0599999986589,431.709991455,2.02606225014
1531930513546698184,4090,1531930513546102248,,0.0,16.3496856689,287,0.0599999986589,430.699981689,-1.92795729637
1531930513964609448,4091,1531930513964213896,,0.0,16.1688556671,295,0.0299999993294,429.059997559,-4.5303273201
1531930514349740264,4092,1531930514348661544,,0.0,16.2766036987,302,0.0299999993294,426.880004883,-5.74267244339
1531930514566341928,4093,1531930514566021928,,0.0,16.4125156403,305,0.019999999553,425.569976807,-6.88002634048
1531930515040830632,4094,1531930515039282504,,0.0,16.7778244019,310,0.019999999553,422.559997559,-6.71274662018
1531930515426644680,4095,1531930515426302344,,0.0,17.5436992645,317,0.0,420.0,-7.86229896545
1531930515846754504,4096,1531930515846552200,,0.0,18.0471534729,320,0.0,417.160003662,-6.29560709
1531930516182208232,4097,1531930516180091336,,0.0,18.6215934753,320,0.0,415.16998291,-8.05125808716
1531930516552045512,4098,1531930516551780360,,0.0,18.9277172089,321,0.0,412.779998779,-6.32858228683
1531930516894202504,4099,1531930516892709512,,0.0,19.2792282104,324,0.0,410.509979248,-6.5699968338
1531930517332913480,4100,1531930517332643656,,0.0,19.8045825958,321,0.0,407.819976807,-7.38769006729
1531930517783080680,4101,1531930517782722056,,0.0,20.2207221985,321,0.0,405.359985352,-5.62587738037
1531930518123452904,4102,1531930518123125480,,0.0,20.6098213196,322,0.00999999977648,403.369995117,-7.15145635605
1531930518398270792,4103,1531930518397456328,,0.0,20.8381214142,321,0.00999999977648,401.66998291,-4.30128002167
1531930518732521992,4104,1531930518732078600,,0.0,20.9197406769,316,0.109999999404,399.529998779,-6.65004873276
1531930519102187656,4105,1531930519101943624,,0.0,21.3682556152,314,0.280000001192,397.160003662,-6.8764796257
1531930519564238600,4106,1531930519563850536,,0.0,22.0141124725,312,0.449999988079,394.600006104,-7.08113193512
1531930519820224520,4107,1531930519819740616,,0.0,22.3962001801,315,0.5,393.329986572,-6.99055528641
1531930520150390920,4108,1531930520150049384,,0.0,22.9356575012,320,0.560000002384,392.100006104,-8.03453922272
1531930520616938920,4109,1531930520616555976,,0.0,22.973657608,325,0.600000023842,391.779998779,-0.584192335606
1531930521001110728,4110,1531930521000752200,,0.0,22.9006977081,329,0.639999985695,392.209991455,-1.03917837143
1531930521489733928,4111,1531930521489502920,,0.0,23.1037826538,340,0.660000026226,392.699981689,1.60590529442
1531930521863380104,4112,1531930521863087880,,0.0,23.4154891968,346,0.680000007153,392.979980469,0.930095970631
1531930522247990984,4113,1531930522247340040,,0.0,23.8725757599,353,0.680000007153,393.220001221,1.15130662918
1531930522786080296,4114,1531930522785666984,,0.0,24.4737892151,6,0.699999988079,393.660003662,1.79585421085
1531930523263437288,4115,1531930523260444168,,0.0,25.1537876129,16,0.709999978542,394.130004883,1.04393982887
1531930523709085544,4116,1531930523708187208,,0.0,25.5841522217,28,0.689999997616,394.350006104,-0.332336038351
1531930524049763432,4117,1531930524049431976,,0.0,25.6938915253,37,0.670000016689,394.720001221,1.84157252312
1531930524406264712,4118,1531930524406040104,,0.0,25.7746162415,45,0.72000002861,395.229980469,1.65554273129
1531930524781929544,4119,1531930524779520136,,0.0,25.7762126923,56,0.680000007153,395.759979248,0.306553840637
