%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1538765324996328936,11613,1538765324994529672,NED,0.34999999404,-912.144470215,-34.3108444214,10
1538765325081735208,11614,1538765325080005512,NED,0.34999999404,-912.144470215,-34.3108444214,10
1538765325125774888,11615,1538765325124374184,NED,0.459999978542,-900.93347168,-31.9036693573,12
1538765325150587400,11616,1538765325148805256,NED,0.459999978542,-900.93347168,-31.9036693573,12
1538765325218341480,11617,1538765325215833800,NED,0.569999992847,-900.93347168,-29.5142669678,15
1538765325260169640,11618,1538765325258735656,NED,0.569999992847,-900.93347168,-29.5142669678,15
1538765325307716232,11619,1538765325304322088,NED,0.689999997616,-867.517822266,-27.1425437927,17
1538765325328661544,11620,1538765325327692392,NED,0.689999997616,-867.517822266,-27.1425437927,17
1538765325389462440,11621,1538765325388823272,NED,0.810000002384,-867.517822266,-24.7870864868,19
1538765325438601800,11622,1538765325434767496,NED,0.810000002384,-867.517822266,-24.7870864868,19
1538765325480020680,11623,1538765325476238824,NED,0.810000002384,-867.517822266,-24.7870864868,19
1538765325557085384,11624,1538765325554886824,NED,0.930000007153,-843.352905273,-22.4638500214,22
1538765325609875528,11625,1538765325609133000,NED,1.05999994278,-843.352905273,-20.1459693909,24
1538765325639973672,11626,1538765325637992424,NED,1.05999994278,-843.352905273,-20.1459693909,24
1538765325706893864,11627,1538765325699664136,NED,1.17999994755,-799.186340332,-17.8575267792,26
1538765325749845960,11628,1538765325748770088,NED,1.17999994755,-799.186340332,-17.8575267792,26
1538765325784765704,11629,1538765325783660840,NED,1.30999994278,-799.186340332,-15.5805892944,28
1538765325837045096,11630,1538765325835697160,NED,1.30999994278,-799.186340332,-15.5805892944,28
1538765325890260104,11631,1538765325889075848,NED,1.30999994278,-799.186340332,-15.5805892944,28
1538765325916459464,11632,1538765325915193032,NED,1.43999993801,-769.550720215,-13.3388996124,31
1538765326003865960,11633,1538765326003193704,NED,1.58999991417,-769.550720215,-11.0978736877,33
1538765326055764648,11634,1538765326054589288,NED,1.58999991417,-769.550720215,-11.0978736877,33
1538765326109489704,11635,1538765326108699016,NED,1.74000000954,-753.123657227,-8.88934707642,35
1538765326189738216,11636,1538765326189115784,NED,1.89999997616,-753.123657227,-6.6958694458,37
1538765326215242056,11637,1538765326212600104,NED,1.89999997616,-753.123657227,-6.6958694458,37
1538765326276968520,11638,1538765326271072456,NED,2.03999996185,-741.733764648,-4.53200149536,40
1538765326331858152,11639,1538765326329255816,NED,2.03999996185,-741.733764648,-4.53200149536,40
1538765326391368520,11640,1538765326389189480,NED,2.03999996185,-741.733764648,-4.53200149536,40
1538765326424851560,11641,1538765326421217800,NED,2.19000005722,-741.733764648,-2.38640213013,42
1538765326454661160,11642,1538765326452884712,NED,2.19000005722,-741.733764648,-2.38640213013,42
1538765326501313224,11643,1538765326499775880,NED,2.30999994278,-721.628356934,-0.290451049805,44
1538765326532868520,11644,1538765326531965704,NED,2.30999994278,-721.628356934,-0.290451049805,44
1538765326612732232,11645,1538765326609526600,NED,2.42999982834,-721.628356934,1.81359100342,46
1538765326635816616,11646,1538765326634800776,NED,2.42999982834,-721.628356934,1.81359100342,46
1538765326690011272,11647,1538765326687991208,NED,2.50999999046,-712.089355469,3.87549209595,48
1538765326729990216,11648,1538765326729372584,NED,2.50999999046,-712.089355469,3.87549209595,48
1538765326791486696,11649,1538765326791034792,NED,2.50999999046,-712.089355469,3.87549209595,48
1538765326883063624,11650,1538765326882000840,NED,2.56999993324,-712.089355469,5.92433929443,50
1538765326918151784,11651,1538765326916491688,NED,2.55999994278,-705.436157227,7.93868637085,52
1538765326976243240,11652,1538765326974563720,NED,2.52999997139,-705.436157227,9.94462585449,54
1538765327022644904,11653,1538765327019425288,NED,2.52999997139,-705.436157227,9.94462585449,54
1538765327053559944,11654,1538765327052016008,NED,2.52999997139,-705.436157227,9.94462585449,54
1538765327125133576,11655,1538765327124199880,NED,2.45000004768,-687.150756836,11.8818283081,56
1538765327150665064,11656,1538765327147872616,NED,2.45000004768,-687.150756836,11.8818283081,56
1538765327212801928,11657,1538765327208954120,NED,2.36999988556,-687.150756836,13.8675575256,58
1538765327235253512,11658,1538765327231769064,NED,2.36999988556,-687.150756836,13.8675575256,58
1538765327284886920,11659,1538765327272973480,NED,2.36999988556,-687.150756836,13.8675575256,58
1538765327355412520,11660,1538765327354317480,NED,2.26999998093,-674.762939453,15.7360420227,60
1538765327378032808,11661,1538765327377421288,NED,2.26999998093,-674.762939453,15.7360420227,60
1538765327474448968,11662,1538765327471504328,NED,2.16999983788,-674.762939453,17.5768890381,62
1538765327497260392,11663,1538765327489191752,NED,2.16999983788,-674.762939453,17.5768890381,62
1538765327561595400,11664,1538765327560901864,NED,2.05999994278,-687.286376953,19.387878418,63
1538765327610211656,11665,1538765327608046600,NED,1.95999991894,-687.286376953,21.1892280579,65
1538765327685355240,11666,1538765327679726856,NED,1.95999991894,-687.286376953,21.1892280579,65
1538765327736071560,11667,1538765327733681576,NED,1.86000001431,-664.703552246,22.9318199158,67
1538765327778722504,11668,1538765327775818728,NED,1.86000001431,-664.703552246,22.9318199158,67
1538765327839073064,11669,1538765327837695496,NED,1.75999999046,-664.703552246,24.7353630066,69
1538765327874532296,11670,1538765327873021736,NED,1.75999999046,-664.703552246,24.7353630066,69
1538765327953693448,11671,1538765327953101128,NED,1.66999995708,-649.152770996,26.4667167664,71
1538765328001798664,11672,1538765328000189288,NED,1.57999992371,-649.152770996,28.1934700012,72
1538765328110436360,11673,1538765328109638344,NED,1.5,-647.247680664,29.8733329773,74
1538765328150518056,11674,1538765328149905864,NED,1.5,-647.247680664,29.8733329773,74
1538765328196805384,11675,1538765328193468168,NED,1.41999995708,-647.247680664,31.5392494202,76
1538765328238995912,11676,1538765328237226344,NED,1.41999995708,-647.247680664,31.5392494202,76
1538765328276740520,11677,1538765328274973960,NED,1.41999995708,-647.247680664,31.5392494202,76
1538765328336388648,11678,1538765328334513128,NED,1.35000002384,-631.437866211,33.168674469,77
1538765328395620776,11679,1538765328395089192,NED,1.29999995232,-631.437866211,34.7742729187,79
1538765328457435976,11680,1538765328455799432,NED,1.29999995232,-631.437866211,34.7742729187,79
1538765328511669480,11681,1538765328510546888,NED,1.25,-627.968017578,36.3501548767,80
