%time,field.header.seq,field.header.stamp,field.header.frame_id,field.commanded,field.measured
1538765324996253960,11613,1538765324994539432,NED,-1.0,-2.55307769775
1538765325081279976,11614,1538765325080020584,NED,-0.719999969006,-2.55307769775
1538765325125706088,11615,1538765325124385128,NED,-0.469999998808,-2.55307769775
1538765325150540136,11616,1538765325148814760,NED,-0.439999997616,-2.55307769775
1538765325216920168,11617,1538765325215846888,NED,-0.0999999940395,-2.55307769775
1538765325260013416,11618,1538765325258752104,NED,-0.0799999982119,-2.55307769775
1538765325307599720,11619,1538765325304332200,NED,0.209999993443,-2.55307769775
1538765325328378536,11620,1538765325327702792,NED,0.209999993443,-2.13628983498
1538765325389338248,11621,1538765325388834472,NED,0.219999998808,-2.13628983498
1538765325437153864,11622,1538765325434788968,NED,0.479999989271,-2.13628983498
1538765325480001192,11623,1538765325476251976,NED,0.479999989271,-2.13628983498
1538765325557070344,11624,1538765325554897352,NED,0.759999990463,-2.13628983498
1538765325609811048,11625,1538765325609144520,NED,1.06999993324,-2.13628983498
1538765325639869608,11626,1538765325638004648,NED,1.06999993324,-1.73507809639
1538765325706776520,11627,1538765325699675720,NED,1.37000000477,-1.73507809639
1538765325749614568,11628,1538765325748781736,NED,1.37999999523,-1.73507809639
1538765325784748296,11629,1538765325783671880,NED,1.37999999523,-1.73507809639
1538765325836826792,11630,1538765325835712104,NED,1.76999998093,-1.73507809639
1538765325889911560,11631,1538765325889088328,NED,1.77999997139,-1.73507809639
1538765325916099400,11632,1538765325915202920,NED,2.22000002861,-1.73507809639
1538765326003861640,11633,1538765326003205320,NED,2.73000001907,-2.03947281837
1538765326055590024,11634,1538765326054604520,NED,2.73000001907,-2.03947281837
1538765326109419752,11635,1538765326108710312,NED,3.1899998188,-2.03947281837
1538765326189578696,11636,1538765326189127848,NED,3.23000001907,-2.03947281837
1538765326215038984,11637,1538765326212611784,NED,3.67999982834,-2.03947281837
1538765326276872008,11638,1538765326271089064,NED,3.67999982834,-2.03947281837
1538765326331785416,11639,1538765326329266472,NED,4.05999994278,-2.03947281837
1538765326389953736,11640,1538765326389201672,NED,4.05999994278,-2.03947281837
1538765326424817000,11641,1538765326421229896,NED,4.44000005722,-2.03947281837
1538765326454257704,11642,1538765326452901704,NED,4.42999982834,-1.74430251122
1538765326501286536,11643,1538765326499787272,NED,4.76999998093,-1.74430251122
1538765326532817800,11644,1538765326531976680,NED,4.75999975204,-1.74430251122
1538765326612692104,11645,1538765326609536936,NED,5.00999975204,-1.74430251122
1538765326635692744,11646,1538765326634814920,NED,4.98999977112,-1.74430251122
1538765326689250600,11647,1538765326688005160,NED,4.96000003815,-1.74430251122
1538765326729968360,11648,1538765326729383368,NED,4.92999982834,-1.74430251122
1538765326791450280,11649,1538765326791044584,NED,4.84999990463,-1.74430251122
1538765326882885256,11650,1538765326882017352,NED,4.75,0.30312871933
1538765326918129384,11651,1538765326916502184,NED,4.53999996185,0.30312871933
1538765326975756712,11652,1538765326974576456,NED,4.5499997139,0.30312871933
1538765327022571784,11653,1538765327019436584,NED,4.38000011444,0.30312871933
1538765327053509832,11654,1538765327052030152,NED,4.38999986649,0.30312871933
1538765327125016008,11655,1538765327124211112,NED,4.19000005722,0.30312871933
1538765327150605160,11656,1538765327147883432,NED,4.19999980927,0.30312871933
1538765327209601192,11657,1538765327208966280,NED,4.0,0.171947658062
1538765327232954408,11658,1538765327231780328,NED,4.01999998093,0.171947658062
1538765327276502152,11659,1538765327272990760,NED,4.03999996185,0.171947658062
1538765327355389000,11660,1538765327354328136,NED,3.8599998951,0.171947658062
1538765327378005896,11661,1538765327377431528,NED,3.86999988556,0.171947658062
1538765327474351176,11662,1538765327471514824,NED,3.73000001907,0.171947658062
1538765327497060136,11663,1538765327489203880,NED,3.74000000954,0.171947658062
1538765327561579688,11664,1538765327560913032,NED,3.55999994278,0.171947658062
1538765327610113160,11665,1538765327608058696,NED,3.36999988556,0.171947658062
1538765327681097608,11666,1538765327679744808,NED,3.38999986649,0.0224818885326
1538765327734201000,11667,1538765327733692328,NED,3.17999982834,0.0224818885326
1538765327776509544,11668,1538765327775829128,NED,3.1899998188,0.0224818885326
1538765327838929960,11669,1538765327837709288,NED,2.97000002861,0.0224818885326
1538765327874488552,11670,1538765327873037640,NED,2.98000001907,0.0224818885326
1538765327953617448,11671,1538765327953111752,NED,2.79999995232,0.0224818885326
1538765328001378888,11672,1538765328000201576,NED,2.66999983788,0.0224818885326
1538765328110222536,11673,1538765328109651368,NED,2.49000000954,0.229032471776
1538765328150509320,11674,1538765328149916360,NED,2.49000000954,0.229032471776
1538765328196745896,11675,1538765328193478664,NED,2.49000000954,0.229032471776
1538765328238908488,11676,1538765328237238632,NED,2.3599998951,0.229032471776
1538765328276244168,11677,1538765328274987912,NED,2.3599998951,0.229032471776
1538765328336316488,11678,1538765328334522952,NED,2.26999998093,0.229032471776
1538765328395543432,11679,1538765328395098024,NED,2.26999998093,0.229032471776
1538765328456786280,11680,1538765328455813416,NED,2.25,0.229032471776
1538765328511143784,11681,1538765328510557640,NED,2.22000002861,-0.681672811508
1538765328554807432,11682,1538765328554279144,NED,2.22000002861,-0.681672811508
1538765328591962600,11683,1538765328591378152,NED,2.22000002861,-0.681672811508
