%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_ref,field.source
1538765325137500648,562,1538765325137211528,,1538766022756000000,fcu
1538765325502130280,563,1538765325501925352,,1538766023116000000,fcu
1538765325854972264,564,1538765325854344104,,1538766023476000000,fcu
1538765326523774888,565,1538765326523584936,,1538766024138000000,fcu
1538765326922663048,566,1538765326921997960,,1538766024536000000,fcu
1538765327313293704,567,1538765327312976680,,1538766024900000000,fcu
1538765327725205384,568,1538765327724942568,,1538766025319000000,fcu
1538765328312220296,569,1538765328311991176,,1538766025919000000,fcu
1538765328762383240,570,1538765328760870760,,1538766026359000000,fcu
1538765329122259304,571,1538765329122065832,,1538766026716000000,fcu
1538765329594370472,572,1538765329594165416,,1538766027183000000,fcu
1538765329939928520,573,1538765329939606376,,1538766027557000000,fcu
1538765330311356936,574,1538765330311071272,,1538766027900000000,fcu
1538765330748429640,575,1538765330747954472,,1538766028360000000,fcu
1538765331301425704,576,1538765331301127528,,1538766028900000000,fcu
1538765331814160104,577,1538765331810984008,,1538766029399000000,fcu
1538765332387339048,578,1538765332386655176,,1538766029982000000,fcu
1538765332804175368,579,1538765332803751016,,1538766030383000000,fcu
1538765333235166056,580,1538765333234082920,,1538766030823000000,fcu
1538765333717972488,581,1538765333717130504,,1538766031300000000,fcu
1538765333999556200,582,1538765333999320392,,1538766031584000000,fcu
1538765334456203784,583,1538765334455630856,,1538766032076000000,fcu
1538765334747714728,584,1538765334747305928,,1538766032375000000,fcu
1538765335426192360,585,1538765335425838536,,1538766033035000000,fcu
1538765335908758440,586,1538765335908390824,,1538766033535000000,fcu
1538765336303990760,587,1538765336303616136,,1538766033899000000,fcu
1538765336569391528,588,1538765336567450408,,1538766034161000000,fcu
1538765337014430824,589,1538765337013891848,,1538766034622000000,fcu
1538765337413139560,590,1538765337412928712,,1538766035000000000,fcu
1538765337847016552,591,1538765337846653864,,1538766035460000000,fcu
1538765338211447720,592,1538765338211240008,,1538766035835000000,fcu
1538765338731431272,593,1538765338730575976,,1538766036336000000,fcu
1538765339092233192,594,1538765339089959400,,1538766036698000000,fcu
1538765339624016040,595,1538765339623711976,,1538766037236000000,fcu
1538765340015340968,596,1538765340015088840,,1538766037623000000,fcu
1538765340584849672,597,1538765340584189032,,1538766038160000000,fcu
1538765341216035560,598,1538765341215583720,,1538766038801000000,fcu
1538765341552440264,599,1538765341552175016,,1538766039139000000,fcu
1538765341957120488,600,1538765341956765096,,1538766039560000000,fcu
1538765342361101032,601,1538765342360215016,,1538766039960000000,fcu
1538765342906699496,602,1538765342906269928,,1538766040500000000,fcu
1538765343544416808,603,1538765343543770888,,1538766041141000000,fcu
1538765344108155624,604,1538765344107656360,,1538766041718000000,fcu
1538765344565121928,605,1538765344564814248,,1538766042158000000,fcu
1538765345027802952,606,1538765345027522888,,1538766042621000000,fcu
1538765345434832456,607,1538765345433081224,,1538766043023000000,fcu
1538765345799069640,608,1538765345798708616,,1538766043383000000,fcu
1538765346234128552,609,1538765346233673832,,1538766043821000000,fcu
1538765346648532136,610,1538765346647983304,,1538766044240000000,fcu
1538765347084915624,611,1538765347084621320,,1538766044661000000,fcu
1538765347487596360,612,1538765347487007816,,1538766045099000000,fcu
1538765347956141640,613,1538765347954905672,,1538766045559000000,fcu
1538765348504529096,614,1538765348504189192,,1538766046119000000,fcu
1538765348870492328,615,1538765348869974920,,1538766046459000000,fcu
1538765349307734184,616,1538765349307457224,,1538766046919000000,fcu
1538765349704525320,617,1538765349704155176,,1538766047299000000,fcu
1538765350110033000,618,1538765350109776360,,1538766047699000000,fcu
1538765350540828936,619,1538765350540434728,,1538766048139000000,fcu
1538765350981565576,620,1538765350981109288,,1538766048582000000,fcu
1538765351418094792,621,1538765351417621096,,1538766049021000000,fcu
1538765351756899112,622,1538765351756489608,,1538766049359000000,fcu
1538765352190216648,623,1538765352189851272,,1538766049782000000,fcu
1538765352621446344,624,1538765352621140936,,1538766050222000000,fcu
1538765353110921608,625,1538765353110655720,,1538766050719000000,fcu
1538765353475619752,626,1538765353473626408,,1538766051060000000,fcu
1538765353959377800,627,1538765353957717576,,1538766051559000000,fcu
1538765354347292680,628,1538765354346990504,,1538766051958000000,fcu
1538765354864723944,629,1538765354862566888,,1538766052459000000,fcu
1538765355377199080,630,1538765355376386120,,1538766052982000000,fcu
1538765356074758216,631,1538765356074503080,,1538766053681000000,fcu
1538765356361965192,632,1538765356361555304,,1538766053959000000,fcu
1538765356894972808,633,1538765356894582184,,1538766054482000000,fcu
1538765357299109512,634,1538765357292401832,,1538766054899000000,fcu
1538765357628234120,635,1538765357627989160,,1538766055239000000,fcu
1538765358217427752,636,1538765358216981736,,1538766055801000000,fcu
1538765358578118376,637,1538765358577626088,,1538766056182000000,fcu
1538765358932615816,638,1538765358932398568,,1538766056539000000,fcu
1538765359384672776,639,1538765359382147912,,1538766056961000000,fcu
1538765359910763016,640,1538765359910489480,,1538766057519000000,fcu
1538765360401371400,641,1538765360400456776,,1538766058000000000,fcu
1538765360841838888,642,1538765360841330024,,1538766058439000000,fcu
1538765361292767432,643,1538765361284344648,,1538766058861000000,fcu
1538765361725565448,644,1538765361724566216,,1538766059300000000,fcu
1538765362145808200,645,1538765362143186152,,1538766059740000000,fcu
1538765362605407080,646,1538765362604878056,,1538766060221000000,fcu
1538765363077885512,647,1538765363075749928,,1538766060659000000,fcu
1538765363629924200,648,1538765363629642504,,1538766061220000000,fcu
1538765364070628296,649,1538765364070433480,,1538766061660000000,fcu
1538765364466722248,650,1538765364466416520,,1538766062059000000,fcu
1538765364991599112,651,1538765364991127048,,1538766062582000000,fcu
1538765365510782856,652,1538765365510489288,,1538766063120000000,fcu
1538765365970209704,653,1538765365968860424,,1538766063560000000,fcu
1538765366366400648,654,1538765366365987880,,1538766063960000000,fcu
1538765366954868712,655,1538765366954244200,,1538766064559000000,fcu
1538765367410263976,656,1538765367409946696,,1538766065000000000,fcu
1538765367863261096,657,1538765367859242248,,1538766065459000000,fcu
1538765368340647528,658,1538765368340223400,,1538766065939000000,fcu
1538765368838425896,659,1538765368838043880,,1538766066421000000,fcu
1538765369245075880,660,1538765369244759240,,1538766066839000000,fcu
1538765369772476840,661,1538765369768375112,,1538766067382000000,fcu
1538765370293784040,662,1538765370293335144,,1538766067899000000,fcu
1538765370824185416,663,1538765370823903080,,1538766068422000000,fcu
1538765371260652904,664,1538765371260099240,,1538766068875000000,fcu
1538765371655252040,665,1538765371652724936,,1538766069260000000,fcu
1538765372250428040,666,1538765372250122440,,1538766069875000000,fcu
1538765372808372872,667,1538765372804169832,,1538766070386000000,fcu
1538765373215160072,668,1538765373214332168,,1538766070801000000,fcu
1538765373655582888,669,1538765373655135432,,1538766071261000000,fcu
1538765374219675720,670,1538765374218579112,,1538766071815000000,fcu
1538765374767656648,671,1538765374767241736,,1538766072361000000,fcu
1538765375101497096,672,1538765375101230600,,1538766072715000000,fcu
1538765375624002536,673,1538765375623672552,,1538766073235000000,fcu
1538765376044241192,674,1538765376043751784,,1538766073641000000,fcu
1538765376523400584,675,1538765376522830184,,1538766074116000000,fcu
1538765376845846952,676,1538765376845554760,,1538766074475000000,fcu
1538765377464366344,677,1538765377464124840,,1538766075077000000,fcu
1538765377963732552,678,1538765377963510536,,1538766075576000000,fcu
1538765378428521768,679,1538765378428096552,,1538766076036000000,fcu
1538765378829521064,680,1538765378829032552,,1538766076436000000,fcu
1538765379123353576,681,1538765379120882312,,1538766076720000000,fcu
1538765379711210120,682,1538765379710851848,,1538766077315000000,fcu
1538765380356107624,683,1538765380355692616,,1538766077960000000,fcu
1538765380761370152,684,1538765380761134472,,1538766078359000000,fcu
1538765381279431784,685,1538765381278294504,,1538766078840000000,fcu
1538765381789851816,686,1538765381789405384,,1538766079381000000,fcu
1538765382442381352,687,1538765382442045544,,1538766080041000000,fcu
1538765382966875688,688,1538765382966563176,,1538766080560000000,fcu
1538765383353780936,689,1538765383351543592,,1538766080960000000,fcu
1538765383682402408,690,1538765383681927240,,1538766081281000000,fcu
1538765384293106600,691,1538765384292520904,,1538766081882000000,fcu
1538765384757682280,692,1538765384756995368,,1538766082359000000,fcu
1538765385108882664,693,1538765385108193640,,1538766082719000000,fcu
1538765385682447144,694,1538765385680043176,,1538766083260000000,fcu
1538765386187630984,695,1538765386187094952,,1538766083781000000,fcu
1538765386478357160,696,1538765386477916872,,1538766084081000000,fcu
1538765386858677832,697,1538765386858327304,,1538766084460000000,fcu
1538765387329012072,698,1538765387328371272,,1538766084919000000,fcu
