%time,field.header.seq,field.header.stamp,field.header.frame_id,field.connected,field.armed,field.guided,field.mode,field.system_status
1538765325198736456,971,1538765325197888168,,1,1,1,GUIDED,4
1538765326199586696,972,1538765326199390792,,1,1,1,GUIDED,4
1538765327218718696,973,1538765327218374088,,1,1,1,GUIDED,4
1538765328203649352,974,1538765328200961000,,1,1,1,GUIDED,4
1538765329202255176,975,1538765329202084168,,1,1,1,GUIDED,4
1538765330210316040,976,1538765330209817544,,1,1,1,GUIDED,4
1538765331231954312,977,1538765331231571624,,1,1,1,GUIDED,4
1538765332220910856,978,1538765332216681960,,1,1,1,GUIDED,4
1538765333199647048,979,1538765333199028776,,1,1,1,GUIDED,4
1538765334274944488,980,1538765334274592264,,1,1,1,GUIDED,4
1538765335187397896,981,1538765335186887592,,1,1,1,GUIDED,4
1538765336220893032,982,1538765336220647464,,1,1,1,GUIDED,4
1538765337205818088,983,1538765337205514696,,1,1,1,GUIDED,4
1538765338205521672,984,1538765338205253960,,1,1,1,GUIDED,4
1538765339201392008,985,1538765339201074088,,1,1,1,GUIDED,4
1538765340211999528,986,1538765340211648072,,1,1,1,GUIDED,4
1538765341213762600,987,1538765341213501320,,1,1,1,GUIDED,4
1538765342212373672,988,1538765342212021416,,1,1,1,GUIDED,4
1538765343212570248,989,1538765343203891496,,1,1,1,GUIDED,4
1538765344220884392,990,1538765344219591688,,1,1,1,GUIDED,4
1538765345238250792,991,1538765345237984200,,1,1,1,GUIDED,4
1538765346222970440,992,1538765346220348296,,1,1,1,GUIDED,4
1538765347210935944,993,1538765347210349416,,1,1,1,GUIDED,4
1538765348219188616,994,1538765348218927080,,1,1,1,GUIDED,4
1538765349212827144,995,1538765349211648072,,1,1,1,GUIDED,4
1538765350203501128,996,1538765350203188904,,1,1,1,GUIDED,4
1538765351234391112,997,1538765351233669704,,1,1,1,GUIDED,4
1538765352206446920,998,1538765352205945224,,1,1,1,GUIDED,4
1538765353207989544,999,1538765353207721384,,1,1,1,GUIDED,4
1538765354209551912,1000,1538765354209130056,,1,1,1,GUIDED,4
1538765355222707368,1001,1538765355222363880,,1,1,1,GUIDED,4
1538765356226496680,1002,1538765356225939048,,1,1,1,GUIDED,4
1538765357217699240,1003,1538765357217158344,,1,1,1,GUIDED,4
1538765358214066632,1004,1538765358213546120,,1,1,1,GUIDED,4
1538765359182924520,1005,1538765359182589672,,1,1,1,GUIDED,4
1538765360253242696,1006,1538765360252951144,,1,1,1,GUIDED,4
1538765361195887752,1007,1538765361195008552,,1,1,1,GUIDED,4
1538765362211205192,1008,1538765362210904424,,1,1,1,GUIDED,4
1538765363218886376,1009,1538765363217833640,,1,1,1,GUIDED,4
1538765364198265672,1010,1538765364195952968,,1,1,1,GUIDED,4
1538765365249546888,1011,1538765365248952264,,1,1,1,GUIDED,4
1538765366210660264,1012,1538765366210311976,,1,1,1,GUIDED,4
1538765367223313224,1013,1538765367222835048,,1,1,1,GUIDED,4
1538765368207158568,1014,1538765368206874440,,1,1,1,GUIDED,4
1538765369188629928,1015,1538765369187028040,,1,1,1,GUIDED,4
1538765370213940904,1016,1538765370212874344,,1,1,1,GUIDED,4
1538765371225550184,1017,1538765371225033896,,1,1,1,GUIDED,4
1538765372222059880,1018,1538765372221637640,,1,1,1,GUIDED,4
1538765373207225800,1019,1538765373206656008,,1,1,1,GUIDED,4
1538765374238507816,1020,1538765374238331752,,1,1,1,GUIDED,4
1538765375231713704,1021,1538765375231394696,,1,1,1,GUIDED,4
1538765376254767944,1022,1538765376254213704,,1,1,1,GUIDED,4
1538765377207713832,1023,1538765377207282152,,1,1,1,GUIDED,4
1538765378212219944,1024,1538765378211477576,,1,1,1,GUIDED,4
1538765379223181192,1025,1538765379218299624,,1,1,1,GUIDED,4
1538765380208132808,1026,1538765380207829448,,1,1,1,GUIDED,4
1538765381254743656,1027,1538765381254046536,,1,1,1,GUIDED,4
1538765382178861128,1028,1538765382177728552,,1,1,1,GUIDED,4
1538765383216640616,1029,1538765383213258120,,1,1,1,GUIDED,4
1538765384207473448,1030,1538765384206737096,,1,1,1,GUIDED,4
1538765385197326792,1031,1538765385196944744,,1,1,1,GUIDED,4
1538765386215436712,1032,1538765386215137672,,1,1,1,GUIDED,4
1538765387210231240,1033,1538765387209784712,,1,1,1,GUIDED,4
1538765388233869384,1034,1538765388233488904,,1,1,1,GUIDED,4
1538765389250049608,1035,1538765389249704744,,1,1,1,GUIDED,4
1538765390229184648,1036,1538765390228048136,,1,1,1,GUIDED,4
1538765391216888520,1037,1538765391216519944,,1,1,1,GUIDED,4
