%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1538765324997642920,11482,1538765324995978920,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,24.1852760315,0.377216756344,-0.998906373978,-15.0,-0.0
1538765325084848648,11483,1538765325084433608,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,24.0381546021,-0.138395398855,-1.12576830387,-15.0,-0.0
1538765325135852072,11484,1538765325135259432,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.9541053772,-0.433552026749,-1.26944184303,-15.0,-0.0
1538765325189218856,11485,1538765325188968104,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.8961734772,-0.63601899147,-1.35465455055,-15.0,-0.0
1538765325219544808,11486,1538765325219322824,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.8321647644,-0.85161280632,-1.43106293678,-15.0,-0.0
1538765325292737320,11487,1538765325289157256,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.7287750244,-1.20215749741,-1.5140850544,-15.0,-0.0
1538765325311044168,11488,1538765325309822696,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.6931400299,-1.32554447651,-1.53251373768,-15.0,-0.0
1538765325349041576,11489,1538765325348105704,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.5880336761,-1.69559407234,-1.56950449944,-15.0,-0.0
1538765325394198184,11490,1538765325393848616,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.5501403809,-1.82462704182,-1.56982052326,-15.0,-0.0
1538765325439336488,11491,1538765325438728680,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.4314575195,-2.21279573441,-1.58093035221,-15.0,-0.0
1538765325485112008,11492,1538765325484615336,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.3566856384,-2.46373820305,-1.59355986118,-15.0,-0.0
1538765325557603080,11493,1538765325557194280,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.2047595978,-2.93878722191,-1.64015495777,-15.0,-0.0
1538765325613079976,11494,1538765325611027624,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.1167697906,-3.20140194893,-1.64254117012,-15.0,-0.0
1538765325641387336,11495,1538765325641096040,,5,65528,40.5917905,-79.8988623,436.199981689,0.0,0.0,0.0,23.026802063,-3.47859406471,-1.64907538891,-15.0,-0.0
