%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7,field.channels8,field.channels9,field.channels10,field.channels11,field.channels12,field.channels13,field.channels14,field.channels15
1538765325101290632,3181,1538765325101083528,,0,1515,1553,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765325421963976,3182,1538765325421412712,,0,1487,1553,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765325755631272,3183,1538765325755227912,,0,1487,1553,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765326088512488,3184,1538765326088210184,,0,1487,1553,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765326487471848,3185,1538765326485942344,,0,1487,1552,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765326803387592,3186,1538765326802735016,,0,1487,1552,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765327129478856,3187,1538765327129283688,,0,1487,1552,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765327418830408,3188,1538765327418642280,,0,1487,1552,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765327864209576,3189,1538765327862786856,,0,1487,1552,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765328220620744,3190,1538765328220446536,,0,1487,1552,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765328522777064,3191,1538765328522425512,,0,1487,1552,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765328853668936,3192,1538765328853448040,,0,1487,1552,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
1538765329149441800,3193,1538765329149186536,,0,1487,1552,1677,1512,1514,2036,2036,1926,1514,1514,1514,1514,1514,1514,1514,1514
