%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536681799009953120,3529,1536681799008588960,map,-8.93124198914,18.8800640106,-5.52243566513,0.099484667182,-0.147398293018,-0.205262422562
1536681799247340768,3530,1536681799243886368,map,-7.28036642075,19.5723361969,-5.12146186829,0.099484667182,-0.147398293018,-0.205262422562
1536681799502357504,3531,1536681799501345312,map,-5.94703197479,19.8785896301,-5.15177631378,0.0598651468754,-0.0657651126385,-0.20919649303
1536681799745113024,3532,1536681799743460512,map,-4.48854732513,20.2041816711,-5.22919464111,0.234220087528,-0.0401463210583,-0.264757484198
1536681800051391136,3533,1536681800049774272,map,-3.10786175728,20.1980514526,-6.02676010132,0.234220087528,-0.0401463210583,-0.264757484198
1536681800273884736,3534,1536681800272887872,map,-1.35798847675,20.4460849762,-5.97252559662,0.295003771782,-0.164485394955,-0.230037942529
1536681800507688576,3535,1536681800506570592,map,0.260273724794,20.4612140656,-6.33265924454,0.295003771782,-0.164485394955,-0.230037942529
1536681800765364736,3536,1536681800764397344,map,2.17205691338,20.4897460938,-6.26165676117,-0.0135229760781,-0.25072440505,-0.148613646626
1536681801021910176,3537,1536681801021253184,map,4.07504796982,20.4612503052,-5.89456510544,-0.0135229760781,-0.25072440505,-0.148613646626
1536681801246558880,3538,1536681801242614272,map,5.66111660004,20.2929668427,-5.70398235321,0.0606563836336,-0.0758081451058,-0.293529927731
1536681801471011072,3539,1536681801456159968,map,7.00528526306,20.0609703064,-5.56640434265,-0.211683422327,-0.0913807749748,-0.17789119482
1536681801720422112,3540,1536681801719327328,map,8.44568920135,19.7772083282,-5.20451164246,-0.211683422327,-0.0913807749748,-0.17789119482
1536681801959197536,3541,1536681801958505280,map,9.25619888306,19.5121593475,-5.2055721283,-0.306966304779,-0.0437734052539,-0.245550721884
1536681802230408960,3542,1536681802229513376,map,9.91897773743,19.322473526,-5.17514896393,-0.307787716389,0.0674773156643,-0.156579166651
1536681802447247904,3543,1536681802446371488,map,10.2115278244,19.2106437683,-5.33150100708,-0.307787716389,0.0674773156643,-0.156579166651
