%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1536681798894939424,8151,1536681798894409152,base_link,35.06,0.0
1536681798996916320,8152,1536681798995928768,base_link,35.06,0.0
1536681799092388832,8153,1536681799091961056,base_link,35.05,0.0
1536681799185330912,8154,1536681799184663360,base_link,35.05,0.0
1536681799289109312,8155,1536681799288543744,base_link,35.05,0.0
1536681799395802784,8156,1536681799395320160,base_link,35.05,0.0
1536681799497664160,8157,1536681799497303872,base_link,35.05,0.0
1536681799619631168,8158,1536681799619281792,base_link,35.04,0.0
1536681799698972736,8159,1536681799698354944,base_link,35.04,0.0
1536681799785532864,8160,1536681799783571520,base_link,35.04,0.0
1536681799888005728,8161,1536681799887444352,base_link,35.04,0.0
1536681800028996448,8162,1536681800028517248,base_link,35.04,0.0
1536681800126193696,8163,1536681800125530528,base_link,35.03,0.0
1536681800236706368,8164,1536681800236489984,base_link,35.03,0.0
1536681800303956064,8165,1536681800302644512,base_link,35.03,0.0
1536681800396337792,8166,1536681800395826176,base_link,35.03,0.0
1536681800504166944,8167,1536681800503958112,base_link,35.03,0.0
1536681800646113152,8168,1536681800642981632,base_link,35.03,0.0
1536681800686370144,8169,1536681800686132160,base_link,35.03,0.0
1536681800799507200,8170,1536681800798596224,base_link,35.02,0.0
1536681800888500384,8171,1536681800888285120,base_link,35.03,0.0
1536681801035010720,8172,1536681801032225568,base_link,35.02,0.0
1536681801112201920,8173,1536681801111979456,base_link,35.02,0.0
1536681801183490496,8174,1536681801182758848,base_link,35.02,0.0
1536681801283768768,8175,1536681801283098048,base_link,35.02,0.0
1536681801384594368,8176,1536681801384183744,base_link,35.02,0.0
1536681801489216064,8177,1536681801485854720,base_link,35.02,0.0
1536681801658274336,8178,1536681801657942528,base_link,35.01,0.0
1536681801684426464,8179,1536681801683756608,base_link,35.01,0.0
1536681801798494208,8180,1536681801798112288,base_link,35.01,0.0
1536681801898571872,8181,1536681801898260704,base_link,35.01,0.0
1536681801979538144,8182,1536681801979038816,base_link,35.01,0.0
1536681802076446848,8183,1536681802075762624,base_link,35.0,0.0
1536681802178666560,8184,1536681802178486144,base_link,35.0,0.0
1536681802265084864,8185,1536681802264071936,base_link,35.0,0.0
1536681802372210592,8186,1536681802371940864,base_link,35.0,0.0
1536681802473923296,8187,1536681802473595424,base_link,35.0,0.0
1536681802588018432,8188,1536681802587795872,base_link,35.0,0.0
1536681802682862624,8189,1536681802682559424,base_link,35.0,0.0
1536681802777440736,8190,1536681802776922112,base_link,34.99,0.0
1536681802899764032,8191,1536681802899483008,base_link,34.99,0.0
1536681803019505376,8192,1536681803017803616,base_link,34.99,0.0
1536681803081219680,8193,1536681803081069024,base_link,34.99,0.0
1536681803178266240,8194,1536681803178120224,base_link,34.99,0.0
1536681803292967392,8195,1536681803292787520,base_link,34.99,0.0
1536681803388177792,8196,1536681803387941088,base_link,34.99,0.0
1536681803480862784,8197,1536681803480608576,base_link,34.98,0.0
1536681803591458560,8198,1536681803591254080,base_link,34.98,0.0
1536681803717983872,8199,1536681803717563200,base_link,34.98,0.0
1536681803794792064,8200,1536681803794387552,base_link,34.98,0.0
1536681803893192288,8201,1536681803891524896,base_link,34.98,0.0
1536681803999938976,8202,1536681803999522944,base_link,34.98,0.0
1536681804079725216,8203,1536681804077294560,base_link,34.98,0.0
