%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1536681798858467424,1253,1536681798858033888,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-9.77309799194,18.4802436829,-5.59991979599,-16.0,-0.0
1536681798915330624,1254,1536681798914905760,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-9.65834331512,18.532119751,-5.59624767303,-16.0,-0.0
1536681798978335232,1255,1536681798978065984,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-9.18836021423,18.7511520386,-5.56383991241,-16.0,-0.0
1536681799004963136,1256,1536681799004563680,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-9.06610202789,18.8107376099,-5.54653072357,-16.0,-0.0
1536681799030227168,1257,1536681799030018048,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-8.80489826202,18.9317970276,-5.48916053772,-16.0,-0.0
1536681799086854720,1258,1536681799086512832,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-8.51616573334,19.0643081665,-5.40239667892,-16.0,-0.0
1536681799142037216,1259,1536681799141639968,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-7.92806243896,19.3432483673,-5.21525382996,-16.0,-0.0
1536681799172401440,1260,1536681799171954336,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-7.79124259949,19.4028663635,-5.18371772766,-16.0,-0.0
1536681799238338752,1261,1536681799237858560,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-7.40650701523,19.5403938293,-5.13230657578,-16.0,-0.0
1536681799275274464,1262,1536681799273475808,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-7.16066169739,19.6029701233,-5.11251354218,-16.0,-0.0
1536681799368128832,1263,1536681799367315648,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-6.63669347763,19.7048473358,-5.18298530579,-16.0,-0.0
1536681799427856928,1264,1536681799427071072,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-6.30386638641,19.7881622314,-5.18537330627,-16.0,-0.0
1536681799495202304,1265,1536681799494788832,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-5.94703197479,19.8785896301,-5.15177631378,-16.0,-0.0
1536681799520784800,1266,1536681799520362560,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-5.71217823029,19.9411716461,-5.13286495209,-16.0,-0.0
1536681799619446688,1267,1536681799617882304,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-5.27045822144,20.0387325287,-5.1546959877,-16.0,-0.0
1536681799648194048,1268,1536681799647331520,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-5.15126085281,20.0637874603,-5.15386199951,-16.0,-0.0
1536681799694290208,1269,1536681799693881120,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-4.78692293167,20.154302597,-5.14547014236,-16.0,-0.0
1536681799734788320,1270,1536681799734279168,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-4.58000469208,20.1911563873,-5.19323444366,-16.0,-0.0
1536681799762805440,1271,1536681799762128800,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-4.40554428101,20.2078609467,-5.28198862076,-16.0,-0.0
1536681799838353920,1272,1536681799837761824,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-4.16271352768,20.2007961273,-5.46802806854,-16.0,-0.0
1536681799878905792,1273,1536681799877614496,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-4.01689529419,20.1678237915,-5.62847900391,-16.0,-0.0
1536681799916065024,1274,1536681799914538400,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-3.77503967285,20.1435642242,-5.82579851151,-16.0,-0.0
1536681800026893408,1275,1536681800025575200,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-3.24107122421,20.1838951111,-6.01359272003,-16.0,-0.0
1536681800119103808,1276,1536681800118170048,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-2.67530965805,20.2552204132,-6.03519248962,-16.0,-0.0
1536681800147952704,1277,1536681800147579520,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-2.35013175011,20.3145694733,-5.99980545044,-16.0,-0.0
1536681800234727328,1278,1536681800234232096,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-1.67748022079,20.4142665863,-5.95687961578,-16.0,-0.0
1536681800290786496,1279,1536681800288817312,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-1.20537567139,20.4570007324,-5.9917049408,-16.0,-0.0
1536681800359271904,1280,1536681800357627328,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-0.791392028332,20.4678268433,-6.09179258347,-16.0,-0.0
1536681800394986656,1281,1536681800391847712,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-0.535544335842,20.4681148529,-6.16839551926,-16.0,-0.0
1536681800450443840,1282,1536681800450000512,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,-0.150678440928,20.4594898224,-6.27312707901,-16.0,-0.0
1536681800488361024,1283,1536681800485093248,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,0.117928758264,20.4567050934,-6.31868076324,-16.0,-0.0
1536681800543233216,1284,1536681800540756928,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,0.57281345129,20.4837284088,-6.31566762924,-16.0,-0.0
1536681800632473344,1285,1536681800632173856,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,1.07879471779,20.4691333771,-6.40044975281,-16.0,-0.0
1536681800683329312,1286,1536681800682871808,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,1.34747350216,20.4546775818,-6.41858243942,-16.0,-0.0
1536681800754560192,1287,1536681800753876448,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,2.00776815414,20.4831066132,-6.29412603378,-16.0,-0.0
1536681800794954528,1288,1536681800794054592,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,2.33444738388,20.4961738586,-6.22455263138,-16.0,-0.0
1536681800833961600,1289,1536681800833509696,,5,65528,40.5914511,-79.9000231,455.0,3.94430452611e-31,16.0,-1.95943496414e-15,2.67000722885,20.5045146942,-6.14407730103,-16.0,-0.0
1536681800880726400,1290,1536681800880301792,,5,65528,40.5914511,-79.9000231,455.0,0.00134800001979,16.0,-1.95926988175e-15,2.99599742889,20.4988975525,-6.07359743118,-16.0,-0.0
1536681800896304992,1291,1536681800896150688,,5,65528,40.5914511,-79.9000231,455.0,0.00134800001979,16.0,-1.95926988175e-15,3.1553068161,20.494802475,-6.04275655746,-16.0,-0.0
1536681801016789536,1292,1536681801016495328,,5,65528,40.5914511,-79.9000231,455.0,0.00134800001979,16.0,-1.95926988175e-15,4.07504796982,20.4612503052,-5.89456510544,-16.0,-0.0
1536681801109961472,1293,1536681801109649280,,5,65528,40.5914511,-79.9000231,455.0,0.00134800001979,16.0,-1.95926988175e-15,4.84978914261,20.3968486786,-5.7742433548,-16.0,-0.0
1536681801161872288,1294,1536681801158839360,,5,65528,40.5914511,-79.9000231,455.0,0.060993000865,15.9998836517,-1.95195107625e-15,5.139564991,20.3663253784,-5.73704481125,-16.0,-0.0
1536681801240864128,1295,1536681801239100992,,5,65528,40.5914511,-79.9000231,455.0,0.060993000865,15.9998836517,-1.95195107625e-15,5.66111660004,20.2929668427,-5.70398235321,-16.0,-0.0
1536681801259984864,1296,1536681801259363040,,5,65528,40.5914511,-79.9000231,455.0,0.060993000865,15.9998836517,-1.95195107625e-15,5.79244089127,20.2719841003,-5.69225597382,-16.0,-0.0
1536681801305914336,1297,1536681801304321056,,5,65528,40.5914511,-79.9000231,455.0,0.060993000865,15.9998836517,-1.95195107625e-15,6.17846679688,20.210319519,-5.6495475769,-16.0,-0.0
