%time,field.data
1536681799008782784,87.671
1536681799242972576,86.515
1536681799500755680,85.387
1536681799735608736,84.236
1536681800050817824,82.502
1536681800269202144,81.206
1536681800505839008,79.734
1536681800756693984,78.219
1536681801019290784,76.644
1536681801241372160,75.388
1536681801465267296,74.17
1536681801719504608,72.775
1536681801957747392,71.435
1536681802228224160,70.09
1536681802445082720,68.943
1536681802677568352,67.721
1536681802900509152,66.412
1536681803156209792,64.792
1536681803389854496,63.28
1536681803661940768,61.58
1536681803904038240,60.136
1536681804128665504,58.93
1536681804394013632,57.211
1536681804625512800,55.782
1536681804871969728,54.109
1536681805120604352,52.556
1536681805356504800,51.182
1536681805619877664,49.722
1536681805869094176,48.501
1536681806109063712,47.452
1536681806341123712,46.584
1536681806576613216,46.043
1536681806791463360,45.587
1536681807038563168,45.294
1536681807300870784,45.205
1536681807503073280,45.335
1536681807768295616,45.794
1536681808006984960,46.619
1536681808215883840,47.585
1536681808476367360,49.054
1536681808721385984,50.447
1536681808936130592,51.795
1536681809203502912,53.121
1536681809452386688,54.479
1536681809690645888,55.573
1536681809943955328,56.51
1536681810238231776,57.139
1536681810458411936,57.368
1536681810697446720,57.43
1536681810941655072,57.337
1536681811190201472,57.078
1536681811441062496,56.633
1536681811703338848,56.052
1536681811927263040,55.487
1536681812151411328,54.895
1536681812394760704,54.301
1536681812616905440,53.911
1536681812865347904,53.672
1536681813147085344,53.651
1536681813378167904,53.601
1536681813582188768,53.453
1536681813890173120,53.218
1536681814061096224,53.193
1536681814310593952,53.251
1536681814556776192,53.333
1536681814749948768,53.368
1536681815055001504,53.392
1536681815248412896,53.434
1536681815506085888,53.454
1536681815737726848,53.402
1536681815966668128,53.259
1536681816199489952,53.015
1536681816479224416,52.66
1536681816711593536,52.298
1536681816986015904,51.829
1536681817190986464,51.483
1536681817411627840,51.18
1536681817646988896,50.987
1536681817880054688,50.908
1536681818162481632,50.904
1536681818410152896,50.91
1536681818650057152,50.928
1536681818914441024,50.963
1536681819169016320,50.967
1536681819425386656,50.947
1536681819641695936,50.898
1536681819926335520,50.781
1536681820139514528,50.639
1536681820399015072,50.453
1536681820651821504,50.315
1536681820884690592,50.23
1536681821099949184,50.2
1536681821337218432,50.255
1536681821636607360,50.37
1536681821848846496,50.448
1536681822057214400,50.452
1536681822300829952,50.407
1536681822537346976,50.338
1536681822819506080,50.269
1536681823039969664,50.227
1536681823285979840,50.181
1536681823528647968,50.119
1536681823764923360,50.063
1536681824029314912,50.003
1536681824284040544,49.893
1536681824520422112,49.764
1536681824743336032,49.651
1536681825011333792,49.501
1536681825268144928,49.308
1536681825501131136,49.114
1536681825750269216,48.896
1536681825995923968,48.682
1536681826261318624,48.55
1536681826530257888,48.468
1536681826734030272,48.408
1536681826998907648,48.359
1536681827230434592,48.349
1536681827484082208,48.436
1536681827735709536,48.662
1536681827969031520,48.996
1536681828240511104,49.442
1536681828462721856,49.854
1536681828764721408,50.369
1536681828940269056,50.752
1536681829221847840,51.513
1536681829458813568,52.184
1536681829675459040,52.821
1536681829930603328,53.585
1536681830165901728,54.107
1536681830389723616,54.532
1536681830649477952,54.825
1536681830888881824,54.871
1536681831091213536,54.811
1536681831357089408,54.594
1536681831585196544,54.337
1536681831856792736,53.998
1536681832062464128,53.621
1536681832350592096,53.1
1536681832549322816,52.739
1536681832754280064,52.409
1536681832995592160,52.047
1536681833240185216,51.788
1536681833486329824,51.696
1536681833742574240,51.78
1536681833995735744,51.943
1536681834197946944,52.086
1536681834451645696,52.178
1536681834657019680,52.162
1536681834911771680,52.04
1536681835151743584,51.87
1536681835440451808,51.557
1536681835652843648,51.319
1536681835908179520,51.03
1536681836167287904,50.619
1536681836469035744,50.141
1536681836676217088,49.89
1536681836919557344,49.603
1536681837133709952,49.309
1536681837372497600,49.036
1536681837604007744,48.754
1536681837860262816,48.459
1536681838132354816,48.219
1536681838346245280,48.05
1536681838581617856,47.853
1536681838821387072,47.649
1536681839057699776,47.496
1536681839311752736,47.432
1536681839588307040,47.388
1536681839821319328,47.386
1536681840075760224,47.494
1536681840292548960,47.712
1536681840523084896,47.925
1536681840790733440,48.218
1536681840998027520,48.529
1536681841253244416,48.992
1536681841473817312,49.579
1536681841692024064,50.254
1536681841914596832,51.129
1536681842161817920,52.045
1536681842422880544,52.877
1536681842706349376,53.643
1536681842932400352,54.055
1536681843164551872,54.32
1536681843419727552,54.295
1536681843657933856,54.055
1536681843833857568,53.758
1536681844084120608,53.194
1536681844330845248,52.583
1536681844545082048,51.997
1536681844794807328,51.307
1536681845016442464,50.707
1536681845271587328,50.094
1536681845503292160,49.603
1536681845757825312,49.094
1536681846003867072,48.683
1536681846256450496,48.437
1536681846471695680,48.276
1536681846654036512,48.197
1536681846888889664,48.085
1536681847140997248,47.997
1536681847403191552,48.004
1536681847647300064,48.123
1536681847872590912,48.264
1536681848101031360,48.378
1536681848337779360,48.411
1536681848599484832,48.428
1536681848819496000,48.51
1536681849071801568,48.614
1536681849297432832,48.675
1536681849555810848,48.699
1536681849814592448,48.723
1536681850056676992,48.785
1536681850328749760,48.856
1536681850525040416,48.944
1536681850763310848,49.119
1536681851045726176,49.457
1536681851254375488,49.778
1536681851488065696,50.086
1536681851750489408,50.318
1536681852009409952,50.399
1536681852242941056,50.355
1536681852490829856,50.254
1536681852719876640,50.106
1536681852955352768,50.005
1536681853232889184,49.876
1536681853464510144,49.785
1536681853746964192,49.802
1536681853960109088,49.824
1536681854213924352,49.824
1536681854468890592,49.759
1536681854771731136,49.608
1536681854973633120,49.455
1536681855210239136,49.279
1536681855467069952,49.124
1536681855687396160,48.986
1536681855969948160,48.844
1536681856201611520,48.789
1536681856497423968,48.839
1536681856707211456,48.923
1536681856971056608,49.093
1536681857198341152,49.271
1536681857435036416,49.469
1536681857696609600,49.615
1536681857970827776,49.728
1536681858187936896,49.829
1536681858435083200,49.897
1536681858699088800,49.918
1536681858918828512,49.885
1536681859180924448,49.79
1536681859440015200,49.64
1536681859675957056,49.521
1536681859915163968,49.434
1536681860132276352,49.41
1536681860399168576,49.45
1536681860649072896,49.542
1536681860903463328,49.659
1536681861132837920,49.811
1536681861387330816,49.969
1536681861646050656,50.149
1536681861893565536,50.304
1536681862168671520,50.487
1536681862386569184,50.636
1536681862637989504,50.755
1536681862831273440,50.82
1536681863120968064,50.88
1536681863327820096,50.889
1536681863557612448,50.871
1536681863820512672,50.809
1536681864083714240,50.713
1536681864307282240,50.641
1536681864529970944,50.612
1536681864756478656,50.637
1536681865020668384,50.692
1536681865254869344,50.752
1536681865500776064,50.774
1536681865751273216,50.782
1536681865980848160,50.809
1536681866244825824,50.894
1536681866463750112,51.03
1536681866740327008,51.176
1536681866991031648,51.291
1536681867182704128,51.359
1536681867445992768,51.366
1536681867648534336,51.267
1536681867888892960,51.114
1536681868142738976,50.963
1536681868399578208,50.811
1536681868624244128,50.652
1536681868854548896,50.54
1536681869098384608,50.456
1536681869330940416,50.369
1536681869573393792,50.305
1536681869798060960,50.293
1536681870051839936,50.36
1536681870275187872,50.519
1536681870555316672,50.721
1536681870732158272,50.839
1536681870992140096,50.941
1536681871214382592,50.954
1536681871460280320,50.913
1536681871715781728,50.874
1536681871976497056,50.744
1536681872194308672,50.52
1536681872445428448,50.245
1536681872684952704,50.058
1536681872950161568,49.853
1536681873193692096,49.741
1536681873440023552,49.748
1536681873695561792,49.877
1536681873934249024,50.037
1536681874172248384,50.17
1536681874434370464,50.358
1536681874636203904,50.483
1536681874891394752,50.527
1536681875109399488,50.427
1536681875351847040,50.247
1536681875597696384,50.034
1536681875822313824,49.799
1536681876051625888,49.6
1536681876276130048,49.449
1536681876524851936,49.35
1536681876732059808,49.273
1536681877006769824,49.197
1536681877246529952,49.121
1536681877497507712,49.101
1536681877743142080,49.158
1536681877999796000,49.262
1536681878248240832,49.388
1536681878507028544,49.543
1536681878729224160,49.647
1536681879006033888,49.681
1536681879256838912,49.632
1536681879492279648,49.556
1536681879746019520,49.48
1536681879977324000,49.415
1536681880255186912,49.384
1536681880498975328,49.383
1536681880736559840,49.415
1536681880982550528,49.483
1536681881224313920,49.626
1536681881454831488,49.782
1536681881712601184,49.964
1536681881912675968,50.099
1536681882161338368,50.266
1536681882407230016,50.412
1536681882631382656,50.512
1536681882943793024,50.582
1536681883126623296,50.584
1536681883401644576,50.53
1536681883660114816,50.428
1536681883886008800,50.266
1536681884175702144,50.035
1536681884398537280,49.8
1536681884630812096,49.55
1536681884878153984,49.208
1536681885142422272,48.886
1536681885378645056,48.668
1536681885588289184,48.538
1536681885870113984,48.378
1536681886084188032,48.283
1536681886336174336,48.229
1536681886537055360,48.29
1536681886828237472,48.525
1536681887059140512,48.83
1536681887345143808,49.208
1536681887569272352,49.531
1536681887821189728,49.913
1536681888049290560,50.212
1536681888297900864,50.529
1536681888535089088,50.799
1536681888814479200,50.973
1536681889036624224,51.029
1536681889311834912,51.102
1536681889533063552,51.258
1536681889854896672,51.395
1536681890037855392,51.424
1536681890265279488,51.425
1536681890538529280,51.385
1536681890741206272,51.309
1536681891008498144,51.125
1536681891248325856,50.899
1536681891528976288,50.58
1536681891737015040,50.334
1536681891969193408,49.998
1536681892169213024,49.702
1536681892424206080,49.35
1536681892659472224,49.038
1536681892929649184,48.685
1536681893143768768,48.401
1536681893417596064,48.106
1536681893656195072,47.963
1536681893894275392,47.909
1536681894158070976,47.924
1536681894379198368,47.936
1536681894636941152,48.008
1536681894851232352,48.137
1536681895120799136,48.437
1536681895362241280,48.738
1536681895603720032,49.142
1536681895838203072,49.491
1536681896109613920,49.877
1536681896343725696,50.204
1536681896566556832,50.43
1536681896814348192,50.593
1536681897031111648,50.705
1536681897293661920,50.779
1536681897551288736,50.693
1536681897796857536,50.446
1536681898018136096,50.237
1536681898245974240,50.001
1536681898485484160,49.728
1536681898729100832,49.447
1536681899012191424,49.064
1536681899242903520,48.7
1536681899492097984,48.33
1536681899732838624,47.911
1536681900029941664,47.445
1536681900259054176,47.096
1536681900458298464,46.729
1536681900699131424,46.352
1536681900928327808,46.089
1536681901169571360,45.944
1536681901408131552,46.011
1536681901640928224,46.216
1536681901840753216,46.424
1536681902079417472,46.644
1536681902320752544,46.951
1536681902553568224,47.348
1536681902835189728,47.934
1536681903051015232,48.567
1536681903325650144,49.494
1536681903513177216,50.15
1536681903761235936,51.079
1536681903997645536,51.833
1536681904208380416,52.28
1536681904439188672,52.759
1536681904698884448,53.017
1536681904936855616,53.019
1536681905194076512,52.817
1536681905440230048,52.36
1536681905697921440,51.823
1536681905935844768,51.214
1536681906186937792,50.627
1536681906440364928,50.046
1536681906696217760,49.481
1536681906972945984,49.139
1536681907192544832,48.964
1536681907453842080,48.775
1536681907705993024,48.516
1536681907913150336,48.314
1536681908118762144,48.118
1536681908350317312,47.954
1536681908545238880,47.822
1536681908785778144,47.679
1536681909074661792,47.562
1536681909295678944,47.47
1536681909550241376,47.33
1536681909787472512,47.197
1536681910039468640,47.139
1536681910299350688,47.178
1536681910538271456,47.242
1536681910794544320,47.276
1536681911054662016,47.259
1536681911273313984,47.194
1536681911551519104,47.057
1536681911766785920,46.893
1536681912042772128,46.634
1536681912264059232,46.401
1536681912532435040,46.121
1536681912723740960,45.917
1536681912993731488,45.636
1536681913247382240,45.399
1536681913500880832,45.042
1536681913746590400,44.658
1536681913984188960,44.191
1536681914252717504,43.615
1536681914503803552,43.004
1536681914752214528,42.398
1536681914974354048,41.753
1536681915226281280,41.059
1536681915480056128,40.36
1536681915735252896,39.663
1536681915973250880,39.068
1536681916204230624,38.467
1536681916439649792,37.843
1536681916700445472,37.186
1536681916936488512,36.605
1536681917205697600,35.951
1536681917447922816,35.28
1536681917739215360,34.336
1536681917955794976,33.673
1536681918145608896,32.98
1536681918420416448,31.973
1536681918633277312,31.266
1536681918895840448,30.287
1536681919137020160,29.456
1536681919383134496,28.636
1536681919635908832,27.843
1536681919901263648,27.007
1536681920127779104,26.196
1536681920392794784,25.474
1536681920621077984,24.802
1536681920855481728,24.19
1536681921095519904,23.41
1536681921334803552,22.619
1536681921584374240,21.818
1536681921851218528,20.954
1536681922075450816,20.157
1536681922353346144,19.285
1536681922597911712,18.392
1536681922853722624,17.55
1536681923089460416,16.701
