%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1536681799009915392,3483,1536681799008588960,map,-251.137756348,75.5949249268,87.6718902588,-0.0119670504425,-0.350184049424,-0.772559086031,-0.529509565374
1536681799244514080,3484,1536681799243886368,map,-252.86807251,79.9385910034,86.5159454346,-0.0119670504425,-0.350184049424,-0.772559086031,-0.529509565374
1536681799502342560,3485,1536681799501345312,map,-254.27230835,84.3834838867,85.3871536255,-0.0374963903325,-0.341096202742,-0.74340139902,-0.574109537565
1536681799745094752,3486,1536681799743460512,map,-255.471923828,89.3221740723,84.1375427246,-0.0474688729547,-0.35386450907,-0.709693994414,-0.607339319996
1536681800050942048,3487,1536681800049774272,map,-256.50402832,95.0779495239,82.502571106,-0.0474688729547,-0.35386450907,-0.709693994414,-0.607339319996
1536681800273651200,3488,1536681800272887872,map,-256.924407959,99.3256759644,81.2062759399,-0.0920375314953,-0.374041826028,-0.647832959713,-0.657217058122
1536681800507036000,3489,1536681800506570592,map,-256.972839355,104.039039612,79.734954834,-0.0920375314953,-0.374041826028,-0.647832959713,-0.657217058122
1536681800764960800,3490,1536681800764397344,map,-256.5909729,109.155090332,78.0946350098,-0.125092021447,-0.360133961608,-0.607490133659,-0.696858130019
1536681801021890048,3491,1536681801021253184,map,-255.788482666,113.888618469,76.6442718506,-0.125092021447,-0.360133961608,-0.607490133659,-0.696858130019
1536681801246543136,3492,1536681801242614272,map,-254.658889771,118.204040527,75.3883743286,-0.129265129281,-0.337028580541,-0.570039463563,-0.738076738714
1536681801465303392,3493,1536681801456159968,map,-253.224914551,122.484329224,74.1701660156,-0.11618389264,-0.315606407455,-0.544791311749,-0.768177274662
1536681801720392128,3494,1536681801719327328,map,-251.045516968,127.871360779,72.6711654663,-0.11618389264,-0.315606407455,-0.544791311749,-0.768177274662
1536681801958890976,3495,1536681801958505280,map,-248.948867798,132.424957275,71.4350738525,-0.0797667277203,-0.272163087342,-0.526648551703,-0.801377455402
1536681802230294272,3496,1536681802229513376,map,-246.502182007,137.356246948,70.0903549194,-0.0164731475466,-0.235317563436,-0.505990975622,-0.829654995969
